timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662400744,3,1773662400744,1773662400841,97,0,156.2829,164.40868,60.98745,1
1773662402567,8,1773662402567,1773662402668,101,1726,155.34698,133.56674,16.50359,1
1773662404091,2,1773662404091,1773662404185,94,1423,152.94121,131.38516,61.20566,1
1773662406658,9,1773662406658,1773662406730,72,2473,131.30974,139.56058,37.95559,1
1773662408393,4,1773662408393,1773662408474,81,1663,161.68124,140.13454,50.20717,1
1773662409884,6,1773662409884,1773662409985,101,1410,177.54154,141.32427,37.54612,1
1773662413726,3,1773662413726,1773662413817,91,1318,161.79632,149.93866,33.57583,2
1773662413911,8,1773662413911,1773662414028,117,94,186.99996,146.55616,52.70315,2
1773662414350,2,1773662414350,1773662414445,95,322,106.54806,141.61924,45.96893,2
1773662417114,9,1773662417114,1773662417200,86,2669,127.03237,166.17496,37.20997,2
1773662417940,4,1773662417940,1773662418022,82,740,104.12353,140.20511,33.72902,2
1773662419657,6,1773662419657,1773662419791,134,1635,80.05348,142.52101,30.80774,2
1773662421818,3,1773662421818,1773662421920,102,1140,170.72099,147.49088,14.4817,3
1773662422790,8,1773662422790,1773662422889,99,870,186.84978,152.73021,56.28263,3
1773662423018,2,1773662423018,1773662423086,68,129,131.75601,189.10079,18.63866,3
1773662424046,9,1773662424046,1773662424118,72,960,107.85554,166.02572,53.27633,3
1773662425467,4,1773662425467,1773662425552,85,1349,145.12501,140.14014,40.66419,3
1773662427429,6,1773662427429,1773662427530,101,1877,147.71112,180.9522,42.29066,3
1773662430269,3,1773662430269,1773662430355,86,1414,167.9115,153.76669,40.18451,4
1773662431221,8,1773662431221,1773662431305,84,866,176.35376,135.20722,27.36688,4
1773662432121,2,1773662432121,1773662432238,117,816,180.44544,153.7355,38.56686,4
1773662433440,9,1773662433440,1773662433514,74,1202,142.81375,147.16842,22.54066,4
1773662435252,4,1773662435252,1773662435342,90,1738,153.82968,101.60443,28.8499,4
1773662436052,6,1773662436052,1773662436172,120,710,159.90651,92.50013,43.18081,4
1773662439530,3,1773662439530,1773662439633,103,2304,112.91188,164.30402,31.5265,5
1773662441159,8,1773662441159,1773662441256,97,1526,135.03118,142.36165,50.93173,5
1773662441995,2,1773662441995,1773662442100,105,739,151.71779,158.51922,51.69355,5
1773662443709,9,1773662443709,1773662443775,66,1609,152.26193,157.26486,38.31709,5
1773662443805,4,1773662443805,1773662443903,98,30,105.20868,152.90262,51.24625,5
1773662444793,6,1773662444793,1773662444911,118,890,130.833,133.49642,36.36585,5
