timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124428193,3,1772124428193,1772124428237,44,0,93.88395,137.04418,45.65106,1
1772124428769,8,1772124428769,1772124428821,52,532,126.2071,147.43208,33.73148,1
1772124428871,2,1772124428871,1772124428937,66,50,166.62359,95.94286,27.98899,1
1772124429028,9,1772124429028,1772124429094,66,91,120.78502,131.68374,21.85117,1
1772124430205,4,1772124430205,1772124430280,75,1111,123.94551,149.1721,42.80799,1
1772124431125,6,1772124431125,1772124431210,85,845,133.90958,172.08101,73.34105,1
1772124431894,3,1772124431894,1772124431969,75,122,127.11843,192.91965,25.73139,2
1772124432019,8,1772124432019,1772124432055,36,50,96.09188,140.34255,42.15088,2
1772124432965,2,1772124432965,1772124433027,62,910,89.15635,117.32736,40.82491,2
1772124433077,9,1772124433077,1772124433162,85,50,124.48957,172.7008,34.83143,2
1772124434075,4,1772124434075,1772124434143,68,913,95.47425,156.35757,36.48561,2
1772124435309,6,1772124435309,1772124435353,44,1166,77.71799,151.3741,55.30681,2
1772124436747,3,1772124436747,1772124436817,70,100,110.45521,113.69067,55.26856,3
1772124437193,8,1772124437193,1772124437236,43,376,141.29677,108.78204,27.13813,3
1772124438633,2,1772124438633,1772124438693,60,1397,131.6624,149.58837,38.20841,3
1772124439249,9,1772124439249,1772124439309,60,556,124.17578,163.22301,36.42871,3
1772124441182,4,1772124441182,1772124441252,70,1873,132.72853,128.02009,32.58622,3
1772124441302,6,1772124441302,1772124441390,88,50,148.8975,185.28201,75.29489,3
