timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1773662357393,SCROLL,289.46454,1216.84063,303.24441,1131.51527,1.0,1.0,287,297.3009,194.843,0,1.0
1773662358824,TAP,270.29893,390.42562,270.29893,390.42562,1.0,1.0,54,0.0,0.0,54,1.0
1773662359801,SWIPE_DOWN,680.31936,1417.09142,724.42456,1638.14014,1.0,1.0,130,1733.8913,805.6568,0,1.0
1773662361518,TAP,470.82764,1155.29754,470.82764,1155.29754,1.0,1.0,62,0.0,0.0,62,1.0
1773662363141,SWIPE_RIGHT,804.38704,901.00096,1109.71584,913.39124,1.0,1.0,40,7639.5022,0,0,1.0
1773662361563,TAP,310.33152,1042.65945,310.33152,1042.65945,1.0,1.0,65,0.0,0.0,65,1.0
1773662361803,SWIPE_RIGHT,776.86887,803.38785,978.46507,828.20927,1.0,1.0,71,2860.8241,212.0898,0,1.0
1773662362734,TAP,419.81111,779.2141,419.81111,779.2141,1.0,1.0,65,0.0,0.0,65,1.0
1773662370017,TAP,518.97861,1243.61103,518.97861,1243.61103,1.0,1.0,55,0.0,0.0,55,1.0
1773662370605,TAP,698.94993,390.98692,698.94993,390.98692,1.0,1.0,66,0.0,0.0,66,1.0
1773662367033,TAP,809.89138,909.79223,809.89138,909.79223,1.0,1.0,51,0.0,0.0,51,1.0
1773662364378,TAP,484.8517,1740.8358,484.8517,1740.8358,1.0,1.0,59,0.0,0.0,59,1.0
1773662381117,SWIPE_UP,66.24988,1782.32316,63.3306,1576.4166,1.0,1.0,157,1311.6385,115.4629,0,1.0
1773662365622,TAP,291.34774,1407.44144,291.34774,1407.44144,1.0,1.0,59,0.0,0.0,59,1.0
1773662366437,SCROLL,506.34472,1051.61508,513.51915,845.27862,1.0,1.0,315,655.0364,103.0764,0,1.0
1773662367713,TAP,517.58094,997.6027,517.58094,997.6027,1.0,1.0,53,0.0,0.0,53,1.0
1773662387057,TAP,531.14472,1135.66092,531.14472,1135.66092,1.0,1.0,51,0.0,0.0,51,1.0
1773662366760,TAP,287.07504,1731.41571,287.07504,1731.41571,1.0,1.0,63,0.0,0.0,63,1.0
1773662380379,SWIPE_DOWN,290.46517,399.10113,281.1843,646.88706,1.0,1.0,136,1823.2329,191.2589,0,1.0
1773662383822,SCROLL,619.63413,374.57092,622.44159,128.13972,1.0,1.0,398,619.1739,131.8453,0,1.0
1773662395553,TAP,828.17073,1736.88032,828.17073,1736.88032,1.0,1.0,65,0.0,0.0,65,1.0
