timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772090359771,SWIPE_RIGHT,904.8203,1506.4531,997.9404,1429.8301,1.0,1.0,1678,956.7173,184.37541,1678,1.0
1772090358559,SWIPE_UP,850.94824,1685.5742,922.5371,1394.207,1.0,1.0,93,3375.014,3786.6035,93,1.0
1772090358092,SWIPE_UP,863.44727,1627.9502,989.5654,1290.0215,1.0,1.0,187,1962.1803,1075.1124,187,1.0
1772090356009,TAP,982.1904,1398.331,982.1904,1398.331,1.0,1.0,4,0.0,0.0,4,1.0
1772090355212,SWIPE_DOWN,925.69434,1476.0791,896.5713,1592.2012,1.0,1.0,93,1301.5718,776.58307,93,1.0
1772090354397,SWIPE_DOWN,956.1924,1358.207,886.1123,1718.9482,1.0,1.0,481,802.7528,303.2326,481,1.0
1772090351661,SWIPE_UP,881.6963,1696.6982,983.0029,1293.2715,1.0,1.0,86,4958.1196,2478.0405,86,1.0
1772090350712,SWIPE_DOWN,921.19434,1341.583,861.88574,1693.6357,1.0,1.0,69,5350.3413,1493.1118,69,1.0
1772090349398,SWIPE_DOWN,116.49121,507.6045,143.9873,769.1797,1.0,1.0,175,1620.9282,398.13702,175,1.0
1772090347655,TAP,359.22656,1743.9473,359.22656,1743.9473,1.0,1.0,34,0.0,0.0,34,1.0
1772090346908,SWIPE_UP,172.4873,1486.2041,236.23438,1132.9004,1.0,1.0,283,1612.87,415.18213,283,1.0
1772090346181,TAP,529.0918,1747.1973,529.0918,1747.1973,1.0,1.0,28,0.0,0.0,28,1.0
1772090345672,SWIPE_UP,811.3262,1531.8281,888.4463,1103.1514,1.0,1.0,187,2384.8855,534.633,187,1.0
1772090345434,TAP,668.709,1749.3223,668.709,1749.3223,1.0,1.0,51,0.0,0.0,51,1.0
1772090344818,TAP,638.21094,1737.4473,638.21094,1737.4473,1.0,1.0,57,0.0,0.0,57,1.0
1772090344359,TAP,232.73438,1594.5762,232.73438,1594.5762,1.0,1.0,78,0.0,0.0,78,1.0
1772090343544,TAP,182.9873,1547.8271,182.9873,1547.8271,1.0,1.0,53,0.0,0.0,53,1.0
1772090343061,SWIPE_UP,585.71387,1677.6992,732.0801,1230.1484,1.0,1.0,256,2050.8218,372.82095,256,1.0
1772090342408,TAP,213.23535,1591.5762,213.23535,1591.5762,1.0,1.0,52,0.0,0.0,52,1.0
1772090341804,TAP,169.23828,1554.7021,169.23828,1554.7021,1.0,1.0,71,0.0,0.0,71,1.0
1772090341379,SWIPE_UP,865.82227,1619.5752,890.1338,1200.6494,1.0,1.0,209,2081.666,515.9425,209,1.0
1772090341146,TAP,228.23438,1626.0752,228.23438,1626.0752,1.0,1.0,52,0.0,0.0,52,1.0
1772090340581,TAP,212.23535,1407.081,212.23535,1407.081,1.0,1.0,61,0.0,0.0,61,1.0
1772090340021,TAP,153.36426,1363.457,153.36426,1363.457,1.0,1.0,60,0.0,0.0,60,1.0
1772090339634,SWIPE_UP,828.7002,1625.8252,870.00977,1205.4609,1.0,1.0,215,2008.6737,515.5093,215,1.0
1772090339371,TAP,764.9531,1488.3291,764.9531,1488.3291,1.0,1.0,27,0.0,0.0,27,1.0
1772090338816,TAP,769.0781,1224.4609,769.0781,1224.4609,1.0,1.0,34,0.0,0.0,34,1.0
1772090338235,TAP,782.32715,1180.4619,782.32715,1180.4619,1.0,1.0,30,0.0,0.0,30,1.0
1772090337818,SWIPE_UP,826.4502,1732.9473,853.02734,1271.956,1.0,1.0,237,2063.9553,582.3693,237,1.0
1772090337676,TAP,156.36328,1398.081,156.36328,1398.081,1.0,1.0,43,0.0,0.0,43,1.0
1772090337174,TAP,774.2031,1160.7129,774.2031,1160.7129,1.0,1.0,39,0.0,0.0,39,1.0
1772090336794,SWIPE_UP,806.4512,1671.6992,859.09766,1284.7734,1.0,1.0,217,1927.0907,504.97406,217,1.0
1772090336572,TAP,158.11328,1404.081,158.11328,1404.081,1.0,1.0,54,0.0,0.0,54,1.0
1772090336117,TAP,796.0762,1106.0889,796.0762,1106.0889,1.0,1.0,30,0.0,0.0,30,1.0
1772090335596,SWIPE_UP,818.0752,1703.4482,908.13965,1205.2734,1.0,1.0,229,2267.5823,1616.0485,229,1.0
1772090335392,TAP,807.3262,1502.5791,807.3262,1502.5791,1.0,1.0,29,0.0,0.0,29,1.0
1772090334914,TAP,818.4502,1217.9609,818.4502,1217.9609,1.0,1.0,38,0.0,0.0,38,1.0
1772090334521,SWIPE_UP,878.69727,1667.6992,896.13184,1331.3887,1.0,1.0,205,1688.4392,529.6577,205,1.0
1772090334273,TAP,201.73633,1411.581,201.73633,1411.581,1.0,1.0,74,0.0,0.0,74,1.0
1772090333823,TAP,195.11133,1144.7129,195.11133,1144.7129,1.0,1.0,53,0.0,0.0,53,1.0
1772090333398,SWIPE_UP,866.82227,1659.4492,907.1953,1287.8965,1.0,1.0,223,1746.3715,550.1334,223,1.0
1772090333195,TAP,179.9873,1366.457,179.9873,1366.457,1.0,1.0,42,0.0,0.0,42,1.0
1772090332718,TAP,196.98633,1141.4629,196.98633,1141.4629,1.0,1.0,52,0.0,0.0,52,1.0
