timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772090057406,3,1772090057406,1772090057428,22,0,101.078125,115.46582,15.503353,1
1772090057648,8,1772090057648,1772090057691,43,220,71.5957,124.0791,37.237175,1
1772090057900,2,1772090057900,1772090057910,10,209,99.84375,117.09082,17.091534,1
1772090058692,9,1772090058692,1772090058721,29,782,114.20215,71.70508,31.659178,1
1772090058834,4,1772090058834,1772090058885,51,113,69.86133,93.58594,30.81363,1
1772090059103,6,1772090059103,1772090059152,49,218,120.32715,102.71094,20.507124,1
1772090060260,3,1772090060260,1772090060314,54,1108,132.70117,97.09082,32.830322,2
1772090060417,8,1772090060417,1772090060461,44,103,87.71973,105.953125,13.647154,2
1772090060705,2,1772090060705,1772090060741,36,244,117.59277,139.33887,43.09353,2
1772090060996,9,1772090060996,1772090061025,29,255,116.82715,84.4541,22.909122,2
1772090061167,4,1772090061167,1772090061210,43,142,64.11133,67.45996,48.44431,2
1772090061447,6,1772090061447,1772090061491,44,237,106.703125,120.458984,21.529095,2
1772090062624,3,1772090062624,1772090062671,47,1133,119.32715,119.08984,27.165434,3
1772090062807,8,1772090062807,1772090062841,34,136,77.59473,103.203125,22.63308,3
1772090063159,2,1772090063159,1772090063170,11,318,93.71875,140.33887,40.82497,3
1772090063470,9,1772090063470,1772090063489,19,300,99.453125,106.828125,6.84999,3
1772090063643,4,1772090063643,1772090063685,42,154,57.237305,80.58496,46.96373,3
1772090063906,6,1772090063906,1772090063948,42,221,118.32715,128.20898,33.63973,3
1772090065181,3,1772090065181,1772090065207,26,1233,116.45215,112.96387,20.946003,4
1772090065411,8,1772090065411,1772090065448,37,204,75.96973,75.203125,34.530262,4
1772090065695,2,1772090065695,1772090065705,10,247,85.59473,159.83789,61.54742,4
1772090065997,9,1772090065997,1772090066040,43,292,101.203125,25.704102,74.30564,4
1772090066168,4,1772090066168,1772090066220,52,128,44.487305,85.08301,57.481964,4
1772090066424,6,1772090066424,1772090066452,28,204,131.45117,76.083984,39.511417,4
1772090067124,3,1772090067124,1772090067154,30,672,131.32617,129.21289,42.833656,5
1772090067501,8,1772090067501,1772090067536,35,347,72.4707,37.2041,68.5652,5
1772090067741,2,1772090067741,1772090067762,21,205,95.84375,139.33789,39.556847,5
1772090068031,9,1772090068031,1772090068051,20,269,108.203125,47.203125,53.43034,5
1772090068170,4,1772090068170,1772090068213,43,119,35.73828,71.333984,70.36553,5
1772090068348,6,1772090068348,1772090068361,13,135,124.45215,100.83301,24.466333,5
