timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1772124089916,29,30,870,true
1772124090000,49,34,50,true
1772124091846,39,64,901,true
1772124093177,29,49,1038,true
1772124091756,49,53,407,true
1772124095146,40,38,1008,true
1772124091602,30,64,217,true
1772124091232,54,62,126,true
1772124090604,52,36,50,true
1772124092661,39,54,251,true
1772124100446,50,75,978,true
1772124091016,43,50,50,true
1772124094236,36,30,330,true
1772124092997,48,42,195,true
1772124104378,44,52,981,true
1772124107931,41,61,1140,true
1772124099484,52,44,554,true
1772124091701,48,55,50,true
1772124093588,54,35,169,true
1772124091569,31,37,50,true
1772124092016,40,55,50,true
1772124097875,42,50,329,true
1772124099244,44,35,389,true
1772124114319,50,56,1005,true
1772124100692,51,52,397,true
1772124095241,32,35,178,true
1772124119738,52,35,1112,true
1772124092751,41,55,50,true
1772124100080,38,31,332,true
1772124111753,48,48,705,true
1772124093006,35,53,50,true
1772124093233,51,57,50,true
1772124093628,33,66,50,true
1772124124632,45,45,1007,true
1772124092874,47,37,50,true
1772124093521,54,53,50,true
1772124100788,51,37,265,true
1772124094467,45,73,50,true
1772124093450,30,43,50,true
1772124108675,33,59,422,true
1772124093676,44,44,50,true
1772124108366,54,56,394,true
1772124106842,31,30,373,true
1772124117307,38,55,582,true
1772124126304,50,57,770,true
1772124098691,46,50,145,true
1772124149256,43,74,1216,true
1772124100867,34,30,203,true
1772124094668,43,49,50,true
1772124103342,32,65,209,true
1772124117366,44,35,514,true
1772124119751,50,46,539,true
1772124096208,46,71,50,true
1772124096011,36,65,50,true
1772124122802,36,31,578,true
1772124142551,35,46,911,true
1772124109068,34,30,312,true
1772124113457,53,63,350,true
1772124094614,50,31,50,true
1772124096701,51,58,57,true
1772124099036,31,63,89,true
1772124095101,32,35,50,true
1772124107028,42,30,246,true
1772124145167,51,38,839,true
1772124164924,29,51,1121,true
1772124096676,34,54,50,true
1772124120078,39,30,427,true
1772124132193,41,30,601,true
1772124097192,53,57,50,true
1772124095436,37,30,50,true
1772124104616,36,71,139,true
1772124119594,52,78,340,true
1772124136500,37,74,573,true
1772124139191,50,31,644,true
1772124168430,44,71,990,true
1772124097416,50,50,50,true
1772124120772,32,66,340,true
1772124146434,50,30,704,true
1772124109728,33,37,217,true
1772124096236,46,30,50,true
1772124115276,49,66,251,true
1772124096963,52,37,50,true
1772124123700,44,30,382,true
1772124113073,31,38,241,true
1772124113604,54,65,217,true
1772124117966,51,92,238,true
1772124098688,39,52,50,true
1772124098007,36,43,50,true
1772124145796,47,60,575,true
1772124097036,53,30,50,true
1772124101256,48,76,50,true
1772124145881,31,81,534,true
1772124139228,49,47,489,true
1772124151203,39,35,624,true
1772124151768,41,32,626,true
1772124135801,51,48,435,true
1772124098940,52,44,50,true
1772124182163,52,54,897,true
1772124101872,52,41,81,true
1772124184758,41,56,902,true
1772124100316,49,54,50,true
1772124097996,49,30,50,true
1772124158154,54,51,618,true
1772124098156,46,30,50,true
