timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772124080151,SWIPE_DOWN,201.60804,1274.22745,212.87049,1478.7117,1.0,1.0,50,4095.8833,576.6536,50,1.0
1772124080792,TAP,372.27829,546.67589,369.81669,544.98454,1.0,1.0,62,0.0,0.0,62,1.0
1772124085433,SWIPE_LEFT,529.06892,907.29303,314.74212,942.35556,1.0,1.0,50,4343.5175,127.1944,50,1.0
1772124085437,SWIPE_DOWN,694.76939,1635.21581,678.93022,1991.46316,1.0,1.0,50,7131.9859,748.1641,50,1.0
1772124085455,SWIPE_UP,588.38482,277.86351,616.22445,-73.0947,1.0,1.0,57,6176.5029,369.6943,57,1.0
1772124091286,SWIPE_RIGHT,387.18023,581.66452,614.59616,586.57941,1.0,1.0,102,2230.0886,868.6699,102,1.0
1772124084699,TAP,63.10397,1512.84248,63.088,1513.43914,1.0,1.0,42,0.0,0.0,42,1.0
1772124088460,TAP,844.05745,1475.07866,846.25853,1476.20141,1.0,1.0,69,0.0,0.0,69,1.0
1772124094719,SWIPE_DOWN,89.61126,1020.00016,49.20382,1546.2499,1.0,1.0,90,5864.4308,1173.3031,90,1.0
1772124100419,SWIPE_DOWN,220.59278,531.3909,215.4771,948.07197,1.0,1.0,55,7576.5902,393.9606,55,1.0
1772124092261,TAP,242.40199,770.52212,242.91636,767.92281,1.0,1.0,34,0.0,0.0,34,1.0
1772124095232,TAP,638.59348,219.17021,639.42456,217.31235,1.0,1.0,44,0.0,0.0,44,1.0
1772124104283,SWIPE_UP,109.41466,1504.13583,133.16477,1044.15783,1.0,1.0,50,9211.8147,81.1476,50,1.0
1772124118527,TAP,846.91405,857.75494,847.26801,860.52588,1.0,1.0,35,0.0,0.0,35,1.0
1772124119785,SWIPE_UP,941.42686,1340.04977,880.59303,823.54586,1.0,1.0,149,3490.43,154.1151,149,1.0
1772124111516,TAP,913.13123,1159.78743,912.32035,1160.59548,1.0,1.0,68,0.0,0.0,68,1.0
1772124108983,SWIPE_DOWN,925.13017,1309.95319,947.22698,1642.77181,1.0,1.0,163,2046.3273,756.8023,163,1.0
1772124129383,SWIPE_RIGHT,649.73353,308.02157,855.02817,319.34722,1.0,1.0,50,4112.1361,295.9006,50,1.0
1772124090123,SWIPE_UP,509.92353,1386.90228,550.62341,985.53426,1.0,1.0,50,8068.5257,222.4603,50,1.0
1772124113686,TAP,604.71381,1634.84708,607.79259,1635.69733,1.0,1.0,52,0.0,0.0,52,1.0
1772124096651,TAP,435.64808,589.67317,438.63822,587.75565,1.0,1.0,75,0.0,0.0,75,1.0
1772124103692,TAP,387.07127,674.58357,387.13601,673.91039,1.0,1.0,55,0.0,0.0,55,1.0
1772124131125,SWIPE_UP,627.83501,580.90235,687.25559,90.77898,1.0,1.0,50,9874.2437,0,50,1.0
1772124095377,SWIPE_DOWN,345.82087,645.00231,367.67391,1102.44314,1.0,1.0,133,3443.3272,0,133,1.0
1772124094479,SWIPE_UP,929.81075,1236.87428,953.10301,921.49224,1.0,1.0,105,3011.8189,467.7872,105,1.0
1772124113726,TAP,709.58582,748.36546,711.45795,749.15132,1.0,1.0,76,0.0,0.0,76,1.0
1772124116837,SWIPE_UP,865.96885,1264.00963,840.80619,964.67441,1.0,1.0,50,6007.8194,429.1159,50,1.0
1772124094299,SWIPE_DOWN,393.33733,714.61919,365.96801,1091.56354,1.0,1.0,50,7558.7334,617.0969,50,1.0
1772124100115,TAP,492.47806,1725.8579,491.84863,1724.50767,1.0,1.0,60,0.0,0.0,60,1.0
1772124165034,SWIPE_DOWN,177.37881,526.75202,214.08821,763.45578,1.0,1.0,63,3802.1174,324.3671,63,1.0
1772124147501,SWIPE_UP,765.70978,526.99733,762.00551,124.02751,1.0,1.0,86,4685.8935,0,86,1.0
1772124118033,SWIPE_DOWN,330.31667,1354.67803,323.18807,1652.64801,1.0,1.0,50,5961.1049,637.2769,50,1.0
1772124122519,SWIPE_DOWN,322.79064,1122.27493,358.8245,1709.36525,1.0,1.0,50,11763.9022,0,50,1.0
1772124145227,TAP,753.16003,328.02556,754.60465,330.852,1.0,1.0,55,0.0,0.0,55,1.0
1772124157501,SWIPE_UP,200.98943,906.20171,206.85541,504.08469,1.0,1.0,50,8043.1961,137.3186,50,1.0
1772124152321,SWIPE_DOWN,787.64343,1469.69376,807.78514,1677.61819,1.0,1.0,93,2246.2121,133.4929,93,1.0
1772124177351,SWIPE_UP,124.90957,1650.33126,124.84204,1330.23864,1.0,1.0,69,4639.0236,719.3688,69,1.0
1772124168914,TAP,703.98341,611.66676,701.36765,611.32621,1.0,1.0,57,0.0,0.0,57,1.0
1772124150983,SWIPE_UP,304.90317,1099.42736,285.79223,707.08963,1.0,1.0,98,4008.193,0,98,1.0
1772124129915,TAP,472.33263,447.55913,474.85143,451.15079,1.0,1.0,52,0.0,0.0,52,1.0
1772124161431,TAP,825.48961,1368.58983,825.41096,1368.54302,1.0,1.0,23,0.0,0.0,23,1.0
1772124163299,SWIPE_UP,883.12196,1704.45598,832.90636,1116.25892,1.0,1.0,50,11806.7334,618.3507,50,1.0
1772124107829,SWIPE_UP,327.02974,1780.0353,304.85728,1551.54156,1.0,1.0,50,4591.34,159.7955,50,1.0
