timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1773662251736,44,38,396,false
1773662252066,35,40,290,false
1773662252668,50,30,436,false
1773662252480,50,30,218,false
1773662252428,36,32,141,false
1773662254421,54,30,507,false
1773662252186,51,35,40,false
1773662252317,42,43,40,false
1773662253984,48,30,251,false
1773662253986,49,34,216,false
1773662255326,34,59,300,false
1773662252506,50,30,40,false
1773662254016,40,30,160,false
1773662254518,30,39,175,false
1773662257560,34,33,383,false
1773662255111,33,38,187,false
1773662258264,29,32,376,false
1773662254609,33,30,139,false
1773662253410,33,34,59,false
1773662253104,47,30,42,false
1773662253176,49,32,40,false
1773662253206,34,30,40,false
1773662261746,51,37,418,false
1773662256060,42,30,158,false
1773662253416,32,30,40,false
1773662253486,30,30,40,false
1773662253712,37,36,40,false
1773662254625,46,31,76,false
1773662262320,54,30,348,false
1773662253824,30,32,40,false
1773662256236,31,30,120,false
1773662259579,32,30,223,false
1773662254200,36,37,40,false
1773662254046,31,30,40,false
1773662267852,49,48,426,false
1773662266226,38,48,366,false
1773662259872,41,30,196,false
1773662254326,38,30,40,false
1773662254738,50,30,49,false
1773662261564,53,30,222,false
1773662268096,48,32,377,false
1773662254606,53,30,40,false
1773662283992,50,71,697,false
1773662255434,29,46,40,false
1773662269380,35,34,367,false
1773662271896,35,37,411,false
1773662267100,47,30,304,false
1773662293378,33,40,846,false
1773662256536,40,60,40,false
1773662255166,52,30,40,false
1773662273886,47,49,394,false
1773662255408,45,32,40,false
1773662270092,45,30,323,false
1773662258255,49,30,93,false
1773662290076,43,51,659,false
1773662259656,30,31,113,false
1773662274248,39,54,348,false
1773662260286,40,30,120,false
1773662256434,52,41,40,false
1773662274215,47,52,329,false
1773662288876,51,30,589,false
1773662271500,36,30,294,false
1773662282612,52,30,468,false
1773662256839,29,41,40,false
1773662283800,29,49,452,false
1773662331036,32,30,1190,false
1773662285396,42,30,480,false
1773662294214,34,55,579,false
1773662280704,33,36,390,false
1773662267468,41,30,198,false
1773662265456,48,42,154,false
1773662256706,45,30,40,false
1773662267720,36,30,192,false
1773662259182,32,57,45,false
1773662273936,49,30,270,false
1773662282786,37,30,384,false
1773662308584,36,37,711,false
1773662272680,30,44,228,false
1773662299238,44,72,537,false
1773662257266,46,30,40,false
1773662294216,30,72,459,false
1773662277332,29,33,283,false
1773662298722,31,30,543,false
1773662270743,53,30,199,false
1773662257616,54,30,40,false
1773662258366,42,38,40,false
1773662257928,47,32,40,false
1773662290277,41,30,413,false
1773662271448,39,30,194,false
1773662281996,29,30,310,false
1773662284406,35,40,323,false
1773662258106,44,30,40,false
1773662293872,42,30,428,false
1773662297678,35,43,451,false
1773662325714,32,30,757,false
1773662267411,41,34,131,false
1773662258648,54,32,40,false
1773662302176,41,30,490,false
1773662306812,39,30,532,false
1773662258666,40,30,40,false
1773662258736,37,30,40,false
1773662327991,43,30,725,false
1773662271524,37,51,143,false
1773662289743,45,51,318,false
1773662298016,46,30,415,false
1773662282921,45,30,267,false
1773662323710,43,30,649,false
1773662317862,44,38,580,false
1773662271392,34,38,144,false
1773662270157,52,30,139,false
1773662270986,32,32,143,false
1773662266166,54,31,99,false
1773662293624,40,30,344,false
1773662259646,38,30,40,false
1773662261996,51,50,40,false
1773662312226,30,30,496,false
1773662260436,48,35,40,false
1773662259926,39,30,40,false
1773662287962,34,67,240,false
1773662260542,38,34,40,false
1773662260136,38,30,40,false
1773662304250,49,30,404,false
1773662264058,30,49,52,false
1773662272400,30,46,122,false
1773662286828,45,36,247,false
1773662297111,54,30,333,false
1773662303522,31,30,381,false
1773662261261,32,35,40,false
1773662261976,47,40,40,false
1773662304626,33,64,346,false
1773662311016,54,72,384,false
1773662260906,33,30,40,false
1773662323544,45,30,514,false
1773662262243,54,39,40,false
1773662262188,51,38,40,false
1773662263076,41,44,40,false
1773662389504,45,43,970,false
1773662269957,53,30,103,false
1773662263328,30,44,40,false
1773662265358,40,55,43,false
1773662341616,42,43,599,false
1773662261606,36,30,40,false
1773662278432,46,30,158,false
1773662265178,31,54,40,false
1773662348360,38,30,641,false
1773662267541,53,30,79,false
1773662262686,50,35,40,false
1773662303333,47,30,321,false
