timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1772124193222,-0.14468755,1.84996267,9.54788006,0.01375271,0.017951784,0.001523127,10.964321,-0.852338,0.0,-0.14832065,1.74768482,9.06424379,STATIONARY
1772124193224,-0.1389518,1.81793759,9.57489731,0.01261541,0.017158995,7.3071e-05,10.749394,-0.816833,0.0,-0.11999641,1.74045257,9.09458012,STATIONARY
1772124193226,-0.12753066,1.75634353,9.54914685,0.014594135,0.017146613,-0.000717134,10.42084,-0.752529,0.0,-0.10641327,1.6763669,9.07254661,STATIONARY
1772124193228,-0.16381386,1.651127,9.53063305,0.012800844,0.018850151,9.8929e-05,9.827183,-0.970261,0.0,-0.15522133,1.56396052,9.07205544,STATIONARY
1772124193230,-0.14835934,1.56432786,9.53065607,0.009476857,0.020147483,0.00611266,9.320102,-0.880051,0.0,-0.12564432,1.49972943,9.05657753,STATIONARY
1772124193232,-0.14373496,1.56572616,9.50797537,0.012665916,0.018861699,0.00730653,9.350209,-0.854584,0.0,-0.13606743,1.47475831,9.03672039,STATIONARY
1772124193234,-0.04964871,1.59149392,9.50731346,0.012818914,0.020123684,0.00799848,9.502894,-0.295099,0.0,-0.04536662,1.50942233,9.02424278,STATIONARY
1772124193236,-0.03813922,1.50226907,9.47655997,0.011114469,0.021952606,0.007291333,9.007769,-0.227747,0.0,-0.03283602,1.42370287,9.0174405,STATIONARY
1772124193238,-0.10435949,1.53115374,9.48934489,0.011126877,0.020828598,0.006019549,9.165417,-0.622043,0.0,-0.10370962,1.46384108,9.01163134,STATIONARY
1772124193240,-0.01441297,1.53299785,9.49955636,0.01051715,0.022404455,0.004228138,9.167106,-0.08582,0.0,0.00099046,1.47083734,9.01792985,STATIONARY
1772124193242,0.00799281,1.53654982,9.49487644,0.011859621,0.02243639,0.005699955,9.192443,0.047612,0.0,0.0109211,1.46140296,9.0160667,STATIONARY
1772124193244,0.14958487,1.59727911,9.48169702,0.014601774,0.021726863,0.005140731,9.561054,0.891277,0.0,0.15112572,1.52792301,9.00927677,STATIONARY
