timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1773662317991,-0.4205241,3.4932172,8.8820051,-0.00355799,0.00288005,0.020983,21.447454,-2.522849,0.0,-0.4181437,3.4981326,8.8823821,STATIONARY
1773662318057,-0.3551684,3.4458295,8.8677525,-0.00055091,0.00473046,0.02568556,21.219623,-2.137987,0.0,-0.3560557,3.4531143,8.8688422,STATIONARY
1773662318123,-0.3446476,3.4488889,8.8920978,0.00026046,0.00590095,0.02718825,21.184786,-2.069539,0.0,-0.346061,3.4560208,8.8919702,STATIONARY
1773662318189,-0.3720408,3.4534593,8.8616804,-0.00144494,0.00366871,0.02779173,21.27415,-2.240133,0.0,-0.3720846,3.4603626,8.8630737,STATIONARY
1773662318255,-0.4390833,3.5207789,8.8244712,-0.00142889,0.00185833,0.02595025,21.726592,-2.646036,0.0,-0.435775,3.5243163,8.8277249,ON_TABLE
1773662318321,-0.4953584,3.4407441,8.8524175,-0.00106573,0.00486442,0.02536508,21.209807,-2.98563,0.0,-0.4892363,3.4482832,8.854274,STATIONARY
1773662318387,-0.453522,3.4347272,8.8310423,-0.0001392,0.00430532,0.03002705,21.227466,-2.74024,0.0,-0.4494917,3.4425671,8.8339675,STATIONARY
1773662318453,-0.4560769,3.3615817,8.8414146,-0.00083182,0.00691244,0.02765128,20.791957,-2.760474,0.0,-0.4519188,3.3730789,8.8438211,STATIONARY
1773662318519,-0.441527,3.2565389,8.8424082,-0.00323851,0.01053429,0.02592058,20.194943,-2.682702,0.0,-0.4380964,3.2732883,8.8447651,STATIONARY
1773662318585,-0.3901747,3.2283043,8.8037372,-0.0012856,0.00122081,0.02462216,20.119673,-2.382694,0.0,-0.3893117,3.2464654,8.8080277,STATIONARY
1773662318651,-0.269538,3.2588468,8.8410716,-0.00284085,0.00411713,0.02416898,20.22541,-1.638533,0.0,-0.2747068,3.2754808,8.8434954,STATIONARY
1773662318717,-0.2845887,3.2457499,8.8659604,0.00391264,0.00213922,0.02664429,20.09771,-1.726522,0.0,-0.289005,3.2630387,8.8671397,ON_TABLE
1773662318783,-0.3163621,3.2916762,8.8450516,0.00440462,0.00619889,0.02694481,20.400726,-1.9199,0.0,-0.3191898,3.3066687,8.8472763,STATIONARY
1773662318849,-0.3046023,3.441255,8.8555886,0.00809319,0.00307575,0.02900875,21.224543,-1.836329,0.0,-0.3080179,3.4487686,8.8572864,ON_TABLE
1773662318915,-0.2643859,3.4359474,8.8488798,0.00539233,0.00052928,0.03077804,21.212159,-1.595387,0.0,-0.2698124,3.4437263,8.8509131,ON_TABLE
1773662318981,-0.2023367,3.5073095,8.8390283,0.0089337,-0.00540923,0.03073582,21.637939,-1.218923,0.0,-0.2108657,3.5115204,8.8415541,STATIONARY
1773662319047,-0.2717649,3.4833227,8.8263906,0.00310119,-0.00175456,0.03033754,21.527334,-1.640524,0.0,-0.2768224,3.4887329,8.8295484,STATIONARY
1773662319113,-0.2266584,3.508344,8.8304518,-0.00029423,0.00318752,0.03218962,21.661482,-1.366481,0.0,-0.2339713,3.5125031,8.8334065,ON_TABLE
1773662319179,-0.2561883,3.4215597,8.8091057,-0.00117893,0.00225956,0.03051377,21.21858,-1.552858,0.0,-0.2620246,3.430058,8.8131277,ON_TABLE
1773662319245,-0.2787727,3.5239388,8.866209,-0.00323224,-0.00241944,0.02965603,21.66599,-1.673641,0.0,-0.2834798,3.5273182,8.8673759,ON_TABLE
1773662319311,-0.2175926,3.602025,8.8596619,-0.00229918,0.00140335,0.02849021,22.118893,-1.303337,0.0,-0.2253587,3.6015001,8.8611561,ON_TABLE
1773662319377,-0.1724588,3.510318,8.8461184,-0.00574078,0.00257693,0.02380395,21.640443,-1.038134,0.0,-0.1824816,3.5143784,8.8482898,ON_TABLE
1773662319443,-0.3233689,3.5173241,8.8335909,-0.0023518,0.00161066,0.01947324,21.698079,-1.94787,0.0,-0.3258462,3.5210342,8.8363886,ON_TABLE
1773662319509,-0.416918,3.5795292,8.863481,-0.00158821,-0.00014577,0.01673044,21.969413,-2.497388,0.0,-0.4147179,3.580129,8.8647843,ON_TABLE
1773662319575,-0.3841621,3.5516348,8.8646671,-0.00096318,-0.00052393,0.01050526,21.81499,-2.303637,0.0,-0.3835998,3.5536294,8.865911,ON_TABLE
1773662319641,-0.4051307,3.5459479,8.9105303,-0.00611551,-6.519e-05,0.00830637,21.679779,-2.418987,0.0,-0.40352,3.5482268,8.9094811,ON_TABLE
1773662319707,-0.4381655,3.552618,8.8394462,-0.00496878,0.00151006,0.01033405,21.871127,-2.633389,0.0,-0.434903,3.5545634,8.8419511,ON_TABLE
1773662319773,-0.5292189,3.6873549,8.8464058,-0.01043879,-0.00062669,0.00571339,22.591007,-3.160564,0.0,-0.5214037,3.6825634,8.8485628,ON_TABLE
1773662319839,-0.6366691,3.639155,8.7950183,-0.00483718,-0.00531255,0.00640154,22.425679,-3.826802,0.0,-0.6234815,3.6367736,8.7997447,ON_TABLE
1773662319905,-0.637041,3.6362924,8.8512515,-0.0028571,-0.00457221,0.0039893,22.281979,-3.808724,0.0,-0.6238347,3.6340541,8.8531662,ON_TABLE
1773662319971,-0.6282241,3.7117566,8.8871858,-0.00972754,-0.00384762,0.005675,22.617247,-3.732019,0.0,-0.6154586,3.705745,8.8873038,STATIONARY
1773662320037,-0.6776046,3.6755673,8.8717557,-0.00737046,-0.00309998,0.00387289,22.445359,-4.036196,0.0,-0.6623701,3.6713653,8.8726452,ON_TABLE
1773662320103,-0.4851266,3.5626979,8.8616891,-0.00823799,-0.00771677,0.00114251,21.872137,-2.90773,0.0,-0.4795161,3.5641393,8.8630819,ON_TABLE
1773662320169,-0.5263525,3.6634937,8.9133191,-0.01095844,-0.00815222,-0.00217891,22.308276,-3.126324,0.0,-0.5186806,3.6598953,8.9121305,ON_TABLE
1773662320235,-0.5766024,3.6870696,8.8844246,-0.00883933,-0.00643357,0.00355443,22.496036,-3.430397,0.0,-0.5664181,3.6822925,8.8846807,STATIONARY
1773662320301,-0.5902928,3.7171586,8.8964087,-0.0035087,-0.00127786,0.00212122,22.63175,-3.503422,0.0,-0.5794239,3.710877,8.8960656,ON_TABLE
1773662320367,-0.5390329,3.7389731,8.9486234,-0.00799372,-0.0072277,-2.68e-05,22.639585,-3.181222,0.0,-0.530727,3.7316008,8.9456696,STATIONARY
1773662320433,-0.5455726,3.6645353,8.899269,-0.00629544,-0.00251743,-0.00042375,22.343042,-3.244476,0.0,-0.5369397,3.6608849,8.8987828,ON_TABLE
1773662320499,-0.5026889,3.644191,8.896477,-0.00211639,-0.00152745,-0.00123147,22.243063,-2.993134,0.0,-0.4962002,3.6415577,8.8961304,STATIONARY
1773662320565,-0.510855,3.7064007,8.8991898,-0.00291953,-0.0002066,0.00031066,22.577683,-3.033397,0.0,-0.503958,3.700657,8.8987076,ON_TABLE
1773662320631,-0.3955311,3.7482339,8.8320456,-0.00506902,-0.00019928,0.00657687,22.975259,-2.36067,0.0,-0.3944003,3.7403985,8.8349206,STATIONARY
1773662320697,-0.3062818,3.7523715,8.8508167,-0.00422614,-0.00044232,0.00862941,22.962569,-1.824822,0.0,-0.3096135,3.7443292,8.8527532,STATIONARY
1773662320763,-0.3245331,3.7338558,8.8514922,-0.00609469,0.002167,0.00969472,22.857867,-1.934807,0.0,-0.3269522,3.7267393,8.8533949,ON_TABLE
1773662320829,-0.3163714,3.6833158,8.8021903,-0.00474371,0.00661014,0.01088153,22.693922,-1.89903,0.0,-0.3191986,3.6787263,8.8065581,ON_TABLE
1773662320895,-0.3500767,3.8252411,8.8043488,-0.00480294,0.00518844,0.01308978,23.46705,-2.088565,0.0,-0.3512187,3.8135553,8.8086086,STATIONARY
1773662320961,-0.3818209,3.8031595,8.8447145,2.068e-05,0.00438553,0.01918368,23.247985,-2.271075,0.0,-0.3813757,3.7925779,8.8469561,STATIONARY
