timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124687752,3,1772124687752,1772124687866,114,0,137.90604,125.84193,20.81034,1
1772124689600,8,1772124689600,1772124689709,109,1734,192.00175,181.27298,41.78043,1
1772124691849,2,1772124691849,1772124691942,93,2140,126.34085,109.90706,46.8891,1
1772124692204,9,1772124692204,1772124692299,95,262,144.41451,79.96118,26.88568,1
1772124693985,4,1772124693985,1772124694078,93,1686,178.09452,145.55612,19.16367,1
1772124694909,6,1772124694909,1772124695059,150,831,164.21269,127.89693,21.28106,1
1772124698797,3,1772124698797,1772124698884,87,2251,123.10399,139.51331,29.05953,2
1772124699625,8,1772124699625,1772124699727,102,741,100.23305,145.33374,32.45652,2
1772124700456,2,1772124700456,1772124700586,130,729,174.34989,100.87226,23.95117,2
1772124702504,9,1772124702504,1772124702611,107,1918,184.55442,178.15173,27.9534,2
1772124704746,4,1772124704746,1772124704838,92,2135,175.58998,134.21297,52.61113,2
1772124704888,6,1772124704888,1772124704991,103,50,130.29296,175.28113,34.48046,2
1772124709183,3,1772124709183,1772124709306,123,3466,135.65585,114.43846,18.94889,3
1772124710015,8,1772124710015,1772124710122,107,709,147.01334,147.07243,7.41295,3
1772124711159,2,1772124711159,1772124711260,101,1037,127.4516,79.40409,34.8865,3
1772124712871,9,1772124712871,1772124712975,104,1611,181.12153,131.98469,10.96602,3
1772124714071,4,1772124714071,1772124714196,125,1096,115.3213,121.9025,18.18139,3
1772124715814,6,1772124715814,1772124715905,91,1618,140.99488,88.88712,27.31792,3
