timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1772124071146,0.40967073,5.7903927,7.68711138,-0.026084282,-0.010310524,0.006344547,36.95021,2.437487,0.0,0.39768175,5.49878389,7.30016152,STATIONARY
1772124071148,0.43652176,5.82580157,7.69419057,-0.0257336,-0.010794356,0.008386751,37.087576,2.589782,0.0,0.43837328,5.53157865,7.30767595,STATIONARY
1772124071150,0.47022098,5.84530602,7.66443638,-0.024882529,-0.007682633,0.005485927,37.279183,2.792843,0.0,0.43806499,5.54321321,7.27580041,STATIONARY
1772124071152,0.44293855,5.83015858,7.64990414,-0.026127286,-0.008075916,0.006160706,37.2656,2.636701,0.0,0.41191529,5.54612598,7.2688769,STATIONARY
1772124071154,0.48787771,5.78201045,7.72041143,-0.025360858,-0.006643911,0.004226776,36.775698,2.895591,0.0,0.47320801,5.47862515,7.33006987,STATIONARY
1772124071156,0.50924029,5.77146022,7.68293101,-0.02228462,-0.00466763,0.002710673,36.853789,3.033549,0.0,0.48606746,5.46738219,7.29392169,STATIONARY
1772124071158,0.40206052,5.7885408,7.6824199,-0.024596578,-0.003241739,0.000627532,36.959598,2.393468,0.0,0.38704269,5.50250672,7.29567183,STATIONARY
1772124071160,0.38158072,5.71613554,7.66088858,-0.022477843,-0.006493847,-0.00436283,36.694267,2.286085,0.0,0.36112139,5.42549736,7.26795696,STATIONARY
1772124071162,0.35622609,5.73335593,7.66139144,-0.023693521,-0.004811358,-0.002371441,36.77945,2.131942,0.0,0.33527002,5.45529126,7.29230172,STATIONARY
1772124071164,0.42138356,5.79431987,7.71305413,-0.026643748,-0.005833296,-0.002389106,36.874183,2.501095,0.0,0.40368412,5.5069391,7.32350608,STATIONARY
1772124071166,0.40369251,5.77122692,7.74120652,-0.023909229,-0.009478082,-0.001680489,36.668004,2.394059,0.0,0.39792361,5.48087371,7.34717896,STATIONARY
1772124071168,0.27660516,5.77660393,7.75632153,-0.024493189,-0.006569374,-0.002870659,36.659854,1.638286,0.0,0.25243218,5.49062114,7.3617604,STATIONARY
1772124071170,0.29691464,5.75580328,7.75272347,-0.025850738,-0.008267883,-0.000387392,36.570963,1.761288,0.0,0.28771472,5.48041134,7.36016845,STATIONARY
1772124071172,0.24766325,5.75932433,7.79821568,-0.024219703,-0.005541042,0.000766734,36.433693,1.463415,0.0,0.25849072,5.45142412,7.41582957,STATIONARY
1772124071174,0.3232844,5.70111764,7.76710915,-0.025046782,-0.006676715,0.00090254,36.255304,1.921758,0.0,0.31135577,5.42072681,7.38647439,STATIONARY
1772124071176,0.37468735,5.63937387,7.80060542,-0.025405554,-0.008545267,0.002352503,35.833352,2.22918,0.0,0.35121921,5.35426448,7.40472296,STATIONARY
1772124071178,0.29165839,5.65854891,7.82808677,-0.026437133,-0.006656911,0.000898569,35.842498,1.729533,0.0,0.27150159,5.38906502,7.45652726,STATIONARY
1772124071180,0.30590983,5.64297298,7.83121378,-0.02349607,-0.003021255,-0.000692714,35.754844,1.815224,0.0,0.274307,5.37001224,7.44774231,STATIONARY
1772124071182,0.27168818,5.63596786,7.7783769,-0.025620826,-0.004555283,0.000112331,35.909314,1.620144,0.0,0.2475371,5.35941553,7.37950231,STATIONARY
1772124071184,0.3427311,5.70935232,7.78067734,-0.023580652,-0.006768809,-0.000655839,36.244218,2.033929,0.0,0.33332091,5.41838647,7.39846931,STATIONARY
1772124071186,0.30713737,5.71927919,7.81050296,-0.023131139,-0.005095927,0.001967226,36.192539,1.817218,0.0,0.29882326,5.42930907,7.41798317,STATIONARY
1772124071188,0.31816451,5.61580218,7.7620055,-0.024935906,-0.003592008,-0.000693939,35.862859,1.902071,0.0,0.30526515,5.3204914,7.36943828,STATIONARY
1772124071190,0.2582485,5.5232978,7.77204047,-0.024865328,-0.003584912,-0.001663643,35.385055,1.551476,0.0,0.25115049,5.2527305,7.38368436,STATIONARY
1772124071192,0.28724134,5.54385665,7.76494553,-0.024387631,-0.001497142,-0.000756952,35.506776,1.724444,0.0,0.28140051,5.26473202,7.37445213,STATIONARY
1772124071194,0.27009226,5.4792551,7.76869084,-0.024952435,0.000148564,-0.000698845,35.179006,1.6274,0.0,0.23452268,5.19647043,7.37500397,STATIONARY
1772124071196,0.32713398,5.47400093,7.73947344,-0.025797086,-0.001182029,-0.001053329,35.24703,1.976436,0.0,0.31665387,5.2072763,7.3680476,STATIONARY
1772124071198,0.30947684,5.53996572,7.72042337,-0.024949681,7.0524e-05,-0.000455407,35.640408,1.86536,0.0,0.29762505,5.25936756,7.35354839,STATIONARY
1772124071200,0.26537659,5.47575199,7.73754856,-0.023985314,-0.004456695,-0.002127282,35.270615,1.60363,0.0,0.25818823,5.21418002,7.35369378,STATIONARY
1772124071202,0.31507839,5.53879435,7.73708957,-0.027815768,-0.000595594,-7.4326e-05,35.57549,1.896533,0.0,0.2949458,5.27989361,7.34913002,STATIONARY
1772124071204,0.28011974,5.47228961,7.71554188,-0.028596078,-0.000266032,0.000710337,35.328572,1.69624,0.0,0.27606119,5.20119995,7.31448974,STATIONARY
1772124071206,0.27750053,5.43804704,7.68516862,-0.029317566,-0.003794284,0.003233047,35.265734,1.688341,0.0,0.27366207,5.16973174,7.30865536,STATIONARY
1772124071208,0.20440344,5.49287223,7.70231966,-0.027037703,-0.004582906,0.007160819,35.48485,1.237765,0.0,0.19616617,5.22987669,7.32178958,STATIONARY
1772124071210,0.17586227,5.50153379,7.64690269,-0.027882708,-0.00202306,0.007320439,35.725797,1.069499,0.0,0.16353848,5.23696773,7.25532807,STATIONARY
1772124071212,0.19118638,5.48823913,7.6245684,-0.027364853,-0.000724893,0.00621219,35.738172,1.165871,0.0,0.16257838,5.2195034,7.2470088,STATIONARY
1772124071214,0.20333411,5.51266682,7.59343165,-0.028497892,0.001004631,0.008503833,35.969075,1.241369,0.0,0.19666153,5.24549072,7.20318354,STATIONARY
1772124071216,0.20450493,5.53471284,7.59746119,-0.027282614,-0.000492274,0.007249243,36.063278,1.24636,0.0,0.19820125,5.25915383,7.22040341,STATIONARY
1772124071218,0.13496414,5.55271713,7.6059108,-0.027196009,-0.000499112,0.008427993,36.127126,0.821093,0.0,0.14234166,5.2848083,7.22916621,STATIONARY
1772124071220,0.09666778,5.59830226,7.62426796,-0.025676692,-0.00463171,0.008156556,36.286676,0.58553,0.0,0.09089125,5.3137442,7.23142811,STATIONARY
1772124071222,0.09868714,5.58941607,7.64224034,-0.023945349,-0.007740872,0.009702182,36.178883,0.597178,0.0,0.10796448,5.32235643,7.27709794,STATIONARY
1772124071224,0.1033659,5.63973261,7.66014644,-0.028391296,-0.007958413,0.008151569,36.359624,0.622581,0.0,0.10994834,5.35532059,7.26830988,STATIONARY
1772124071226,0.12543931,5.60039304,7.60903582,-0.023979985,-0.007028103,0.008768559,36.350049,0.760673,0.0,0.12180659,5.29695831,7.23053955,STATIONARY
1772124071228,0.10541982,5.66076417,7.59255743,-0.021935927,-0.005955439,0.011580787,36.704369,0.637752,0.0,0.1092282,5.37770635,7.21167726,STATIONARY
1772124071230,0.07648861,5.72670062,7.59564149,-0.025073033,-0.002579171,0.01219158,37.012911,0.460694,0.0,0.08105902,5.43362331,7.20730588,STATIONARY
1772124071232,0.03823428,5.68464274,7.54389563,-0.027112051,-0.002808654,0.011982639,36.999209,0.231915,0.0,0.03928314,5.42191101,7.17147796,STATIONARY
1772124071234,0.00578171,5.7159006,7.52541766,-0.0271869,-0.003225293,0.010871894,37.218332,0.035055,0.0,-0.00761074,5.42520937,7.15494891,STATIONARY
1772124071236,0.04932469,5.55759195,7.51812978,-0.026419091,-0.003421233,0.012775267,36.472161,0.302277,0.0,0.04327386,5.28513691,7.13821372,STATIONARY
1772124071238,0.01540584,5.49098564,7.50358417,-0.024928476,-0.00275281,0.017237795,36.195926,0.094932,0.0,0.00116576,5.22247133,7.13736744,STATIONARY
1772124071240,-0.00390908,5.45198193,7.55041319,-0.022328449,0.002281634,0.016415864,35.832192,-0.024049,0.0,-0.01172373,5.21166255,7.16935244,STATIONARY
1772124071242,0.04184407,5.41799922,7.53410579,-0.022956472,0.002069504,0.016269415,35.720615,0.25835,0.0,0.03763924,5.13665622,7.15522418,STATIONARY
1772124071244,0.01674373,5.44181513,7.52594625,-0.022784034,0.002715095,0.016610038,35.869642,0.103297,0.0,0.02167877,5.1866885,7.14987872,STATIONARY
1772124071246,-0.01769412,5.53640377,7.51009878,-0.021026349,0.000704478,0.015744295,36.397361,-0.108657,0.0,-0.02554159,5.25976407,7.14000884,STATIONARY
1772124071248,0.11958169,5.6089599,7.50887695,-0.019762642,0.000972057,0.012738731,36.75541,0.730985,0.0,0.10501699,5.32431006,7.13023191,STATIONARY
1772124071250,0.07857971,5.57926251,7.53909635,-0.021370008,-0.001122125,0.012723747,36.50158,0.480026,0.0,0.08033634,5.31126451,7.15153199,STATIONARY
