timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662330220,3,1773662330220,1773662330334,114,0,127.32545,90.84102,37.95377,1
1773662330949,8,1773662330949,1773662331031,82,615,137.39591,80.56752,34.68132,1
1773662332641,2,1773662332641,1773662332730,89,1610,164.68365,80.97338,51.87328,1
1773662333474,9,1773662333474,1773662333550,76,744,83.89383,87.16716,42.28063,1
1773662334658,4,1773662334658,1773662334718,60,1108,203.75979,164.37482,37.24261,1
1773662338338,6,1773662338338,1773662338438,100,3620,140.02381,92.27773,19.06896,1
1773662341384,3,1773662341384,1773662341473,89,1945,136.21818,145.86224,40.90557,2
1773662341503,8,1773662341503,1773662341551,48,30,117.1093,123.59111,57.43575,2
1773662341581,2,1773662341581,1773662341699,118,30,141.80383,73.172,1,2
1773662342087,9,1773662342087,1773662342182,95,388,174.67339,93.96123,9.48602,2
1773662342212,4,1773662342212,1773662342288,76,30,194.82808,160.52285,67.40433,2
1773662343293,6,1773662343293,1773662343438,145,1005,79.94859,115.02305,40.49075,2
1773662346099,3,1773662346099,1773662346220,121,1503,128.41811,67.30872,33.39382,3
1773662348668,8,1773662348668,1773662348752,84,2448,116.02582,98.60621,64.57785,3
1773662349279,2,1773662349279,1773662349370,91,527,142.91947,73.53499,34.72548,3
1773662349636,9,1773662349636,1773662349697,61,266,152.69275,84.37461,57.06651,3
1773662350881,4,1773662350881,1773662350938,57,1184,159.22906,131.02441,22.6725,3
1773662352345,6,1773662352345,1773662352454,109,1407,119.84798,118.48611,70.9021,3
