timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662331870,3,1773662331870,1773662331947,77,0,71.90217,123.91419,35.61587,1
1773662332283,8,1773662332283,1773662332316,33,336,100.20331,120.11192,41.24103,1
1773662332346,2,1773662332346,1773662332414,68,30,116.89011,60.88616,22.12778,1
1773662333817,9,1773662333817,1773662333897,80,1403,143.22247,67.03517,43.40296,1
1773662334871,4,1773662334871,1773662334947,76,974,177.49028,116.08897,40.17118,1
1773662335095,6,1773662335095,1773662335193,98,148,154.00367,111.67388,34.62583,1
1773662337234,3,1773662337234,1773662337302,68,80,144.65508,114.10304,34.76389,2
1773662337332,8,1773662337332,1773662337417,85,30,103.59116,124.10739,17.90731,2
1773662338347,2,1773662338347,1773662338417,70,930,101.49427,89.39605,38.517,2
1773662339610,9,1773662339610,1773662339717,107,1193,47.99541,123.16424,55.52482,2
1773662340321,4,1773662340321,1773662340390,69,604,157.15791,109.16085,34.80749,2
1773662341481,6,1773662341481,1773662341592,111,1091,102.27982,87.40849,41.50822,2
1773662344339,3,1773662344339,1773662344445,106,1671,75.61595,119.42349,48.49832,3
1773662346559,8,1773662346559,1773662346645,86,2114,83.93591,114.45606,40.32856,3
1773662347088,2,1773662347088,1773662347155,67,443,86.39681,122.07947,22.36381,3
1773662348487,9,1773662348487,1773662348579,92,1332,140.93703,88.37597,71.5593,3
1773662349172,4,1773662349172,1773662349237,65,593,99.32599,134.15105,1,3
1773662349267,6,1773662349267,1773662349339,72,30,121.71654,69.0856,78.22326,3
