timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124640612,3,1772124640612,1772124640689,77,0,160.2198,106.64868,62.27047,1
1772124642284,8,1772124642284,1772124642336,52,1595,168.09609,95.6979,67.47894,1
1772124643564,2,1772124643564,1772124643627,63,1228,199.51771,109.65993,14.76723,1
1772124644847,9,1772124644847,1772124644929,82,1220,105.55481,55.48448,29.0162,1
1772124644979,4,1772124644979,1772124645052,73,50,80.52877,83.78607,66.89119,1
1772124645143,6,1772124645143,1772124645232,89,91,81.10321,100.14735,32.20944,1
1772124647595,3,1772124647595,1772124647681,86,1335,133.77927,89.90889,25.14374,2
1772124649201,8,1772124649201,1772124649282,81,1520,98.99364,135.08256,51.58916,2
1772124650921,2,1772124650921,1772124650983,62,1639,118.51815,125.95994,96.89763,2
1772124651720,9,1772124651720,1772124651818,98,737,114.79692,95.73267,65.28075,2
1772124652938,4,1772124652938,1772124653020,82,1120,128.0787,73.91731,68.15178,2
1772124653070,6,1772124653070,1772124653147,77,50,81.64673,120.97956,27.26021,2
1772124655152,3,1772124655152,1772124655239,87,100,116.31635,93.73752,19.06425,3
1772124656422,8,1772124656422,1772124656516,94,1183,140.61473,127.68714,35.27675,3
1772124657484,2,1772124657484,1772124657563,79,968,90.28423,104.10909,45.98612,3
1772124657780,9,1772124657780,1772124657862,82,217,152.18073,100.15756,28.75426,3
1772124658525,4,1772124658525,1772124658601,76,663,140.75151,85.11911,50.52578,3
1772124659949,6,1772124659949,1772124660033,84,1348,124.00512,79.66927,1,3
