timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1773662360153,-2.4327865,2.6513313,9.6404352,0.01810286,0.01012366,-0.00868115,14.93118,-13.675358,0.0,-2.4290784,2.6506294,9.6417062,ON_TABLE
1773662360219,-2.3821325,2.7435406,9.6652303,0.02047932,0.01017109,-0.00790394,15.408699,-13.338367,0.0,-2.380957,2.7382282,9.6652615,ON_TABLE
1773662360285,-2.3829597,2.7189074,9.6940137,0.01847554,0.01342779,-0.00589598,15.235772,-13.315979,0.0,-2.3817429,2.7148266,9.6926057,ON_TABLE
1773662360351,-2.3047999,2.6826406,9.6438118,0.01074106,0.01783057,-0.00614247,15.139096,-12.966381,0.0,-2.307491,2.6803732,9.6449139,ON_TABLE
1773662360417,-2.3882942,2.7153084,9.6052661,0.01498967,0.02267018,-0.00719317,15.340899,-13.456051,0.0,-2.3868106,2.7114076,9.6082955,ON_TABLE
1773662360483,-2.4332827,2.6282101,9.6101537,0.01556996,0.02349713,-0.00269329,14.848456,-13.7247,0.0,-2.4295497,2.6286642,9.6129387,ON_TABLE
1773662360549,-2.4091271,2.6609823,9.6351035,0.01784118,0.02415865,-0.00491522,14.998844,-13.550649,0.0,-2.4066019,2.6597978,9.636641,STATIONARY
1773662360615,-2.4253089,2.6180755,9.6290223,0.01569076,0.02448072,-0.00481224,14.770433,-13.660913,0.0,-2.4219746,2.6190363,9.6308639,ON_TABLE
1773662360681,-2.4567836,2.584491,9.5916314,0.0147475,0.01985986,-0.00484443,14.629275,-13.891489,0.0,-2.4518756,2.587131,9.5953425,STATIONARY
1773662360747,-2.4756113,2.5807294,9.6048969,0.01558841,0.01602671,-0.00569418,14.584172,-13.977783,0.0,-2.4697619,2.5835575,9.6079447,ON_TABLE
1773662360813,-2.4963254,2.6423342,9.5588583,0.01449196,0.01147914,-0.00973412,14.973727,-14.128586,0.0,-2.4894403,2.6420821,9.5642081,STATIONARY
1773662360879,-2.4170423,2.6631358,9.5486848,0.01303512,0.01249302,-0.00586504,15.12951,-13.70266,0.0,-2.4141213,2.6618436,9.5545432,STATIONARY
1773662360945,-2.4220649,2.6435731,9.4715666,0.00742742,0.00947175,-0.00440064,15.1312,-13.836861,0.0,-2.4188928,2.6432591,9.4812809,ON_TABLE
1773662361011,-2.4246218,2.6237559,9.4633591,0.00982248,0.00874338,-0.00274338,15.03366,-13.86883,0.0,-2.4213219,2.6244328,9.4734838,STATIONARY
1773662361077,-2.3077354,2.6160026,9.4919376,0.00491848,0.0037782,-0.00602563,14.992095,-13.191269,0.0,-2.3102798,2.6170671,9.5006335,STATIONARY
1773662361143,-2.3241669,2.6181845,9.4901074,0.00528181,0.00567788,-0.01298086,15.000931,-13.283416,0.0,-2.3258897,2.6191399,9.4988947,STATIONARY
1773662361209,-2.1918388,2.7173442,9.4791257,0.00703007,0.00743776,-0.0097647,15.604881,-12.531702,0.0,-2.200178,2.7133416,9.4884621,ON_TABLE
1773662361275,-2.2026629,2.6876279,9.408033,0.00797895,0.00756757,-0.00854355,15.544014,-12.686924,0.0,-2.2104609,2.6851111,9.420924,ON_TABLE
1773662361341,-2.2931777,2.6823037,9.452376,0.01152063,0.00279115,-0.00689808,15.417307,-13.137012,0.0,-2.2964499,2.6800532,9.4630499,ON_TABLE
1773662361407,-2.3028092,2.7745785,9.4588533,0.0146326,-0.00019936,-0.0095818,15.907907,-13.149186,0.0,-2.3055999,2.7677142,9.4692033,ON_TABLE
1773662361473,-2.3119978,2.8156702,9.4725662,0.0118475,-0.00187029,-0.00818015,16.107022,-13.167864,0.0,-2.314329,2.8067513,9.4822306,ON_TABLE
1773662361539,-2.2991705,2.8017074,9.4276504,0.01907795,-0.00620793,-0.006526,16.104383,-13.15779,0.0,-2.3021431,2.7934867,9.4395606,STATIONARY
1773662361605,-2.394106,2.811206,9.4218051,0.01404528,-0.00974368,-0.00821709,16.128937,-13.684928,0.0,-2.3923319,2.8025104,9.4340075,ON_TABLE
1773662361671,-2.4285901,2.7695249,9.4065802,0.0172798,-0.01369504,-0.01194316,15.911596,-13.910439,0.0,-2.4250917,2.7629133,9.4195439,ON_TABLE
1773662361737,-2.4330751,2.7509212,9.3965553,0.02047925,-0.01150596,-0.01363051,15.823354,-13.955451,0.0,-2.4293525,2.7452398,9.4100203,STATIONARY
1773662361803,-2.3628473,2.6974323,9.4269889,0.01615672,-0.00680676,-0.01380318,15.512187,-13.548602,0.0,-2.362636,2.6944253,9.4389322,ON_TABLE
1773662361869,-2.3101841,2.7549019,9.4099124,0.02018053,-0.00691982,-0.01673328,15.871661,-13.257962,0.0,-2.3126061,2.7490215,9.4227095,STATIONARY
1773662361935,-2.3196111,2.7274826,9.4104484,0.01894443,-0.01021692,-0.01870959,15.717264,-13.319513,0.0,-2.3215617,2.7229731,9.4232187,ON_TABLE
1773662362001,-2.3293655,2.771822,9.4253813,0.02027501,-0.00940846,-0.01731334,15.933587,-13.338392,0.0,-2.3308284,2.7650955,9.4374049,ON_TABLE
1773662362067,-2.4369292,2.7476043,9.4023529,0.01626169,-0.01342205,-0.01975892,15.795058,-13.970339,0.0,-2.4330139,2.7420887,9.415528,ON_TABLE
1773662362133,-2.5275498,2.6743557,9.4597856,0.01695744,-0.01782235,-0.01978557,15.276416,-14.4191,0.0,-2.5191035,2.6725025,9.470089,STATIONARY
1773662362199,-2.4215587,2.7265871,9.4261824,0.02379721,-0.01539907,-0.02862203,15.650733,-13.862497,0.0,-2.418412,2.7221224,9.438166,ON_TABLE
1773662362265,-2.4015971,2.7445192,9.4484679,0.02613817,-0.01685668,-0.02630181,15.723008,-13.717079,0.0,-2.3994484,2.7391578,9.4593372,ON_TABLE
1773662362331,-2.3694116,2.7597757,9.4548757,0.02386189,-0.00564575,-0.02528492,15.808617,-13.526263,0.0,-2.3688722,2.7536516,9.4654246,ON_TABLE
1773662362397,-2.2630737,2.7357467,9.4276309,0.01904775,-0.01258453,-0.02138606,15.757375,-12.981967,0.0,-2.2678512,2.730824,9.4395421,ON_TABLE
1773662362463,-2.3516791,2.7205536,9.4402317,0.01268541,-0.0121009,-0.01993543,15.623166,-13.46163,0.0,-2.3520263,2.7163905,9.4515128,STATIONARY
