timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662288232,3,1773662288232,1773662288288,56,0,95.93614,119.35806,23.51242,1
1773662288514,8,1773662288514,1773662288583,69,226,126.69863,110.99094,7.79866,1
1773662290391,2,1773662290391,1773662290416,25,1808,87.65262,93.86757,6.50485,1
1773662291188,9,1773662291188,1773662291237,49,772,153.89132,73.88661,20.30856,1
1773662291678,4,1773662291678,1773662291733,55,441,127.86402,66.01446,19.23998,1
1773662292977,6,1773662292977,1773662293044,67,1244,116.90979,96.18792,61.60464,1
1773662296228,3,1773662296228,1773662296256,28,1550,148.36992,100.93964,6.72946,2
1773662297049,8,1773662297049,1773662297091,42,793,103.06958,104.35864,1.73744,2
1773662298188,2,1773662298188,1773662298240,52,1097,108.02245,112.30107,21.14309,2
1773662298505,9,1773662298505,1773662298581,76,265,85.94184,95.64919,7.36783,2
1773662301451,4,1773662301451,1773662301525,74,2870,83.9988,113.54568,25.51651,2
1773662303122,6,1773662303122,1773662303149,27,1597,108.7705,107.59009,7.2608,2
1773662304570,3,1773662304570,1773662304636,66,90,96.44328,90.5161,6.46529,3
1773662306094,8,1773662306094,1773662306167,73,1458,148.36416,123.12822,17.20871,3
1773662307963,2,1773662307963,1773662307978,15,1796,130.84367,75.39762,10.28673,3
1773662308736,9,1773662308736,1773662308792,56,758,97.06325,88.69075,3.80766,3
1773662309292,4,1773662309292,1773662309348,56,500,120.45406,96.53043,25.98117,3
1773662310223,6,1773662310223,1773662310256,33,875,125.7966,74.41587,2.4014,3
