timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662369296,3,1773662369296,1773662369350,54,0,83.56745,110.02921,2.0075,1
1773662369380,8,1773662369380,1773662369471,91,30,111.65261,139.20026,20.04546,1
1773662371079,2,1773662371079,1773662371162,83,1608,112.42445,137.30705,20.32351,1
1773662371192,9,1773662371192,1773662371245,53,30,114.53223,118.71599,49.19199,1
1773662371398,4,1773662371398,1773662371429,31,153,93.90131,129.22277,51.4384,1
1773662371808,6,1773662371808,1773662371885,77,379,63.75828,134.66484,8.68687,1
1773662373855,3,1773662373855,1773662373942,87,80,104.11649,115.44789,72.76421,2
1773662373972,8,1773662373972,1773662374075,103,30,123.96615,124.20885,32.3527,2
1773662374105,2,1773662374105,1773662374190,85,30,125.99714,90.11796,1,2
1773662375475,9,1773662375475,1773662375544,69,1285,74.1745,128.89274,1,2
1773662375574,4,1773662375574,1773662375634,60,30,142.26762,126.17884,5.97527,2
1773662378296,6,1773662378296,1773662378355,59,2662,170.16594,131.74144,1,2
1773662380824,3,1773662380824,1773662380883,59,656,139.55352,112.70798,75.03086,3
1773662380913,8,1773662380913,1773662380990,77,30,99.41385,94.59212,51.78882,3
1773662382560,2,1773662382560,1773662382638,78,1570,115.6678,138.22245,27.37694,3
1773662383775,9,1773662383775,1773662383828,53,1137,96.21503,140.15059,8.59633,3
1773662383858,4,1773662383858,1773662383907,49,30,107.37335,138.24771,43.44299,3
1773662385695,6,1773662385695,1773662385758,63,1788,117.81715,152.01956,68.07471,3
