timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662368128,3,1773662368128,1773662368194,66,0,123.85806,103.13773,13.80433,1
1773662369264,8,1773662369264,1773662369325,61,1070,80.10934,137.62177,16.08274,1
1773662369705,2,1773662369705,1773662369740,35,380,125.76124,111.41829,16.11928,1
1773662369770,9,1773662369770,1773662369805,35,30,43.80989,96.1342,2.30002,1
1773662370239,4,1773662370239,1773662370260,21,434,122.64086,108.97379,22.79517,1
1773662371741,6,1773662371741,1773662371823,82,1481,95.50999,96.81214,23.37499,1
1773662374075,3,1773662374075,1773662374111,36,961,137.45221,122.62821,40.64231,2
1773662375060,8,1773662375060,1773662375128,68,949,132.13405,121.74024,45.15045,2
1773662376952,2,1773662376952,1773662376994,42,1824,60.78473,107.5982,47.17335,2
1773662377044,9,1773662377044,1773662377084,40,50,53.84933,73.62304,29.42255,2
1773662377839,4,1773662377839,1773662377921,82,755,92.7589,99.28468,23.10976,2
1773662379375,6,1773662379375,1773662379404,29,1454,66.54176,94.94027,27.11466,2
1773662382098,3,1773662382098,1773662382161,63,716,56.57354,88.59186,32.33359,3
1773662382191,8,1773662382191,1773662382282,91,30,117.73613,69.89569,47.28682,3
1773662383496,2,1773662383496,1773662383512,16,1214,104.10664,109.31316,40.4995,3
1773662384596,9,1773662384596,1773662384626,30,1084,131.04103,105.41438,15.4496,3
1773662384656,4,1773662384656,1773662384722,66,30,123.04241,93.11584,39.35398,3
1773662384752,6,1773662384752,1773662384845,93,30,129.83552,109.03137,53.56509,3
