timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772090947220,3,1772090947220,1772090947280,60,0,112.07715,73.7168,28.92515,1
1772090947727,8,1772090947727,1772090947769,42,447,124.21777,88.95508,26.61749,1
1772090947963,2,1772090947963,1772090948018,55,194,75.21973,81.8418,30.72104,1
1772090948738,9,1772090948738,1772090948790,52,720,102.953125,96.83008,4.332361,1
1772090948941,4,1772090948941,1772090949000,59,151,88.86035,98.83594,11.200304,1
1772090949107,6,1772090949107,1772090949171,64,107,110.82715,100.46094,10.836956,1
1772090951060,3,1772090951060,1772090951120,60,1889,133.82617,110.21484,35.33487,2
1772090951448,8,1772090951448,1772090951486,38,328,102.46875,119.328125,19.485151,2
1772090951961,2,1772090951961,1772090952000,39,475,62.095703,98.58984,37.93052,2
1772090952359,9,1772090952359,1772090952405,46,359,126.82617,108.953125,28.28077,2
1772090952678,4,1772090952678,1772090952740,62,273,88.11035,98.458984,11.989098,2
1772090952841,6,1772090952841,1772090952904,63,101,110.82715,107.708984,13.291184,2
1772090954624,3,1772090954624,1772090954697,73,1720,143.0752,98.58984,43.09827,3
1772090955115,8,1772090955115,1772090955189,74,418,115.46777,87.578125,19.83822,3
1772090955366,2,1772090955366,1772090955426,60,177,66.9707,99.21484,33.038628,3
1772090956267,9,1772090956267,1772090956331,64,841,124.70215,89.453125,26.8595,3
1772090956456,4,1772090956456,1772090956501,45,125,100.859375,86.45996,13.567284,3
1772090956598,6,1772090956598,1772090956657,59,97,129.20117,126.208984,39.237984,3
1772090957361,3,1772090957361,1772090957430,69,704,101.203125,150.58789,50.602196,4
1772090957675,8,1772090957675,1772090957757,82,245,113.34277,128.32617,31.311365,4
1772090958064,2,1772090958064,1772090958107,43,307,62.720703,81.21484,41.744797,4
1772090958576,9,1772090958576,1772090958645,69,469,111.45215,88.20215,16.442049,4
1772090958733,4,1772090958733,1772090958785,52,88,98.484375,105.20801,5.424063,4
1772090958876,6,1772090958876,1772090958934,58,91,130.20117,122.08203,37.41292,4
1772090963662,3,1772090963662,1772090963726,64,4728,128.70117,126.08789,38.785763,5
1772090963894,8,1772090963894,1772090963959,65,168,113.71777,104.07715,14.310851,5
1772090964108,2,1772090964108,1772090964138,30,149,82.09473,98.46387,17.971046,5
1772090964450,9,1772090964450,1772090964521,71,312,94.078125,94.95215,7.78135,5
1772090964624,4,1772090964624,1772090964655,31,103,97.734375,92.45801,7.8749413,5
1772090964740,6,1772090964740,1772090964792,52,85,118.07715,117.20801,24.957941,5
