timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124713404,3,1772124713404,1772124713477,73,0,123.66786,80.78255,24.01976,1
1772124714357,8,1772124714357,1772124714443,86,880,166.16087,99.20767,55.52945,1
1772124714607,2,1772124714607,1772124714707,100,164,76.41242,84.51785,18.24887,1
1772124716453,9,1772124716453,1772124716538,85,1746,135.462,71.16853,17.01225,1
1772124716754,4,1772124716754,1772124716839,85,216,131.01764,93.95099,55.40459,1
1772124719543,6,1772124719543,1772124719634,91,2704,92.19579,142.45289,20.73891,1
1772124721092,3,1772124721092,1772124721152,60,663,154.73223,88.16451,21.12496,2
1772124722896,8,1772124722896,1772124722981,85,1744,200,52.37795,39.08577,2
1772124723342,2,1772124723342,1772124723427,85,361,160.84385,50,29.72535,2
1772124725505,9,1772124725505,1772124725603,98,2078,168.06767,98.73886,43.59398,2
1772124725967,4,1772124725967,1772124726041,74,364,68.08823,90.61731,48.77809,2
1772124727906,6,1772124727906,1772124727969,63,1865,82.04538,65.00737,43.98947,2
1772124730282,3,1772124730282,1772124730364,82,331,126.51551,53.90523,62.02825,3
1772124730559,8,1772124730559,1772124730648,89,195,124.09793,122.0056,29.75954,3
1772124732718,2,1772124732718,1772124732811,93,2070,200,84.14474,15.87059,3
1772124733292,9,1772124733292,1772124733381,89,481,168.00208,91.33463,11.03261,3
1772124734792,4,1772124734792,1772124734893,101,1411,105.76122,82.0176,37.56072,3
1772124737802,6,1772124737802,1772124737901,99,2909,191.69584,140.21165,47.72903,3
