timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662381955,3,1773662381955,1773662381987,32,0,110.20534,103.59419,53.97924,1
1773662382017,8,1773662382017,1773662382078,61,30,60.81125,102.93065,23.0686,1
1773662382108,2,1773662382108,1773662382162,54,30,106.36185,115.25273,58.91703,1
1773662382438,9,1773662382438,1773662382480,42,276,99.28241,132.14449,45.53086,1
1773662382514,4,1773662382514,1773662382547,33,34,91.54263,96.58967,23.92877,1
1773662384189,6,1773662384189,1773662384234,45,1642,105.65852,131.02776,44.4552,1
1773662387867,3,1773662387867,1773662387892,25,1673,114.6749,107.74037,58.97434,2
1773662388097,8,1773662388097,1773662388183,86,205,91.82595,154.98586,40.16198,2
1773662389875,2,1773662389875,1773662389962,87,1692,92.37377,116.89706,36.03479,2
1773662390346,9,1773662390346,1773662390375,29,384,62.51443,110.31544,45.05923,2
1773662390405,4,1773662390405,1773662390465,60,30,120.87394,113.08554,41.36781,2
1773662390965,6,1773662390965,1773662390977,12,500,89.71186,106.75208,63.32274,2
1773662393049,3,1773662393049,1773662393087,38,1192,30,97.07783,33.7117,3
1773662393117,8,1773662393117,1773662393161,44,30,102.45675,113.20611,48.03739,3
1773662393374,2,1773662393374,1773662393411,37,213,58.98022,99.68957,57.2473,3
1773662393717,9,1773662393717,1773662393736,19,306,57.49068,114.9879,79.60334,3
1773662394958,4,1773662394958,1773662395013,55,1222,70.64454,117.76644,86.3332,3
1773662395775,6,1773662395775,1773662395797,22,762,112.57419,97.53678,30.99538,3
1773662398165,3,1773662398165,1773662398182,17,761,76.49056,115.8229,40.70098,4
1773662398299,8,1773662398299,1773662398372,73,117,106.17848,101.84121,12.79155,4
1773662398402,2,1773662398402,1773662398456,54,30,143.6137,78.92527,57.75156,4
1773662398745,9,1773662398745,1773662398769,24,289,59.79766,129.9064,41.21761,4
1773662399617,4,1773662399617,1773662399662,45,848,138.62271,131.0705,61.32994,4
1773662399865,6,1773662399865,1773662399917,52,203,52.85927,141.18754,52.7188,4
1773662401047,3,1773662401047,1773662401059,12,80,95.03357,92.93779,26.55156,5
1773662401089,8,1773662401089,1773662401177,88,30,102.65401,133.79295,17.41654,5
1773662401661,2,1773662401661,1773662401733,72,484,30.65342,107.562,51.13945,5
1773662401763,9,1773662401763,1773662401818,55,30,104.0307,93.78286,57.46241,5
1773662402701,4,1773662402701,1773662402770,69,883,102.05347,112.84717,71.24043,5
1773662403052,6,1773662403052,1773662403113,61,282,94.62628,106.77299,55.12152,5
