timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772017773952,3,1772017773952,1772017774023,71,0,144.7002,132.96582,55.54145,1
1772017774373,8,1772017774373,1772017774435,62,350,60.220703,140.82812,57.00288,1
1772017774996,2,1772017774996,1772017775027,31,561,68.8457,132.59082,45.08605,1
1772017775929,9,1772017775929,1772017775995,66,902,138.20117,128.5791,47.708435,1
1772017776238,4,1772017776238,1772017776305,67,243,79.23535,95.83594,21.178055,1
1772017776503,6,1772017776503,1772017776570,67,198,123.20215,98.46094,23.253138,1
1772017778675,3,1772017778675,1772017778745,70,2105,103.078125,127.46484,27.636795,2
1772017779180,8,1772017779180,1772017779259,79,435,31.722656,97.578125,68.32028,2
1772017779587,2,1772017779587,1772017779634,47,328,18.473633,133.33984,88.08004,2
1772017780180,9,1772017780180,1772017780236,56,546,115.95215,106.203125,17.115776,2
1772017781018,4,1772017781018,1772017781076,58,782,61.98633,102.333984,38.08526,2
1772017781387,6,1772017781387,1772017781434,47,311,133.07617,79.83496,38.73838,2
1772017783647,3,1772017783647,1772017783722,75,2213,143.3252,125.21484,50.128445,3
1772017784164,8,1772017784164,1772017784204,40,442,126.0918,58.5791,48.95378,3
1772017784429,2,1772017784429,1772017784502,73,225,140.0918,164.46387,75.91405,3
1772017785105,9,1772017785105,1772017785163,58,603,99.078125,103.578125,3.694974,3
1772017785301,4,1772017785301,1772017785371,70,138,47.612305,89.08496,53.5127,3
1772017785509,6,1772017785509,1772017785585,76,138,141.95117,127.083984,49.934387,3
1772017786779,3,1772017786779,1772017786862,83,1194,145.9502,114.21387,48.09838,4
1772017787135,8,1772017787135,1772017787205,70,273,54.97168,83.32715,48.015972,4
1772017787418,2,1772017787418,1772017787488,70,213,178.33887,134.46289,85.58428,4
1772017787805,9,1772017787805,1772017787860,55,317,104.953125,97.70215,5.4601803,4
1772017787967,4,1772017787967,1772017788046,79,107,59.36133,113.45801,42.80911,4
1772017788151,6,1772017788151,1772017788222,71,105,135.07617,107.95801,35.967594,4
1772017790008,3,1772017790008,1772017790082,74,1786,151.3252,102.08887,51.367683,5
1772017790359,8,1772017790359,1772017790432,73,277,72.0957,88.07715,30.344755,5
1772017790668,2,1772017790668,1772017790714,46,236,110.46777,142.33789,43.612743,5
1772017791173,9,1772017791173,1772017791236,63,459,129.82617,77.45215,37.38992,5
1772017791489,4,1772017791489,1772017791540,51,253,31.363281,114.45801,70.14295,5
1772017791803,6,1772017791803,1772017791899,96,263,126.32617,135.70703,44.362816,5
