timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662409039,3,1773662409039,1773662409113,74,0,152.51496,125.29174,55.16737,1
1773662409209,8,1773662409209,1773662409275,66,96,130.75181,93.62411,21.82326,1
1773662410097,2,1773662410097,1773662410117,20,822,144.29167,122.71305,80.96835,1
1773662411880,9,1773662411880,1773662411922,42,1763,174.27472,65.09668,30.56948,1
1773662412348,4,1773662412348,1773662412431,83,426,148.33867,104.64247,18.61178,1
1773662413131,6,1773662413131,1773662413185,54,700,131.17244,113.20623,16.19756,1
1773662418229,3,1773662418229,1773662418293,64,3130,111.52463,145.2741,24.63383,2
1773662419943,8,1773662419943,1773662420020,77,1650,117.10339,107.82058,31.85648,2
1773662421134,2,1773662421134,1773662421210,76,1114,148.26045,97.59018,10.72642,2
1773662424011,9,1773662424011,1773662424058,47,2801,118.57379,85.937,10.92004,2
1773662425119,4,1773662425119,1773662425174,55,1061,113.14275,84.39535,25.70667,2
1773662426695,6,1773662426695,1773662426785,90,1521,118.97981,119.8532,14.19745,2
1773662429802,3,1773662429802,1773662429824,22,2428,104.60621,84.97887,3.16194,3
1773662431197,8,1773662431197,1773662431270,73,1373,174.08505,81.92395,47.54731,3
1773662431300,2,1773662431300,1773662431367,67,30,123.53224,87.0284,74.50394,3
1773662433591,9,1773662433591,1773662433626,35,2224,138.2616,109.76235,48.06951,3
1773662434856,4,1773662434856,1773662434914,58,1230,103.68735,106.72505,54.61788,3
1773662437239,6,1773662437239,1773662437331,92,2325,179.84446,117.56537,42.51672,3
1773662441082,3,1773662441082,1773662441165,83,1513,87.66847,106.02214,1,4
1773662443840,8,1773662443840,1773662443911,71,2675,158.7234,126.51379,64.22483,4
1773662445538,2,1773662445538,1773662445578,40,1627,163.09077,147.75334,48.41559,4
1773662446423,9,1773662446423,1773662446498,75,845,127.2587,77.30551,15.43229,4
1773662447321,4,1773662447321,1773662447399,78,823,141.82119,68.14211,50.32614,4
1773662450181,6,1773662450181,1773662450234,53,2782,183.50748,119.05906,34.77632,4
1773662454224,3,1773662454224,1773662454271,47,2314,155.81521,119.59882,1,5
1773662456154,8,1773662456154,1773662456244,90,1883,124.55176,119.34083,20.55514,5
1773662456274,2,1773662456274,1773662456359,85,30,177.56441,98.68587,58.4854,5
1773662457980,9,1773662457980,1773662458041,61,1621,103.66689,115.92173,4.26472,5
1773662459184,4,1773662459184,1773662459232,48,1143,180.54672,90.4287,74.53903,5
1773662461595,6,1773662461595,1773662461644,49,2363,151.62188,130.68216,4.30183,5
