timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662412019,3,1773662412019,1773662412058,39,0,141.77989,99.52071,46.05121,1
1773662414062,8,1773662414062,1773662414098,36,2004,136.69535,115.80432,27.85087,1
1773662416211,2,1773662416211,1773662416265,54,2113,159.69585,102.1744,19.81861,1
1773662419074,9,1773662419074,1773662419168,94,2809,109.88359,65.93365,1,1
1773662421557,4,1773662421557,1773662421619,62,2389,200.58434,79.40305,39.02536,1
1773662422810,6,1773662422810,1773662422875,65,1191,152.50014,104.32397,56.8036,1
1773662426835,3,1773662426835,1773662426873,38,3098,178.47218,103.80375,6.13477,2
1773662427163,8,1773662427163,1773662427225,62,290,154.68695,99.71173,68.95423,2
1773662427255,2,1773662427255,1773662427345,90,30,116.14255,122.41414,27.61066,2
1773662428246,9,1773662428246,1773662428314,68,901,104.83993,131.54095,39.99449,2
1773662431358,4,1773662431358,1773662431402,44,3044,126.82568,115.25794,1,2
1773662433155,6,1773662433155,1773662433189,34,1753,118.98215,104.40098,5.46552,2
1773662436262,3,1773662436262,1773662436317,55,2454,146.35693,90.07038,54.98589,3
1773662436347,8,1773662436347,1773662436392,45,30,94.50127,81.78156,42.48095,3
1773662436569,2,1773662436569,1773662436621,52,177,164.83423,89.4904,17.34864,3
1773662439449,9,1773662439449,1773662439509,60,2828,143.57743,144.17492,65.1822,3
1773662441149,4,1773662441149,1773662441219,70,1640,74.80398,111.83105,24.92961,3
1773662441733,6,1773662441733,1773662441817,84,514,169.46258,97.50407,56.1233,3
