timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662320462,3,1773662320462,1773662320521,59,0,124.83244,90.9321,68.46363,1
1773662322039,8,1773662322039,1773662322126,87,1518,143.20182,105.03782,1,1
1773662322909,2,1773662322909,1773662322934,25,783,176.89234,148.28406,34.33671,1
1773662323033,9,1773662323033,1773662323078,45,99,156.86112,129.98765,5.44044,1
1773662324959,4,1773662324959,1773662325040,81,1881,141.75306,147.60647,26.09722,1
1773662326825,6,1773662326825,1773662326881,56,1785,176.86148,131.10731,43.33764,1
1773662329522,3,1773662329522,1773662329581,59,737,127.9228,132.67193,33.86715,2
1773662329869,8,1773662329869,1773662329917,48,288,100.8914,122.43965,28.58053,2
1773662330244,2,1773662330244,1773662330269,25,327,92.43572,107.23931,38.30541,2
1773662331342,9,1773662331342,1773662331385,43,1073,150.33189,118.07925,45.57371,2
1773662331578,4,1773662331578,1773662331610,32,193,140.56109,114.14416,54.72896,2
1773662332567,6,1773662332567,1773662332647,80,957,91.28667,135.84105,47.97351,2
1773662335319,3,1773662335319,1773662335387,68,989,135.07704,119.04277,14.66135,3
1773662335800,8,1773662335800,1773662335841,41,413,138.47033,145.57532,23.93078,3
1773662335896,2,1773662335896,1773662335908,12,55,129.33577,121.48844,45.25045,3
1773662335938,9,1773662335938,1773662335982,44,30,65.13101,121.6173,32.39015,3
1773662337094,4,1773662337094,1773662337166,72,1112,127.92728,78.1162,29.06534,3
1773662337693,6,1773662337693,1773662337741,48,527,100.19591,120.68878,17.48443,3
1773662340379,3,1773662340379,1773662340467,88,1060,121.51539,112.66357,29.95027,4
1773662340497,8,1773662340497,1773662340544,47,30,143.39748,131.9597,44.88888,4
1773662341853,2,1773662341853,1773662341891,38,1309,120.95537,127.27353,29.3299,4
1773662342121,9,1773662342121,1773662342175,54,230,87.30171,129.44627,21.62291,4
1773662342899,4,1773662342899,1773662342979,80,724,146.88192,160.36017,45.76497,4
1773662343222,6,1773662343222,1773662343261,39,243,81.59364,124.83745,21.41824,4
1773662344736,3,1773662344736,1773662344797,61,752,192.16112,98.70007,27.60646,5
1773662345151,8,1773662345151,1773662345207,56,354,144.1665,119.0591,11.2384,5
1773662346148,2,1773662346148,1773662346188,40,941,97.80758,133.37611,37.09137,5
1773662347137,9,1773662347137,1773662347171,34,949,188.06591,119.57337,25.6227,5
1773662347878,4,1773662347878,1773662347930,52,707,114.96587,83.98287,47.58566,5
1773662349500,6,1773662349500,1773662349570,70,1570,104.42344,125.45246,20.91957,5
