timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124449981,3,1772124449981,1772124450031,50,0,140.88875,133.86766,26.64294,1
1772124450655,8,1772124450655,1772124450683,28,624,127.65812,120.39829,22.81587,1
1772124451490,2,1772124451490,1772124451532,42,807,110.32643,104.17541,17.09454,1
1772124453019,9,1772124453019,1772124453051,32,1487,116.18709,128.96857,24.14432,1
1772124453477,4,1772124453477,1772124453543,66,426,142.41593,129.98179,8.06595,1
1772124453593,6,1772124453593,1772124453674,81,50,104.66059,154.04881,13.71271,1
1772124455603,3,1772124455603,1772124455628,25,1076,126.21985,131.22746,8.19389,2
1772124455934,8,1772124455934,1772124455989,55,306,116.2681,140.15624,11.5047,2
1772124457175,2,1772124457175,1772124457217,42,1186,135.23103,114.85404,44.24372,2
1772124458019,9,1772124458019,1772124458067,48,802,134.00157,131.29008,1,2
1772124459319,4,1772124459319,1772124459363,44,1252,101.68013,114.02486,41.1937,2
1772124461341,6,1772124461341,1772124461367,26,1978,142.70364,90.79518,39.24038,2
1772124463288,3,1772124463288,1772124463339,51,1275,125.92222,137.84169,1,3
1772124463559,8,1772124463559,1772124463608,49,220,85.99645,137.76432,36.97305,3
1772124464092,2,1772124464092,1772124464113,21,484,130.28083,148.75256,31.69987,3
1772124466551,9,1772124466551,1772124466609,58,2438,110.40605,130.69705,25.51639,3
1772124466862,4,1772124466862,1772124466932,70,253,81.10208,115.01229,7.18021,3
1772124467359,6,1772124467359,1772124467395,36,427,131.75424,177.7957,23.33033,3
