timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124435102,3,1772124435102,1772124435156,54,0,108.35575,110.66892,43.23238,1
1772124436618,8,1772124436618,1772124436667,49,1462,91.03945,74.4598,27.85876,1
1772124436876,2,1772124436876,1772124436963,87,209,98.34661,115.44957,38.45361,1
1772124437786,9,1772124437786,1772124437852,66,823,128.45697,115.6908,25.04797,1
1772124437902,4,1772124437902,1772124437949,47,50,119.51706,88.23869,22.85764,1
1772124438457,6,1772124438457,1772124438505,48,508,57.31482,107.99871,43.54377,1
1772124440542,3,1772124440542,1772124440568,26,511,110.62113,102.42068,78.97863,2
1772124442458,8,1772124442458,1772124442499,41,1890,105.72569,68.3977,65.74133,2
1772124443552,2,1772124443552,1772124443607,55,1053,125.4526,130.59387,19.06158,2
1772124444239,9,1772124444239,1772124444256,17,632,101.09601,138.15636,62.02007,2
1772124444306,4,1772124444306,1772124444362,56,50,122.53313,138.21427,34.52396,2
1772124444694,6,1772124444694,1772124444702,8,332,77.20273,77.43085,15.25219,2
1772124446494,3,1772124446494,1772124446550,56,693,106.5619,96.22034,35.4293,3
1772124448880,8,1772124448880,1772124448892,12,2330,129.64797,85.29423,19.32972,3
1772124449600,2,1772124449600,1772124449649,49,708,149.84898,56.94155,15.61835,3
1772124451164,9,1772124451164,1772124451212,48,1515,86.64362,102.0403,39.8489,3
1772124452069,4,1772124452069,1772124452106,37,857,59.63724,86.01313,12.35878,3
1772124452491,6,1772124452491,1772124452513,22,385,61.83092,160.85376,5.77305,3
1772124454025,3,1772124454025,1772124454097,72,725,112.69544,112.48997,49.78277,4
1772124454147,8,1772124454147,1772124454183,36,50,127.3539,174.03385,30.14025,4
1772124454683,2,1772124454683,1772124454709,26,500,86.28732,105.83792,50.07942,4
1772124455399,9,1772124455399,1772124455467,68,690,67.88218,114.19891,34.58304,4
1772124456653,4,1772124456653,1772124456707,54,1186,57.6053,108.37849,18.32196,4
1772124457594,6,1772124457594,1772124457652,58,887,148.53385,142.38134,4.41055,4
1772124459420,3,1772124459420,1772124459492,72,615,104.73278,70.89192,25.66969,5
1772124459542,8,1772124459542,1772124459575,33,50,79.12773,86.15389,43.089,5
1772124459827,2,1772124459827,1772124459901,74,252,88.95783,106.37186,35.55236,5
1772124459951,9,1772124459951,1772124460021,70,50,95.16798,91.8723,40.82512,5
1772124460211,4,1772124460211,1772124460262,51,190,96.27869,126.49423,33.90131,5
1772124461620,6,1772124461620,1772124461628,8,1358,90.3691,121.02313,40.70991,5
