timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662264878,3,1773662264878,1773662264894,16,0,150.0129,66.52493,64.752,1
1773662266976,8,1773662266976,1773662267008,32,2082,185.24623,69.48484,34.99316,1
1773662267038,2,1773662267038,1773662267075,37,30,133.66445,30,19.84721,1
1773662267709,9,1773662267709,1773662267721,12,634,156.21523,55.6339,62.16874,1
1773662269139,4,1773662269139,1773662269194,55,1418,143.87586,90.47005,44.24684,1
1773662269387,6,1773662269387,1773662269461,74,193,113.38116,48.72983,1,1
1773662271838,3,1773662271838,1773662271881,43,80,168.8695,71.80643,47.72626,2
1773662273949,8,1773662273949,1773662273985,36,2068,85.58896,53.58005,26.63717,2
1773662274241,2,1773662274241,1773662274278,37,256,145.51935,37.13325,43.12223,2
1773662274442,9,1773662274442,1773662274506,64,164,147.02625,96.79081,49.27365,2
1773662276856,4,1773662276856,1773662276924,68,2350,127.07114,72.72424,29.87352,2
1773662277518,6,1773662277518,1773662277546,28,594,177.50707,30,13.71419,2
1773662281358,3,1773662281358,1773662281449,91,2324,119.96315,66.495,48.50611,3
1773662282447,8,1773662282447,1773662282481,34,998,168.19404,89.74587,22.6232,3
1773662284689,2,1773662284689,1773662284760,71,2208,108.46944,81.8652,41.15039,3
1773662284790,9,1773662284790,1773662284833,43,30,155.75175,117.32081,67.37415,3
1773662287266,4,1773662287266,1773662287338,72,2433,161.69516,55.76057,65.73754,3
1773662287842,6,1773662287842,1773662287877,35,504,156.14242,41.30113,83.01148,3
