timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124295899,3,1772124295899,1772124295973,74,0,140.48242,85.23812,61.07705,1
1772124297867,8,1772124297867,1772124297923,56,1894,123.39709,146.91243,44.66198,1
1772124298648,2,1772124298648,1772124298690,42,725,72.36882,88.99862,43.98372,1
1772124299813,9,1772124299813,1772124299877,64,1123,125.12465,109.78737,39.18693,1
1772124300830,4,1772124300830,1772124300905,75,953,131.05814,158.59154,75.36058,1
1772124300955,6,1772124300955,1772124300993,38,50,126.19486,128.78762,70.31282,1
1772124303184,3,1772124303184,1772124303257,73,983,92.88927,118.81522,85.55074,2
1772124303562,8,1772124303562,1772124303608,46,305,122.88567,92.1044,15.69247,2
1772124305409,2,1772124305409,1772124305467,58,1801,131.4032,157.01135,25.85488,2
1772124306660,9,1772124306660,1772124306725,65,1193,132.55414,124.37668,70.31006,2
1772124307501,4,1772124307501,1772124307549,48,776,166.47638,124.48573,122.90594,2
1772124307774,6,1772124307774,1772124307845,71,225,170.62575,118.2013,20.61911,2
1772124311966,3,1772124311966,1772124312021,55,2195,100.09662,153.38147,36.83678,3
1772124313796,8,1772124313796,1772124313857,61,1775,155.04878,86.25844,112.3325,3
1772124313907,2,1772124313907,1772124313967,60,50,106.90792,160.04046,55.09556,3
1772124314951,9,1772124314951,1772124315002,51,984,93.61555,103.60527,26.42646,3
1772124315052,4,1772124315052,1772124315111,59,50,117.33738,103.61783,53.26529,3
1772124315161,6,1772124315161,1772124315240,79,50,106.2431,121.19571,12.76059,3
