timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1772124608360,48,57,1555,true
1772124608797,35,93,344,true
1772124608568,54,54,50,true
1772124611348,34,80,916,true
1772124609828,36,90,277,true
1772124608930,40,64,50,true
1772124610370,54,108,227,true
1772124615885,54,72,1003,true
1772124609920,35,116,79,true
1772124616055,47,74,781,true
1772124610300,54,30,164,true
1772124614949,36,83,516,true
1772124618704,53,30,832,true
1772124609881,51,67,50,true
1772124616186,36,91,468,true
1772124609995,29,49,60,true
1772124614808,49,69,334,true
1772124614106,40,75,263,true
1772124620204,37,97,561,true
1772124610450,45,60,50,true
1772124611120,38,88,50,true
1772124610985,52,75,50,true
1772124652822,47,109,1912,true
1772124632970,51,53,1017,true
1772124615608,39,95,207,true
1772124611160,31,62,50,true
1772124611714,42,79,50,true
1772124634928,39,30,954,true
1772124630368,44,59,727,true
1772124612159,30,81,50,true
1772124652370,43,89,1378,true
1772124640631,47,92,949,true
1772124612648,38,84,50,true
1772124621494,35,71,327,true
1772124635560,33,56,744,true
1772124680635,32,90,1975,true
1772124612680,51,70,50,true
1772124613910,45,100,50,true
1772124668514,36,101,1482,true
1772124667562,30,72,1446,true
1772124630640,33,86,471,true
1772124667072,37,112,1320,true
1772124625076,34,39,359,true
1772124614036,41,82,50,true
1772124658784,50,82,1064,true
1772124612995,37,53,50,true
1772124673312,42,87,1325,true
1772124719280,52,94,2266,true
1772124670664,45,87,1211,true
1772124614191,54,69,50,true
1772124612860,39,40,50,true
1772124667622,49,105,1057,true
1772124616160,50,30,120,true
1772124614826,39,72,50,true
1772124672512,52,131,1057,true
1772124638500,32,93,455,true
1772124672984,47,76,1078,true
1772124691694,29,102,1360,true
1772124670768,33,100,976,true
1772124619039,52,131,50,true
1772124673640,30,142,946,true
1772124682109,38,68,1141,true
1772124646304,31,46,566,true
1772124686102,53,45,1189,true
1772124616872,49,83,50,true
1772124715285,31,95,1550,true
1772124616874,39,79,50,true
1772124614993,51,49,50,true
1772124619444,38,113,50,true
1772124662594,46,79,707,true
1772124688440,45,30,1114,true
1772124646487,30,47,490,true
1772124616928,53,69,50,true
1772124620770,39,34,136,true
1772124619164,32,47,99,true
1772124624485,30,58,157,true
1772124670604,48,111,708,true
1772124614520,36,30,50,true
1772124617408,35,66,50,true
1772124644226,38,71,383,true
1772124687640,41,103,888,true
1772124688631,53,59,932,true
1772124696756,40,51,1027,true
1772124621557,52,109,50,true
1772124715964,36,56,1225,true
1772124669135,36,53,662,true
1772124683438,42,30,843,true
1772124663779,35,103,534,true
1772124661600,53,105,500,true
1772124618239,36,61,50,true
1772124789620,29,65,1949,true
1772124687712,39,90,782,true
1772124669356,44,58,605,true
1772124621473,51,91,50,true
1772124781696,53,44,1800,true
1772124749625,40,121,1366,true
1772124619304,51,64,50,true
1772124679364,38,85,647,true
1772124765062,35,113,1486,true
1772124730229,43,59,1172,true
1772124728060,51,122,1075,true
1772124738650,30,70,1220,true
1772124762788,29,57,1457,true
1772124707034,47,73,885,true
1772124698424,46,68,798,true
1772124698240,38,109,747,true
1772124638888,32,31,257,true
1772124646238,41,75,279,true
1772124681908,53,110,571,true
1772124743956,37,110,1134,true
1772124628820,36,89,97,true
1772124711590,43,32,898,true
1772124711624,43,118,804,true
1772124654464,30,57,351,true
1772124720080,49,90,890,true
1772124619975,49,51,50,true
1772124666244,33,77,422,true
1772124628250,32,120,50,true
1772124693320,54,94,626,true
1772124632755,43,32,173,true
1772124690920,29,80,608,true
1772124687494,52,112,542,true
1772124626294,37,97,50,true
1772124641201,43,72,195,true
1772124656968,30,75,317,true
1772124794610,32,42,1448,true
1772124834278,34,43,1750,true
1772124759490,39,93,1097,true
1772124748008,51,68,1023,true
1772124625259,51,81,50,true
1772124697670,48,97,590,true
1772124671371,34,95,386,true
1772124773360,46,111,1139,true
1772124754926,50,74,1028,true
1772124690234,54,77,534,true
1772124737150,36,128,826,true
1772124755512,35,79,1003,true
1772124637541,49,93,120,true
1772124756572,47,118,956,true
1772124626986,52,84,50,true
1772124729320,44,30,834,true
1772124623729,31,59,50,true
1772124726930,43,30,805,true
1772124811420,49,125,1295,true
1772124626504,46,76,50,true
1772124629820,40,98,50,true
1772124701654,41,114,525,true
1772124736691,45,91,782,true
