timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124597913,3,1772124597913,1772124597965,52,0,98.61565,119.06146,50.23797,1
1772124599947,8,1772124599947,1772124600012,65,1982,119.46022,122.44079,66.53107,1
1772124602256,2,1772124602256,1772124602326,70,2244,142.65104,120.26342,34.62946,1
1772124602677,9,1772124602677,1772124602748,71,351,118.67238,71.20153,25.15348,1
1772124604377,4,1772124604377,1772124604447,70,1629,187.36706,101.89395,63.90272,1
1772124606701,6,1772124606701,1772124606754,53,2254,90.23867,121.75414,53.76718,1
1772124610351,3,1772124610351,1772124610402,51,2205,109.72026,86.48953,55.36506,2
1772124610452,8,1772124610452,1772124610512,60,50,139.61148,120.07536,58.95532,2
1772124613427,2,1772124613427,1772124613482,55,2915,133.67196,82.83116,70.22481,2
1772124615361,9,1772124615361,1772124615425,64,1879,162.13555,76.39615,53.95711,2
1772124616337,4,1772124616337,1772124616408,71,912,146.60935,102.62326,16.55729,2
1772124616721,6,1772124616721,1772124616770,49,313,103.70152,92.75195,32.46295,2
1772124617942,3,1772124617942,1772124618004,62,662,144.65083,105.63849,67.48197,3
1772124619485,8,1772124619485,1772124619545,60,1481,194.5609,102.83208,28.69868,3
1772124620234,2,1772124620234,1772124620309,75,689,122.92564,87.32345,61.00258,3
1772124622685,9,1772124622685,1772124622746,61,2376,135.08009,71.36941,60.85495,3
1772124624698,4,1772124624698,1772124624763,65,1952,75.96785,117.35179,63.16649,3
1772124626094,6,1772124626094,1772124626172,78,1331,153.13753,82.68794,64.87176,3
