timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1773662362176,42,55,1942,false
1773662363623,36,55,1392,false
1773662362486,53,115,40,false
1773662363412,48,92,320,false
1773662365168,38,80,668,false
1773662365361,42,151,486,false
1773662369088,30,142,1010,false
1773662366698,32,87,559,false
1773662367304,36,30,611,false
1773662374821,52,70,1335,false
1773662370336,31,108,708,false
1773662371966,31,85,805,false
1773662367492,49,31,412,false
1773662373733,31,85,804,false
1773662384408,30,92,1496,false
1773662365026,50,122,68,false
1773662391488,33,102,1730,false
1773662370676,36,95,405,false
1773662386494,47,127,1224,false
1773662386990,33,61,1245,false
1773662374876,43,70,565,false
1773662378829,51,107,686,false
1773662365762,46,123,40,false
1773662375332,43,79,493,false
1773662410824,29,85,1942,false
1773662390026,44,30,1084,false
1773662375592,29,30,486,false
1773662392038,45,92,1014,false
1773662383372,37,51,706,false
1773662376328,33,45,443,false
1773662370306,53,63,208,false
1773662405297,36,85,1306,false
1773662367936,31,89,91,false
1773662402766,37,145,1085,false
1773662416134,49,125,1462,false
1773662368546,43,142,40,false
1773662424168,38,95,1627,false
1773662415197,33,134,1299,false
1773662382430,43,47,486,false
1773662403204,45,72,980,false
1773662377496,32,107,276,false
1773662416378,31,106,1216,false
1773662397414,49,86,753,false
1773662422892,44,160,1252,false
1773662398740,44,80,751,false
1773662392596,54,123,553,false
1773662408084,44,117,881,false
1773662416038,49,135,1011,false
1773662418096,34,116,1049,false
1773662421025,38,128,1073,false
1773662406776,37,74,818,false
1773662417511,45,122,963,false
1773662428632,38,55,1223,false
1773662429804,40,90,1186,false
1773662477142,29,124,2005,false
1773662411896,44,56,848,false
1773662432456,30,138,1117,false
1773662425560,30,118,994,false
1773662473768,49,114,1810,false
1773662478701,45,44,1931,false
1773662412876,46,115,730,false
1773662371326,39,110,40,false
1773662483882,33,120,1843,false
1773662450313,50,32,1367,false
1773662412352,41,125,659,false
1773662445701,48,50,1235,false
1773662447778,50,83,1214,false
1773662411421,29,111,624,false
1773662450644,49,69,1232,false
1773662422620,42,98,778,false
1773662414396,38,68,678,false
1773662438785,46,88,991,false
1773662426112,37,106,782,false
1773662442914,31,66,1040,false
1773662419304,35,30,742,false
1773662436051,32,93,892,false
1773662432856,33,92,838,false
1773662397750,49,122,340,false
1773662371302,43,77,40,false
1773662427351,42,72,753,false
1773662411536,30,112,505,false
1773662412153,30,134,483,false
1773662460002,36,45,1148,false
1773662438702,35,49,873,false
1773662404932,36,80,429,false
1773662542376,29,119,2001,false
1773662407412,50,67,459,false
1773662417682,42,123,515,false
1773662375728,41,114,40,false
1773662510183,41,112,1551,false
1773662438946,47,102,751,false
1773662505410,38,128,1446,false
1773662492724,48,99,1320,false
1773662479542,41,45,1217,false
1773662380976,45,30,170,false
1773662439316,45,138,674,false
1773662398656,39,69,311,false
1773662477703,50,156,1035,false
1773662542986,45,75,1770,false
1773662471868,43,90,1018,false
