timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772089244073,SWIPE_DOWN,799.3262,1307.959,746.4541,1564.7021,1.0,1.0,185,1440.8774,1252.856,185,1.0
1772089242641,SWIPE_DOWN,792.20215,1346.083,759.7666,1721.8232,1.0,1.0,86,4655.4575,1307.6985,86,1.0
1772089239857,TAP,350.97754,1758.0723,350.97754,1758.0723,1.0,1.0,52,0.0,0.0,52,1.0
1772089239279,SWIPE_UP,570.08984,1738.4473,717.01855,1195.1494,1.0,1.0,141,4137.627,2054.1633,141,1.0
1772089238683,TAP,566.83984,1776.5713,566.83984,1776.5713,1.0,1.0,86,0.0,0.0,86,1.0
1772089238134,TAP,552.5908,1713.5732,552.5908,1713.5732,1.0,1.0,60,0.0,0.0,60,1.0
1772089237660,SWIPE_UP,650.20996,1589.4512,769.03613,1112.7119,1.0,1.0,168,3035.6257,1487.1224,168,1.0
1772089237005,TAP,614.0869,1480.2041,614.0869,1480.2041,1.0,1.0,52,0.0,0.0,52,1.0
1772089236484,SWIPE_UP,730.4551,1245.335,793.57715,1134.9004,1.0,1.0,66,2021.6844,2412.1758,66,1.0
1772089235856,TAP,598.0879,1724.3232,598.0879,1724.3232,1.0,1.0,60,0.0,0.0,60,1.0
1772089235233,TAP,341.72754,1541.7021,341.72754,1541.7021,1.0,1.0,60,0.0,0.0,60,1.0
1772089234668,SWIPE_UP,698.20703,1559.0771,809.8887,1086.2773,1.0,1.0,192,2608.2803,839.19293,192,1.0
1772089234036,TAP,618.3369,1585.3262,618.3369,1585.3262,1.0,1.0,29,0.0,0.0,29,1.0
1772089233249,SWIPE_UP,803.7012,1482.2041,838.3242,1199.5244,1.0,1.0,120,2446.4807,1070.429,120,1.0
1772089232821,TAP,355.85254,1669.0742,355.85254,1669.0742,1.0,1.0,45,0.0,0.0,45,1.0
1772089232065,TAP,637.46094,1404.706,637.46094,1404.706,1.0,1.0,33,0.0,0.0,33,1.0
1772089231479,SWIPE_UP,744.2051,1506.2031,813.2627,1022.2158,1.0,1.0,270,1878.1282,317.38504,270,1.0
1772089231082,TAP,775.2031,1505.8281,775.2031,1505.8281,1.0,1.0,41,0.0,0.0,41,1.0
1772089230410,TAP,722.70605,1197.5869,722.70605,1197.5869,1.0,1.0,55,0.0,0.0,55,1.0
1772089229717,SWIPE_UP,713.20605,1330.208,805.0137,755.84766,1.0,1.0,279,2365.9724,349.06342,279,1.0
1772089229313,TAP,350.10254,1631.8252,350.10254,1631.8252,1.0,1.0,7,0.0,0.0,7,1.0
1772089228112,TAP,735.3301,1351.833,735.3301,1351.833,1.0,1.0,7,0.0,0.0,7,1.0
1772089227525,TAP,347.22754,1243.335,347.22754,1243.335,1.0,1.0,47,0.0,0.0,47,1.0
1772089226832,TAP,738.0801,988.9668,738.0801,988.9668,1.0,1.0,53,0.0,0.0,53,1.0
1772089226318,SWIPE_UP,749.0791,1496.7041,790.76465,1095.4639,1.0,1.0,273,1581.1226,702.8771,273,1.0
1772089225840,TAP,808.5762,1245.71,808.5762,1245.71,1.0,1.0,38,0.0,0.0,38,1.0
1772089224514,TAP,788.32715,978.4678,788.32715,978.4678,1.0,1.0,16,0.0,0.0,16,1.0
1772089223690,TAP,357.60156,861.2207,357.60156,861.2207,1.0,1.0,9,0.0,0.0,9,1.0
1772089222076,SWIPE_UP,811.5762,1265.96,848.13574,748.66113,1.0,1.0,290,1968.1046,548.6158,290,1.0
1772089221624,TAP,635.46094,1249.085,635.46094,1249.085,1.0,1.0,34,0.0,0.0,34,1.0
1772089220730,TAP,328.97852,1153.0879,328.97852,1153.0879,1.0,1.0,21,0.0,0.0,21,1.0
1772089219280,SWIPE_UP,692.208,1515.4531,796.3262,1017.7158,1.0,1.0,305,1843.4089,436.69464,305,1.0
1772089218807,TAP,566.96484,1398.956,566.96484,1398.956,1.0,1.0,38,0.0,0.0,38,1.0
1772089217899,SWIPE_UP,809.7012,1561.0771,835.41895,1111.46,1.0,1.0,284,1822.3638,492.40805,284,1.0
1772089217338,TAP,793.70215,1381.457,793.70215,1381.457,1.0,1.0,17,0.0,0.0,17,1.0
1772089215638,TAP,638.83594,1141.3379,638.83594,1141.3379,1.0,1.0,36,0.0,0.0,36,1.0
1772089214985,TAP,352.47754,1603.7012,352.47754,1603.7012,1.0,1.0,52,0.0,0.0,52,1.0
1772089214393,TAP,566.46484,1330.208,566.46484,1330.208,1.0,1.0,39,0.0,0.0,39,1.0
1772089213750,SWIPE_UP,642.08594,1393.581,735.376,937.68945,1.0,1.0,300,1763.4172,655.2908,300,1.0
1772089213508,TAP,331.85352,1438.5801,331.85352,1438.5801,1.0,1.0,51,0.0,0.0,51,1.0
1772089213021,TAP,597.9629,1188.8369,597.9629,1188.8369,1.0,1.0,43,0.0,0.0,43,1.0
1772089212514,SWIPE_UP,686.708,1333.333,741.7676,1002.0918,1.0,1.0,288,1362.9728,170.5788,288,1.0
1772089212227,TAP,327.60352,1359.957,327.60352,1359.957,1.0,1.0,34,0.0,0.0,34,1.0
1772089211657,TAP,594.0879,1090.3398,594.0879,1090.3398,1.0,1.0,23,0.0,0.0,23,1.0
1772089210838,TAP,325.85352,995.2168,325.85352,995.2168,1.0,1.0,30,0.0,0.0,30,1.0
1772089210174,TAP,640.21094,729.09863,640.21094,729.09863,1.0,1.0,55,0.0,0.0,55,1.0
1772089207425,TAP,179.9873,631.22656,179.9873,631.22656,1.0,1.0,55,0.0,0.0,55,1.0
1772089205037,TAP,157.98828,340.35938,157.98828,340.35938,1.0,1.0,33,0.0,0.0,33,1.0
1772089200722,TAP,614.0869,965.0928,614.0869,965.0928,1.0,1.0,21,0.0,0.0,21,1.0
1772089200262,TAP,421.34863,666.9756,421.34863,666.9756,1.0,1.0,51,0.0,0.0,51,1.0
1772089199795,TAP,535.7168,998.3418,535.7168,998.3418,1.0,1.0,41,0.0,0.0,41,1.0
1772089199341,TAP,346.60254,1109.8389,346.60254,1109.8389,1.0,1.0,32,0.0,0.0,32,1.0
1772089198838,TAP,424.09863,572.60254,424.09863,572.60254,1.0,1.0,50,0.0,0.0,50,1.0
1772089198362,TAP,313.9795,975.2178,313.9795,975.2178,1.0,1.0,19,0.0,0.0,19,1.0
1772089197913,TAP,702.33203,570.97754,702.33203,570.97754,1.0,1.0,16,0.0,0.0,16,1.0
1772089197309,TAP,536.3418,514.3545,536.3418,514.3545,1.0,1.0,52,0.0,0.0,52,1.0
1772089196823,TAP,542.3418,1045.3408,542.3418,1045.3408,1.0,1.0,22,0.0,0.0,22,1.0
1772089196372,TAP,421.47363,515.6045,421.47363,515.6045,1.0,1.0,49,0.0,0.0,49,1.0
