timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1772124179279,-0.38923186,3.06320015,9.22161703,-0.004476379,0.009120192,0.014549473,18.360001,-2.293843,0.0,-0.35770472,2.92286436,8.78445306,STATIONARY
1772124179281,-0.4000659,3.04845914,9.19331733,-0.003973145,0.011000522,0.012425057,18.329083,-2.365279,0.0,-0.37622188,2.87964902,8.7446523,STATIONARY
1772124179283,-0.47045062,3.06428589,9.21036552,-0.003073065,0.009873988,0.013095605,18.379921,-2.77475,0.0,-0.44571765,2.90747004,8.75273725,STATIONARY
1772124179285,-0.50107111,3.08192298,9.21635111,-0.006555301,0.010021591,0.011474251,18.464381,-2.951624,0.0,-0.48407498,2.9318871,8.75709149,STATIONARY
1772124179287,-0.4075215,3.13946161,9.22486833,-0.00578981,0.009193453,0.012240742,18.777741,-2.394763,0.0,-0.38702789,2.96721145,8.76820254,STATIONARY
1772124179289,-0.37586514,3.16173037,9.2649757,-0.008292131,0.008031978,0.010814926,18.82813,-2.198753,0.0,-0.354389,2.98650639,8.78994457,STATIONARY
1772124179291,-0.32225101,3.12139166,9.26375089,-0.007222339,0.00827785,0.01273346,18.610601,-1.888084,0.0,-0.29981421,2.97275107,8.796043,STATIONARY
1772124179293,-0.3171424,3.17793282,9.25166183,-0.009407318,0.009000788,0.011983481,18.94719,-1.856889,0.0,-0.31082305,3.02190803,8.79517628,STATIONARY
1772124179295,-0.3038021,3.23539062,9.2181968,-0.010590166,0.010452898,0.017356808,19.33027,-1.781155,0.0,-0.2994458,3.07493018,8.76730962,STATIONARY
1772124179297,-0.36558448,3.31649045,9.20924506,-0.008825209,0.012198532,0.015564183,19.790901,-2.13897,0.0,-0.35702738,3.15899106,8.73350422,STATIONARY
1772124179299,-0.36485348,3.41642539,9.16013206,-0.0122393,0.013805199,0.017620478,20.438982,-2.137254,0.0,-0.35159224,3.25792964,8.69927381,STATIONARY
1772124179301,-0.4245539,3.42238713,9.25537145,-0.010299711,0.012901562,0.018313589,20.273456,-2.463569,0.0,-0.41685493,3.23255101,8.78587146,STATIONARY
1772124179303,-0.41254459,3.43722813,9.21672147,-0.008542069,0.012936249,0.015715842,20.433426,-2.401517,0.0,-0.36768042,3.26062533,8.74425492,STATIONARY
1772124179305,-0.43216293,3.45176376,9.21975901,-0.008495587,0.013855694,0.015231488,20.504642,-2.513551,0.0,-0.42520435,3.28508796,8.74886563,STATIONARY
1772124179307,-0.46302291,3.54810974,9.2221893,-0.007301049,0.008785926,0.011899765,21.019379,-2.682863,0.0,-0.44555236,3.39259187,8.76294158,STATIONARY
1772124179309,-0.40430886,3.6047937,9.25935123,-0.009501934,0.012777372,0.00968324,21.253211,-2.330084,0.0,-0.3904722,3.43037028,8.7849642,STATIONARY
1772124179311,-0.47756887,3.64294504,9.27956421,-0.009613296,0.011493466,0.010285384,21.408075,-2.742675,0.0,-0.45668427,3.46546291,8.81883249,STATIONARY
1772124179313,-0.45345842,3.63401913,9.31610733,-0.009613868,0.012905152,0.010777278,21.286777,-2.596399,0.0,-0.42358044,3.46376026,8.84849251,STATIONARY
1772124179315,-0.43153882,3.66697874,9.2917318,-0.006912076,0.011240589,0.009547313,21.515585,-2.473684,0.0,-0.40226796,3.48752771,8.82981918,STATIONARY
1772124179317,-0.43578148,3.66140937,9.28052887,-0.006619194,0.00967195,0.010547782,21.508989,-2.50109,0.0,-0.4124939,3.46904869,8.81487446,STATIONARY
1772124179319,-0.51116263,3.67710258,9.22618106,-0.009561469,0.010549142,0.010762614,21.699618,-2.946215,0.0,-0.48129074,3.50013755,8.7505105,STATIONARY
1772124179321,-0.48819835,3.72452259,9.24356083,-0.008967681,0.010274376,0.013279071,21.918413,-2.804551,0.0,-0.45682308,3.52396445,8.7975876,STATIONARY
1772124179323,-0.50539802,3.79360876,9.27050549,-0.009293713,0.012634507,0.013519485,22.225218,-2.888448,0.0,-0.48332798,3.61154023,8.80682555,STATIONARY
1772124179325,-0.43864341,3.78709157,9.24113236,-0.007354747,0.013613052,0.013805755,22.261606,-2.514891,0.0,-0.39372619,3.61930569,8.78618562,STATIONARY
1772124179327,-0.52754025,3.80085893,9.26030396,-0.007268905,0.015930694,0.013357331,22.282938,-3.016778,0.0,-0.5099305,3.62190785,8.79743348,STATIONARY
1772124179329,-0.58281619,3.76022383,9.18516907,-0.005350239,0.016717796,0.01338317,22.222877,-3.360649,0.0,-0.55669165,3.55832059,8.71756676,STATIONARY
1772124179331,-0.63552101,3.69782631,9.1737915,-0.006171502,0.014706277,0.010561704,21.906153,-3.676332,0.0,-0.60723558,3.49645711,8.7238014,STATIONARY
1772124179333,-0.57603763,3.7124399,9.20196909,-0.005620509,0.017010229,0.007917314,21.932258,-3.322461,0.0,-0.54523467,3.52555936,8.7424395,STATIONARY
1772124179335,-0.59456883,3.71774156,9.1787295,-0.005832997,0.018221417,0.00922597,22.008149,-3.43585,0.0,-0.56076231,3.53038938,8.71139219,STATIONARY
1772124179337,-0.62956734,3.7054747,9.19171577,-0.003407461,0.019112223,0.009760934,21.909484,-3.634843,0.0,-0.62765703,3.52603179,8.71814627,STATIONARY
1772124179339,-0.7376071,3.66757271,9.20465763,-0.006971034,0.020341638,0.008844193,21.661704,-4.257385,0.0,-0.71876176,3.47686907,8.77029981,STATIONARY
1772124179341,-0.69238052,3.67819451,9.23068513,-0.004559889,0.021647229,0.013147083,21.670817,-3.985944,0.0,-0.66111278,3.4832089,8.78002594,STATIONARY
1772124179343,-0.72517771,3.73401174,9.21535875,-0.001341235,0.022285558,0.013235773,21.996029,-4.171344,0.0,-0.67732232,3.54418553,8.74277333,STATIONARY
1772124179345,-0.787285,3.72843973,9.22580588,-0.000397955,0.021868048,0.009110617,21.933075,-4.523728,0.0,-0.75699098,3.53507418,8.7679563,STATIONARY
1772124179347,-0.80738704,3.76504831,9.20307803,-0.004683624,0.0187475,0.008351168,22.172968,-4.642111,0.0,-0.76399086,3.56381018,8.75286635,STATIONARY
1772124179349,-0.83385028,3.74003336,9.22196106,-0.005793069,0.019387511,0.014650957,21.99425,-4.789704,0.0,-0.79906632,3.55624918,8.75709117,STATIONARY
1772124179351,-0.80088538,3.75202732,9.23963287,-0.006470596,0.017670355,0.016128324,22.026421,-4.591586,0.0,-0.7395369,3.561349,8.76365415,STATIONARY
1772124179353,-0.81840666,3.76298721,9.19609722,-0.005396305,0.016112225,0.015712447,22.174977,-4.7086,0.0,-0.77125357,3.5769673,8.7396894,STATIONARY
1772124179355,-0.68961112,3.70631563,9.23778817,-0.007445948,0.020736472,0.014659859,21.806307,-3.963279,0.0,-0.64638345,3.5234044,8.75586212,STATIONARY
1772124179357,-0.65318203,3.75808838,9.23813564,-0.007351142,0.020565701,0.015220118,22.086751,-3.747131,0.0,-0.62148508,3.57920951,8.77048417,STATIONARY
1772124179359,-0.67773578,3.65650896,9.25347531,-0.007786137,0.020770821,0.016413041,21.509112,-3.896745,0.0,-0.63624803,3.47211065,8.78119138,STATIONARY
1772124179361,-0.66330385,3.63874351,9.23135672,-0.009984114,0.01700215,0.016859548,21.462693,-3.824398,0.0,-0.62371635,3.45772772,8.76522357,STATIONARY
1772124179363,-0.55815927,3.61745341,9.21539066,-0.009339067,0.015142442,0.013073472,21.396573,-3.226914,0.0,-0.52969053,3.43503915,8.77302788,STATIONARY
1772124179365,-0.64380711,3.63172564,9.19944581,-0.00979211,0.013781158,0.014356487,21.495183,-3.72438,0.0,-0.61968159,3.46133285,8.74272585,STATIONARY
1772124179367,-0.56815638,3.61790205,9.20949424,-0.00524993,0.014232108,0.01338538,21.410114,-3.286349,0.0,-0.55464832,3.45754243,8.75288017,STATIONARY
1772124179369,-0.60649443,3.66083961,9.21154769,-0.006359647,0.01542447,0.013595955,21.631292,-3.501325,0.0,-0.59276464,3.47994495,8.73083056,STATIONARY
1772124179371,-0.53188379,3.60738894,9.18189555,-0.008171112,0.020478863,0.01277755,21.416259,-3.08615,0.0,-0.50813371,3.4144488,8.73121105,STATIONARY
