timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124171841,3,1772124171841,1772124171873,32,0,99.93143,137.51135,39.59083,1
1772124172940,8,1772124172940,1772124172964,24,1067,97.98165,111.93025,24.57664,1
1772124173867,2,1772124173867,1772124173920,53,903,113.16387,137.95341,52.26531,1
1772124174354,9,1772124174354,1772124174413,59,434,144.73732,135.59249,45.04168,1
1772124174463,4,1772124174463,1772124174506,43,50,88.24793,141.63156,29.65478,1
1772124175079,6,1772124175079,1772124175147,68,573,151.27528,112.37385,28.3903,1
1772124177426,3,1772124177426,1772124177455,29,865,102.41771,134.42487,17.44389,2
1772124178052,8,1772124178052,1772124178100,48,597,132.36046,132.60584,48.38481,2
1772124178318,2,1772124178318,1772124178392,74,218,131.53009,164.76985,21.2425,2
1772124178781,9,1772124178781,1772124178820,39,389,123.85398,95.02809,45.85306,2
1772124179102,4,1772124179102,1772124179139,37,282,128.08006,116.59131,25.71077,2
1772124179549,6,1772124179549,1772124179602,53,410,121.942,115.73146,44.46535,2
1772124181251,3,1772124181251,1772124181294,43,485,163.24775,107.36413,38.8005,3
1772124181409,8,1772124181409,1772124181459,50,115,152.92256,136.12745,38.9069,3
1772124182178,2,1772124182178,1772124182240,62,719,133.66555,91.00223,52.03853,3
1772124182683,9,1772124182683,1772124182726,43,443,149.54616,135.67956,30.74351,3
1772124183121,4,1772124183121,1772124183142,21,395,140.42315,121.61754,47.09429,3
1772124183339,6,1772124183339,1772124183391,52,197,133.51657,138.83699,36.33838,3
1772124185058,3,1772124185058,1772124185100,42,558,105.45794,122.75223,53.48686,4
1772124185746,8,1772124185746,1772124185806,60,646,122.41392,168.28608,17.52134,4
1772124186259,2,1772124186259,1772124186306,47,453,129.02136,123.58393,50.18403,4
1772124187346,9,1772124187346,1772124187399,53,1040,123.9365,122.83705,16.99364,4
1772124187449,4,1772124187449,1772124187477,28,50,116.2573,118.20932,37.82865,4
1772124187846,6,1772124187846,1772124187857,11,369,131.99962,110.36454,30.55681,4
1772124190000,3,1772124190000,1772124190065,65,341,154.44546,106.23065,32.61241,5
1772124190771,8,1772124190771,1772124190815,44,706,161.42171,117.34768,35.48102,5
1772124191039,2,1772124191039,1772124191093,54,224,123.33796,138.54121,54.04632,5
1772124191748,9,1772124191748,1772124191787,39,655,118.18805,111.95752,27.60973,5
1772124191864,4,1772124191864,1772124191917,53,77,121.02555,143.58722,53.77651,5
1772124192732,6,1772124192732,1772124192786,54,815,111.70139,140.80058,43.60786,5
