timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1773662318587,0.532105,3.2692591,9.2653165,0.01337487,0.03483131,-0.00505089,19.405766,3.099956,0.0,0.5366851,3.2674114,9.2658038,ON_TABLE
1773662318653,0.4612822,3.2851276,9.2750706,0.01126975,0.03604041,0.00176879,19.481322,2.684054,0.0,0.4694034,3.2824865,9.2750701,STATIONARY
1773662318719,0.4669149,3.2656133,9.3049904,0.00994736,0.03516606,0.00357982,19.316171,2.710802,0.0,0.4747544,3.263948,9.303494,ON_TABLE
1773662318785,0.4716233,3.2924979,9.3428171,0.01049623,0.03577538,0.00160746,19.3901,2.725787,0.0,0.4792274,3.2894883,9.3394293,ON_TABLE
1773662318851,0.4536931,3.2266825,9.3375299,0.01187768,0.0406944,-0.00048615,19.04229,2.629376,0.0,0.4621937,3.2269637,9.3344064,ON_TABLE
1773662318917,0.4539884,3.1583835,9.2818716,0.0129001,0.03963547,0.00085944,18.77126,2.651131,0.0,0.4624743,3.1620796,9.2815311,STATIONARY
1773662318983,0.4366528,3.0673778,9.2995211,0.01009031,0.03827572,0.00578121,18.235995,2.5532,0.0,0.4460055,3.0756243,9.2982981,ON_TABLE
1773662319049,0.4181609,3.1041169,9.3283272,0.01358137,0.04020666,0.00369175,18.388283,2.435545,0.0,0.4284381,3.1105264,9.3256639,ON_TABLE
1773662319115,0.4562106,3.0443751,9.3250068,0.01402288,0.04155778,0.00467419,18.060334,2.662769,0.0,0.4645854,3.0537716,9.3225095,STATIONARY
1773662319181,0.4805092,3.072509,9.3221297,0.0152234,0.03933133,-0.00437662,18.219273,2.802651,0.0,0.487669,3.0804989,9.3197763,STATIONARY
1773662319247,0.49538,3.1642756,9.3270756,0.01245825,0.03836119,-0.00793297,18.715326,2.879346,0.0,0.5017963,3.1676771,9.3244748,STATIONARY
1773662319313,0.5295273,3.1320492,9.3430405,0.01049114,0.04257455,-0.003779,18.504926,3.075949,0.0,0.5342363,3.1370621,9.3396416,STATIONARY
1773662319379,0.5202779,3.139975,9.3313552,0.01237366,0.04075925,-0.00395528,18.571081,3.024942,0.0,0.5254493,3.1445915,9.3285405,ON_TABLE
1773662319445,0.5630525,3.1218092,9.297501,0.01345163,0.04463316,-0.0020771,18.528814,3.28573,0.0,0.5660852,3.1273341,9.296379,ON_TABLE
1773662319511,0.4510768,3.064287,9.298536,0.00978777,0.04485343,0.00406699,18.219376,2.637935,0.0,0.4597083,3.072688,9.2973622,STATIONARY
1773662319577,0.5618801,2.9586786,9.2825942,0.01259753,0.04053768,-0.00170853,17.648558,3.300698,0.0,0.5649713,2.97236,9.2822175,ON_TABLE
1773662319643,0.5113522,2.9940506,9.292292,0.01500863,0.04484601,0.00182953,17.834085,2.998296,0.0,0.5169698,3.0059634,9.2914305,STATIONARY
1773662319709,0.5345933,2.967587,9.2903149,0.01380593,0.04621625,0.00214195,17.687508,3.1375,0.0,0.5390489,2.980823,9.2895522,STATIONARY
1773662319775,0.5015822,2.9707512,9.2532933,0.01574693,0.04521052,0.00386958,17.774674,2.954482,0.0,0.5076884,2.983829,9.2543817,ON_TABLE
