timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772124745654,SWIPE_LEFT,947.97019,783.68254,637.24612,818.95194,1.0,1.0,50,6254.3866,0,50,1.0
1772124746269,SWIPE_DOWN,264.76806,491.39037,284.06025,735.16132,1.0,1.0,50,4890.6631,807.5947,50,1.0
1772124750972,TAP,217.14781,1685.5281,216.49522,1683.33715,1.0,1.0,102,0.0,0.0,102,1.0
1772124752242,SWIPE_DOWN,388.73513,1790.79616,359.96949,2012.52515,1.0,1.0,50,4471.7427,236.7681,50,1.0
1772124750818,SWIPE_UP,431.08824,469.65046,488.00947,37.20266,1.0,1.0,620,703.5127,1311.6645,620,1.0
1772124754314,SWIPE_UP,451.17607,910.07148,412.66107,677.61015,1.0,1.0,50,4712.6076,0,50,1.0
1772124752368,SWIPE_DOWN,380.48756,336.72015,378.06878,671.57255,1.0,1.0,252,1328.814,0,252,1.0
1772124763294,TAP,496.39109,1291.63128,496.9454,1289.19267,1.0,1.0,90,0.0,0.0,90,1.0
1772124753646,SWIPE_DOWN,659.92064,756.60123,614.90136,1114.10728,1.0,1.0,50,7206.589,829.629,50,1.0
1772124769468,SWIPE_UP,468.13088,1660.29454,477.91436,1210.51592,1.0,1.0,485,927.598,0,485,1.0
1772124760864,SWIPE_DOWN,692.78218,841.67073,676.1511,1333.14927,1.0,1.0,459,1071.3722,36.7595,459,1.0
1772124756258,TAP,923.72406,707.59752,925.01428,708.5127,1.0,1.0,54,0.0,0.0,54,1.0
1772124757354,TAP,282.25243,1357.31012,280.73367,1356.57387,1.0,1.0,88,0.0,0.0,88,1.0
1772124771550,TAP,681.54693,1001.20178,679.14559,1002.2989,1.0,1.0,80,0.0,0.0,80,1.0
1772124764344,SWIPE_LEFT,919.53772,903.36068,697.22881,909.87511,1.0,1.0,191,1164.4206,568.2005,191,1.0
1772124769354,SWIPE_UP,880.7802,951.94077,921.88467,415.31857,1.0,1.0,237,2270.8615,0,237,1.0
1772124780502,TAP,852.21971,200.87394,848.95887,203.97912,1.0,1.0,56,0.0,0.0,56,1.0
1772124757877,SWIPE_UP,339.05881,1647.51418,363.76275,1320.52252,1.0,1.0,50,6558.4702,0,50,1.0
1772124755194,SWIPE_UP,478.02738,1503.02479,468.84166,1226.20231,1.0,1.0,141,1964.3606,595.8055,141,1.0
1772124786523,SWIPE_LEFT,634.57619,1472.07456,154.63433,1482.73978,1.0,1.0,138,3478.6982,148.3133,138,1.0
1772124758654,SWIPE_LEFT,130.40176,246.2834,-100.87801,249.58442,1.0,1.0,137,1688.3454,1279.6602,137,1.0
1772124801934,TAP,654.89285,923.09573,656.4539,921.5809,1.0,1.0,67,0.0,0.0,67,1.0
1772124764552,TAP,131.42685,1723.7843,131.05433,1724.82219,1.0,1.0,95,0.0,0.0,95,1.0
1772124812446,SWIPE_UP,76.6521,591.02504,99.34178,263.86465,1.0,1.0,287,1142.6699,1372.7805,287,1.0
1772124763894,SWIPE_UP,909.51665,875.02476,894.70965,670.13861,1.0,1.0,608,337.8627,1668.5086,608,1.0
1772124790629,SWIPE_DOWN,649.13345,1563.33774,640.46337,2135.29216,1.0,1.0,50,11440.4027,1281.6578,50,1.0
1772124764738,TAP,166.8922,838.09744,164.94269,833.43557,1.0,1.0,22,0.0,0.0,22,1.0
1772124791311,SWIPE_DOWN,835.83376,1084.72855,788.06178,1668.4355,1.0,1.0,50,11713.1715,692.4581,50,1.0
1772124790734,TAP,429.0312,648.25557,428.35159,647.00066,1.0,1.0,54,0.0,0.0,54,1.0
1772124768419,SWIPE_DOWN,205.27513,1736.63024,228.85993,2219.57582,1.0,1.0,50,9670.4223,0,50,1.0
1772124796474,SWIPE_LEFT,278.13101,1797.70543,-17.00008,1813.31184,1.0,1.0,50,5910.8687,1483.2713,50,1.0
1772124828207,SWIPE_DOWN,898.36598,431.19018,907.04951,995.01967,1.0,1.0,50,11277.927,0,50,1.0
1772124817398,TAP,255.94207,1548.73412,254.52108,1546.60768,1.0,1.0,61,0.0,0.0,61,1.0
1772124772846,SWIPE_LEFT,844.07685,402.07355,622.09076,439.08821,1.0,1.0,342,658.0436,314.8023,342,1.0
1772124845852,SWIPE_UP,510.09199,840.53019,536.61538,550.80385,1.0,1.0,50,5818.7575,0,50,1.0
1772124797279,SWIPE_LEFT,138.01678,1322.70924,-245.99771,1334.80479,1.0,1.0,67,5734.4019,1350.6771,67,1.0
1772124785290,TAP,670.50016,825.45677,666.50988,827.90615,1.0,1.0,74,0.0,0.0,74,1.0
1772124803115,TAP,728.20855,658.59889,726.05237,655.83354,1.0,1.0,23,0.0,0.0,23,1.0
1772124806720,SWIPE_UP,735.12486,573.79301,729.49873,-4.83173,1.0,1.0,50,11573.0417,1450.8767,50,1.0
1772124811135,SWIPE_DOWN,333.02596,888.23701,326.33267,1399.88827,1.0,1.0,378,1353.6906,1391.7618,378,1.0
1772124782694,TAP,671.92728,541.11162,675.18882,544.12703,1.0,1.0,87,0.0,0.0,87,1.0
1772124806785,SWIPE_RIGHT,627.67464,664.96118,955.26221,688.91966,1.0,1.0,50,6569.2504,0,50,1.0
1772124869596,SWIPE_DOWN,731.22285,219.01085,717.58811,617.55739,1.0,1.0,309,1290.5492,171.513,309,1.0
1772124823699,SWIPE_LEFT,90.9617,973.64895,-237.50892,931.72212,1.0,1.0,50,6622.7126,567.8095,50,1.0
1772124862606,SWIPE_UP,388.1668,378.36141,382.16708,-141.92988,1.0,1.0,50,10406.5176,18.2491,50,1.0
1772124827599,TAP,62.3217,370.36439,66.00656,373.94726,1.0,1.0,98,0.0,0.0,98,1.0
1772124862540,SWIPE_DOWN,920.21853,1221.9612,957.2257,1617.34269,1.0,1.0,50,7942.1925,0,50,1.0
1772124886325,TAP,290.71823,556.63441,289.90496,559.30474,1.0,1.0,104,0.0,0.0,104,1.0
1772124853510,SWIPE_UP,438.81718,1164.7706,467.5438,950.99927,1.0,1.0,873,247.0708,763.7845,873,1.0
1772124818566,SWIPE_UP,374.22579,1537.76205,347.54184,1192.63719,1.0,1.0,50,6923.0976,418.5779,50,1.0
1772124836104,TAP,777.78556,1323.81956,776.82902,1325.801,1.0,1.0,82,0.0,0.0,82,1.0
1772124815881,TAP,935.14028,1472.26043,935.00379,1471.95519,1.0,1.0,82,0.0,0.0,82,1.0
1772124856362,SWIPE_UP,124.34575,1396.21431,147.18782,988.87847,1.0,1.0,50,8159.5157,38.3195,50,1.0
1772124849958,SWIPE_DOWN,676.87817,629.86501,744.26726,837.00482,1.0,1.0,610,357.0919,77.2283,610,1.0
1772124851008,TAP,69.12151,1358.81549,73.01611,1362.27272,1.0,1.0,88,0.0,0.0,88,1.0
