timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124723965,3,1772124723965,1772124724034,69,0,92.65193,105.70292,9.91327,1
1772124726152,8,1772124726152,1772124726234,82,2118,110.20242,132.20266,49.14148,1
1772124728107,2,1772124728107,1772124728196,89,1873,131.03754,79.98711,49.23792,1
1772124729733,9,1772124729733,1772124729845,112,1537,164.00575,62.9915,16.4462,1
1772124730857,4,1772124730857,1772124730948,91,1012,96.24102,110.47269,46.08562,1
1772124732266,6,1772124732266,1772124732368,102,1318,135.03336,76.2571,34.57882,1
1772124734838,3,1772124734838,1772124734923,85,597,97.059,50,54.7993,2
1772124735671,8,1772124735671,1772124735750,79,748,114.77322,114.92274,10.12147,2
1772124737064,2,1772124737064,1772124737158,94,1314,162.31185,124.90088,47.33219,2
1772124737381,9,1772124737381,1772124737482,101,223,128.94512,124.74792,15.67159,2
1772124738356,4,1772124738356,1772124738459,103,874,117.09126,105.15813,25.47745,2
1772124740023,6,1772124740023,1772124740074,51,1564,117.11189,76.98919,17.9621,2
1772124742160,3,1772124742160,1772124742230,70,1426,116.49804,56.40449,12.27687,3
1772124743066,8,1772124743066,1772124743169,103,836,86.02117,96.9452,23.72591,3
1772124745402,2,1772124745402,1772124745490,88,2233,106.11157,126.36046,23.47123,3
1772124746438,9,1772124746438,1772124746516,78,948,86.69914,107.53056,57.67737,3
1772124747954,4,1772124747954,1772124748048,94,1438,133.69854,85.68397,19.68218,3
1772124748951,6,1772124748951,1772124749065,114,903,141.75689,107.32986,61.33137,3
1772124752580,3,1772124752580,1772124752682,102,2296,110.40181,89.17123,3.96631,4
1772124754847,8,1772124754847,1772124754931,84,2165,50,110.70045,21.19382,4
1772124756563,2,1772124756563,1772124756670,107,1632,173.19823,70.24955,31.28204,4
1772124758993,9,1772124758993,1772124759092,99,2323,136.02225,130.4199,29.46536,4
1772124759142,4,1772124759142,1772124759231,89,50,123.00967,133.03147,3.64869,4
1772124761313,6,1772124761313,1772124761389,76,2082,97.17084,118.21597,5.95383,4
1772124765055,3,1772124765055,1772124765152,97,2295,90.51245,107.64925,5.33409,5
1772124767086,8,1772124767086,1772124767190,104,1934,103.81446,166.96989,37.66785,5
1772124768369,2,1772124768369,1772124768469,100,1179,141.25627,135.76186,24.89475,5
1772124770086,9,1772124770086,1772124770197,111,1617,126.34838,134.18116,18.52326,5
1772124771006,4,1772124771006,1772124771105,99,809,171.78173,142.46981,54.3172,5
1772124772320,6,1772124772320,1772124772406,86,1215,114.7457,113.8764,43.94543,5
