timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662391277,3,1773662391277,1773662391360,83,0,74.46903,154.87959,15.23281,1
1773662392791,8,1773662392791,1773662392854,63,1431,104.60278,84.5484,42.42804,1
1773662393331,2,1773662393331,1773662393390,59,477,144.95537,124.21113,32.73858,1
1773662394606,9,1773662394606,1773662394659,53,1216,131.36244,171.693,38.23744,1
1773662394689,4,1773662394689,1773662394785,96,30,126.01987,170.08239,39.47493,1
1773662394918,6,1773662394918,1773662395006,88,133,115.25312,122.90191,29.44933,1
1773662397234,3,1773662397234,1773662397291,57,1462,116.09702,125.64054,33.83799,2
1773662398498,8,1773662398498,1773662398579,81,1207,110.90062,116.89766,54.69969,2
1773662398609,2,1773662398609,1773662398689,80,30,124.94986,129.0231,47.67251,2
1773662399721,9,1773662399721,1773662399773,52,1032,79.99742,144.72281,22.13717,2
1773662402578,4,1773662402578,1773662402661,83,2805,66.82621,136.10984,42.92255,2
1773662403527,6,1773662403527,1773662403562,35,866,153.58992,99.87991,43.05593,2
1773662405710,3,1773662405710,1773662405753,43,852,122.0221,30,43.41752,3
1773662406583,8,1773662406583,1773662406651,68,830,118.18352,125.63771,19.70328,3
1773662406705,2,1773662406705,1773662406752,47,54,134.23503,138.3371,24.66891,3
1773662407983,9,1773662407983,1773662408044,61,1231,143.90867,128.61977,39.28282,3
1773662408946,4,1773662408946,1773662409011,65,902,123.62835,100.72403,35.54912,3
1773662409041,6,1773662409041,1773662409082,41,30,110.26035,109.51398,14.43972,3
1773662411431,3,1773662411431,1773662411485,54,1293,168.37072,132.65868,14.00086,4
1773662412563,8,1773662412563,1773662412629,66,1078,108.10607,138.57534,14.37319,4
1773662412942,2,1773662412942,1773662413031,89,313,98.50904,107.22911,24.23313,4
1773662413061,9,1773662413061,1773662413124,63,30,92.07697,136.20439,28.15125,4
1773662413439,4,1773662413439,1773662413539,100,315,99.55633,109.88471,37.77087,4
1773662413739,6,1773662413739,1773662413817,78,200,93.49668,109.51837,29.01593,4
1773662415788,3,1773662415788,1773662415835,47,659,94.99117,131.52177,19.26363,5
1773662416291,8,1773662416291,1773662416383,92,456,128.52223,138.30347,17.39505,5
1773662417743,2,1773662417743,1773662417796,53,1360,103.35577,118.53533,1.95195,5
1773662418155,9,1773662418155,1773662418215,60,359,122.69061,99.94915,58.94531,5
1773662418729,4,1773662418729,1773662418777,48,514,117.96794,102.57038,34.79591,5
1773662419528,6,1773662419528,1773662419588,60,751,158.54328,125.58798,46.80853,5
