timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662332918,3,1773662332918,1773662332960,42,0,97.18287,106.53834,12.38286,1
1773662333280,8,1773662333280,1773662333324,44,320,113.97905,101.45743,30.47196,1
1773662333753,2,1773662333753,1773662333801,48,429,128.82655,82.09219,48.20681,1
1773662333831,9,1773662333831,1773662333852,21,30,167.87303,61.65359,71.80518,1
1773662333990,4,1773662333990,1773662334025,35,138,110.55784,58.13072,52.34247,1
1773662334155,6,1773662334155,1773662334225,70,130,98.86825,102.61303,45.83887,1
1773662337141,3,1773662337141,1773662337177,36,985,89.23046,122.23166,44.598,2
1773662337207,8,1773662337207,1773662337257,50,30,71.78975,91.73318,30.75895,2
1773662337287,2,1773662337287,1773662337313,26,30,52.95996,75.5082,40.47924,2
1773662337817,9,1773662337817,1773662337843,26,504,155.96856,88.60371,73.66766,2
1773662338544,4,1773662338544,1773662338576,32,701,122.46884,72.31892,34.86579,2
1773662339577,6,1773662339577,1773662339633,56,1001,75.72874,138.61275,34.61353,2
1773662342568,3,1773662342568,1773662342594,26,666,140.65394,69.65784,54.03259,3
1773662344307,8,1773662344307,1773662344334,27,1713,150.19412,57.91751,32.95694,3
1773662344710,2,1773662344710,1773662344765,55,376,88.14719,76.75271,39.05776,3
1773662344795,9,1773662344795,1773662344834,39,30,129.09204,132.33187,16.3352,3
1773662345182,4,1773662345182,1773662345226,44,348,84.17966,65.55435,39.61259,3
1773662345256,6,1773662345256,1773662345293,37,30,90.89177,119.82616,18.84796,3
