timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662352366,3,1773662352366,1773662352408,42,0,90.94196,87.18696,34.45137,1
1773662352438,8,1773662352438,1773662352482,44,30,78.74768,106.02425,37.09839,1
1773662352805,2,1773662352805,1773662352855,50,323,113.72961,79.93031,34.38356,1
1773662354081,9,1773662354081,1773662354103,22,1226,68.30524,124.79235,27.41377,1
1773662355093,4,1773662355093,1773662355128,35,990,73.39319,108.99998,41.62745,1
1773662356384,6,1773662356384,1773662356441,57,1256,98.03696,115.49145,27.54548,1
1773662359244,3,1773662359244,1773662359296,52,862,110.20334,113.37075,13.83701,2
1773662360045,8,1773662360045,1773662360118,73,749,42.79165,111.70378,18.71214,2
1773662361468,2,1773662361468,1773662361513,45,1350,85.38145,154.6369,32.34425,2
1773662361602,9,1773662361602,1773662361630,28,89,78.67638,120.77893,33.28017,2
1773662362863,4,1773662362863,1773662362875,12,1233,89.51564,116.70678,24.00805,2
1773662364387,6,1773662364387,1773662364458,71,1512,75.05965,124.59838,17.31939,2
1773662366696,3,1773662366696,1773662366725,29,601,60.47473,101.86513,13.04148,3
1773662368047,8,1773662368047,1773662368118,71,1322,142.3662,98.34027,35.64489,3
1773662369611,2,1773662369611,1773662369633,22,1493,95.68662,139.59739,12.27236,3
1773662369663,9,1773662369663,1773662369683,20,30,96.10714,99.50838,35.9721,3
1773662369982,4,1773662369982,1773662370017,35,299,105.34868,109.1697,20.46969,3
1773662370047,6,1773662370047,1773662370126,79,30,105.41717,114.47222,35.41846,3
