timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772124364223,SWIPE_UP,748.68502,1621.86764,760.61576,1303.2649,1.0,1.0,119,2679.2105,344.2972,119,1.0
1772124365464,SWIPE_LEFT,502.92938,718.9082,165.22376,667.61998,1.0,1.0,164,2082.793,9.0386,164,1.0
1772124368453,SWIPE_UP,195.79789,476.41331,157.09104,172.58925,1.0,1.0,50,6125.5949,27.6821,50,1.0
1772124372542,SWIPE_DOWN,412.54398,436.00092,410.52487,816.34822,1.0,1.0,50,7607.0532,26.6392,50,1.0
1772124370327,SWIPE_UP,320.23165,273.10919,372.05242,-93.53859,1.0,1.0,50,7405.8353,0,50,1.0
1772124370958,TAP,450.7876,1627.78879,449.49422,1625.33263,1.0,1.0,34,0.0,0.0,34,1.0
1772124372293,TAP,901.03586,1575.46687,901.42138,1577.93746,1.0,1.0,62,0.0,0.0,62,1.0
1772124381366,SWIPE_RIGHT,237.42124,1077.58377,713.67529,1071.58243,1.0,1.0,50,9525.8373,353.6872,50,1.0
1772124385551,SWIPE_UP,174.52684,1165.98729,160.98176,878.83205,1.0,1.0,50,5749.4905,12.6972,50,1.0
1772124369830,SWIPE_UP,503.55473,960.29357,517.37822,739.44629,1.0,1.0,137,1615.1788,143.3766,137,1.0
1772124393443,SWIPE_DOWN,515.31123,1697.80243,532.05221,2295.26169,1.0,1.0,127,4706.2501,386.7762,127,1.0
1772124380316,SWIPE_DOWN,208.72842,1310.27474,228.77411,1822.34358,1.0,1.0,60,8541.0175,197.5007,60,1.0
1772124396011,TAP,362.16782,240.63896,361.23071,238.94979,1.0,1.0,64,0.0,0.0,64,1.0
1772124392979,SWIPE_RIGHT,593.58571,431.66441,853.59015,391.70774,1.0,1.0,159,1654.4449,0,159,1.0
1772124395821,SWIPE_DOWN,911.29379,723.79502,929.98904,1265.29678,1.0,1.0,146,3711.126,90.7173,146,1.0
1772124391478,SWIPE_RIGHT,748.8605,702.83296,1153.40393,678.93091,1.0,1.0,81,5003.0733,225.0545,81,1.0
1772124402575,SWIPE_UP,101.99571,957.90396,83.42528,519.75246,1.0,1.0,190,2308.1309,357.7993,190,1.0
1772124378078,SWIPE_UP,355.10084,607.50568,361.02342,232.972,1.0,1.0,156,2401.1571,265.07,156,1.0
1772124392357,SWIPE_DOWN,826.38951,585.9841,831.23225,1098.48662,1.0,1.0,50,10250.5081,179.848,50,1.0
1772124405035,TAP,212.83491,536.09263,214.80625,534.19551,1.0,1.0,55,0.0,0.0,55,1.0
1772124388643,SWIPE_DOWN,167.21413,1365.82835,143.20143,1637.9333,1.0,1.0,50,5463.2487,0,50,1.0
1772124383858,TAP,629.11845,971.43253,628.78191,974.96374,1.0,1.0,81,0.0,0.0,81,1.0
1772124419377,SWIPE_DOWN,802.32495,1528.21167,809.43051,1988.7112,1.0,1.0,52,8856.8144,198.0063,52,1.0
1772124381105,SWIPE_UP,158.62281,986.91168,156.17885,617.73793,1.0,1.0,85,4343.3158,389.9806,85,1.0
1772124404615,SWIPE_DOWN,191.85316,1612.86541,212.63943,1961.64497,1.0,1.0,81,4313.5607,515.0234,81,1.0
1772124400548,TAP,547.23846,1123.39917,546.96349,1122.50532,1.0,1.0,69,0.0,0.0,69,1.0
1772124422463,TAP,208.14928,365.70457,209.00265,364.76907,1.0,1.0,57,0.0,0.0,57,1.0
1772124398405,SWIPE_RIGHT,57.07726,1135.22262,499.01875,1081.40421,1.0,1.0,50,8904.127,216.5939,50,1.0
1772124443435,TAP,212.16456,861.13387,212.83897,858.84477,1.0,1.0,53,0.0,0.0,53,1.0
1772124400618,SWIPE_DOWN,62.52275,1795.01429,19.18824,2351.20766,1.0,1.0,50,11157.5795,428.3419,50,1.0
1772124446333,SWIPE_DOWN,291.77386,1526.12041,308.86878,1750.34042,1.0,1.0,50,4497.4148,105.6671,50,1.0
1772124382172,TAP,114.30757,943.28499,114.09654,944.3048,1.0,1.0,42,0.0,0.0,42,1.0
1772124438623,SWIPE_RIGHT,775.60109,328.61611,1252.75636,377.27472,1.0,1.0,73,6570.2722,0,73,1.0
1772124385145,SWIPE_LEFT,85.4039,747.89338,-117.8302,787.74652,1.0,1.0,126,1643.6883,225.372,126,1.0
1772124445109,TAP,228.45606,495.59944,231.96572,496.99371,1.0,1.0,62,0.0,0.0,62,1.0
1772124413783,TAP,875.13831,802.77619,878.17543,807.39809,1.0,1.0,92,0.0,0.0,92,1.0
1772124447599,SWIPE_LEFT,826.72295,904.91134,457.76253,925.22671,1.0,1.0,180,2052.885,282.7881,180,1.0
1772124468008,SWIPE_UP,267.49938,1088.33123,264.20445,672.35874,1.0,1.0,60,6933.0924,335.9985,60,1.0
1772124423693,TAP,407.92868,1687.40489,409.67365,1691.52132,1.0,1.0,73,0.0,0.0,73,1.0
1772124471551,TAP,842.87876,1185.25157,843.70562,1182.30741,1.0,1.0,70,0.0,0.0,70,1.0
1772124405063,SWIPE_UP,678.99274,550.37412,697.06164,108.48961,1.0,1.0,50,8845.0756,401.7785,50,1.0
1772124399319,SWIPE_UP,192.20331,1412.97701,223.73306,1140.90406,1.0,1.0,50,5477.876,100.1417,50,1.0
1772124423443,TAP,565.33273,1515.59433,564.43024,1516.34666,1.0,1.0,70,0.0,0.0,70,1.0
1772124461317,SWIPE_UP,92.9822,1759.90433,76.85903,1334.61944,1.0,1.0,59,7213.3969,221.2506,59,1.0
1772124467755,TAP,797.40066,1349.64208,793.01831,1351.16641,1.0,1.0,72,0.0,0.0,72,1.0
1772124488603,SWIPE_UP,348.01492,474.63276,364.38396,-70.5723,1.0,1.0,50,10909.0146,81.1559,50,1.0
1772124497669,SWIPE_DOWN,370.30795,528.65438,380.90923,924.35517,1.0,1.0,91,4349.9206,167.0319,91,1.0
1772124471430,SWIPE_UP,457.37921,200.91286,406.36554,-342.75213,1.0,1.0,156,3500.3405,49.2778,156,1.0
1772124469343,SWIPE_UP,52.5103,1397.0939,67.37123,799.60697,1.0,1.0,240,2490.2988,0,240,1.0
1772124409450,SWIPE_LEFT,69.53036,271.35176,-133.53851,246.68182,1.0,1.0,118,1733.5754,146.65,118,1.0
1772124427323,SWIPE_DOWN,808.1642,474.81175,862.31825,693.39474,1.0,1.0,50,4503.8287,0,50,1.0
1772124439448,SWIPE_DOWN,863.70652,1442.60721,850.9359,2020.4058,1.0,1.0,50,11558.7941,372.9607,50,1.0
1772124514763,SWIPE_DOWN,301.54354,1067.54224,269.64187,1633.09013,1.0,1.0,50,11328.9389,3.0852,50,1.0
1772124432487,TAP,858.87703,757.59345,858.79165,757.00584,1.0,1.0,43,0.0,0.0,43,1.0
1772124445331,TAP,205.98184,1731.84718,203.99061,1732.14234,1.0,1.0,36,0.0,0.0,36,1.0
1772124466358,SWIPE_UP,86.6633,1495.33999,100.51992,932.99271,1.0,1.0,50,11250.3594,0,50,1.0
1772124444079,SWIPE_UP,926.0829,381.63536,897.48139,-172.25913,1.0,1.0,83,6682.3187,549.2693,83,1.0
