timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124481582,3,1772124481582,1772124481648,66,0,164.50587,64.66381,44.62023,1
1772124481698,8,1772124481698,1772124481741,43,50,153.2007,98.79019,46.07186,1
1772124484214,2,1772124484214,1772124484290,76,2473,139.33936,105.86056,69.99238,1
1772124484612,9,1772124484612,1772124484673,61,322,156.51872,64.26766,41.38709,1
1772124484723,4,1772124484723,1772124484751,28,50,161.40118,91.95647,44.67915,1
1772124486749,6,1772124486749,1772124486807,58,1998,162.45036,129.36515,28.51718,1
1772124489635,3,1772124489635,1772124489684,49,1923,158.12799,73.45138,59.13264,2
1772124490062,8,1772124490062,1772124490106,44,378,149.21553,91.51028,26.05489,2
1772124491215,2,1772124491215,1772124491236,21,1109,125.22596,76.09534,37.55418,2
1772124491580,9,1772124491580,1772124491643,63,344,132.67442,95.99674,44.45986,2
1772124494433,4,1772124494433,1772124494490,57,2790,111.89232,86.08414,71.45514,2
1772124496757,6,1772124496757,1772124496789,32,2267,120.12658,115.25268,26.00956,2
1772124498266,3,1772124498266,1772124498318,52,100,137.66758,111.95649,37.71765,3
1772124498436,8,1772124498436,1772124498461,25,118,114.33966,96.62396,43.19932,3
1772124498511,2,1772124498511,1772124498552,41,50,143.84066,100.5366,86.29694,3
1772124502509,9,1772124502509,1772124502571,62,3957,114.46419,106.96709,41.7438,3
1772124503388,4,1772124503388,1772124503415,27,817,160.32819,86.72788,16.34999,3
1772124504436,6,1772124504436,1772124504450,14,1021,135.93148,90.18259,87.16742,3
1772124507294,3,1772124507294,1772124507356,62,1348,141.09083,59.17137,60.57921,4
1772124510059,8,1772124510059,1772124510102,43,2703,145.20686,98.65485,19.11166,4
1772124510152,2,1772124510152,1772124510210,58,50,140.08835,70.81209,64.5476,4
1772124512954,9,1772124512954,1772124512993,39,2744,138.26973,119.92003,42.76518,4
1772124514434,4,1772124514434,1772124514503,69,1441,144.06056,119.69004,22.77358,4
1772124516021,6,1772124516021,1772124516050,29,1518,156.23145,84.64993,34.03173,4
1772124517250,3,1772124517250,1772124517298,48,209,158.99943,124.24984,30.02943,5
1772124517807,8,1772124517807,1772124517877,70,509,174.29665,70.192,36.54649,5
1772124518697,2,1772124518697,1772124518740,43,820,120.94614,100.35831,28.78277,5
1772124521167,9,1772124521167,1772124521221,54,2427,159.6549,103.94554,58.89401,5
1772124521984,4,1772124521984,1772124522033,49,763,140.86456,100.95331,42.30912,5
1772124524635,6,1772124524635,1772124524656,21,2602,140.14675,124.45144,8.43081,5
