timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124552547,3,1772124552547,1772124552584,37,0,117.26396,96.86629,68.61193,1
1772124553063,8,1772124553063,1772124553100,37,479,94.34452,97.76982,14.47291,1
1772124555179,2,1772124555179,1772124555241,62,2079,72.13784,104.34468,29.43093,1
1772124556718,9,1772124556718,1772124556747,29,1477,99.88962,119.37869,30.8761,1
1772124557638,4,1772124557638,1772124557706,68,891,90.95451,82.49047,54.92261,1
1772124558373,6,1772124558373,1772124558426,53,667,89.70673,97.33314,38.92199,1
1772124559255,3,1772124559255,1772124559337,82,100,99.13611,113.29233,46.6165,2
1772124561411,8,1772124561411,1772124561462,51,2074,82.57423,100.57892,75.60019,2
1772124561768,2,1772124561768,1772124561813,45,306,97.67157,121.45924,52.77134,2
1772124561863,9,1772124561863,1772124561882,19,50,108.00936,89.37191,1,2
1772124561932,4,1772124561932,1772124561983,51,50,128.71258,105.3372,43.38967,2
1772124562248,6,1772124562248,1772124562300,52,265,157.33053,93.62417,19.20593,2
1772124565294,3,1772124565294,1772124565348,54,2005,104.49703,120.23189,50.94545,3
1772124566839,8,1772124566839,1772124566896,57,1491,97.14469,115.36755,42.80566,3
1772124567492,2,1772124567492,1772124567548,56,596,116.33974,60.67851,29.00768,3
1772124567598,9,1772124567598,1772124567645,47,50,81.90596,86.90898,24.76427,3
1772124569070,4,1772124569070,1772124569115,45,1425,96.56093,112.13122,60.06878,3
1772124569720,6,1772124569720,1772124569785,65,605,69.63861,63.93648,76.8426,3
