timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124533825,3,1772124533825,1772124533866,41,0,173.1388,86.75431,46.33504,1
1772124535989,8,1772124535989,1772124536058,69,2123,164.30656,101.6327,6.72986,1
1772124537473,2,1772124537473,1772124537529,56,1415,126.4126,95.40422,54.06988,1
1772124539136,9,1772124539136,1772124539206,70,1607,114.1124,82.95018,25.36278,1
1772124539930,4,1772124539930,1772124539985,55,724,198.87051,122.58358,36.48647,1
1772124540785,6,1772124540785,1772124540886,101,800,150.14823,95.48992,39.72305,1
1772124543206,3,1772124543206,1772124543268,62,1408,136.43645,123.41628,63.24855,2
1772124544384,8,1772124544384,1772124544440,56,1116,175.50289,108.27397,26.2967,2
1772124545598,2,1772124545598,1772124545673,75,1158,184.77439,78.25338,46.79177,2
1772124547679,9,1772124547679,1772124547764,85,2006,192.06786,96.23201,29.19646,2
1772124549931,4,1772124549931,1772124549986,55,2167,157.11722,89.64538,58.01683,2
1772124551075,6,1772124551075,1772124551118,43,1089,172.42698,79.7126,22.01314,2
1772124552344,3,1772124552344,1772124552406,62,574,166.73173,61.79732,19.64106,3
1772124552456,8,1772124552456,1772124552500,44,50,141.14383,97.66204,25.29817,3
1772124553422,2,1772124553422,1772124553499,77,922,181.06258,96.59537,49.11322,3
1772124555288,9,1772124555288,1772124555385,97,1789,147.79561,114.79728,29.6309,3
1772124555762,4,1772124555762,1772124555842,80,377,153.19681,93.15485,60.16801,3
1772124558075,6,1772124558075,1772124558153,78,2233,164.88038,115.51338,34.28997,3
1772124560166,3,1772124560166,1772124560224,58,100,136.81229,94.23049,41.6927,4
1772124562470,8,1772124562470,1772124562534,64,2246,166.12794,93.86143,46.24268,4
1772124563500,2,1772124563500,1772124563555,55,966,149.32051,81.01964,57.62317,4
1772124563997,9,1772124563997,1772124564055,58,442,154.20241,89.92337,54.46027,4
1772124564105,4,1772124564105,1772124564179,74,50,152.41782,88.46044,32.92834,4
1772124566583,6,1772124566583,1772124566619,36,2404,115.51004,123.16019,36.34902,4
1772124572310,3,1772124572310,1772124572364,54,3878,144.83049,99.56398,26.77277,5
1772124574470,8,1772124574470,1772124574515,45,2106,163.34743,73.2667,22.33759,5
1772124577806,2,1772124577806,1772124577882,76,3291,130.93995,97.36423,25.15767,5
1772124581403,9,1772124581403,1772124581466,63,3521,180.11597,100.79951,50.13621,5
1772124583199,4,1772124583199,1772124583267,68,1733,158.2772,70.27995,46.53386,5
1772124583900,6,1772124583900,1772124583984,84,633,179.68214,121.33972,33.09042,5
