timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124622931,3,1772124622931,1772124622975,44,0,102.57101,138.65925,60.83092,1
1772124623448,8,1772124623448,1772124623499,51,473,139.15931,89.26528,42.45843,1
1772124624502,2,1772124624502,1772124624564,62,1003,71.25528,139.79214,11.68641,1
1772124624863,9,1772124624863,1772124624902,39,299,73.51801,126.02767,42.80741,1
1772124625140,4,1772124625140,1772124625207,67,238,116.78342,108.48008,47.27519,1
1772124627740,6,1772124627740,1772124627790,50,2533,117.3814,116.77652,56.71269,1
1772124628893,3,1772124628893,1772124628949,56,348,128.66232,88.20263,17.89738,2
1772124629353,8,1772124629353,1772124629433,80,404,119.1734,102.10502,29.52942,2
1772124630985,2,1772124630985,1772124631052,67,1552,64.75342,111.34302,66.10724,2
1772124632423,9,1772124632423,1772124632483,60,1371,118.75488,136.91975,6.2491,2
1772124633468,4,1772124633468,1772124633504,36,985,109.55916,133.77131,32.06391,2
1772124634592,6,1772124634592,1772124634634,42,1088,93.75553,89.22921,68.13267,2
1772124637656,3,1772124637656,1772124637728,72,2016,125.5073,109.66492,67.37185,3
1772124638060,8,1772124638060,1772124638137,77,332,155.04762,128.61372,26.14491,3
1772124639293,2,1772124639293,1772124639387,94,1156,69.97096,125.20854,31.36407,3
1772124641421,9,1772124641421,1772124641494,73,2034,106.72992,133.82683,46.29936,3
1772124642318,4,1772124642318,1772124642388,70,824,75.73249,117.83147,34.16006,3
1772124643103,6,1772124643103,1772124643182,79,715,67.77073,122.07456,23.09103,3
