timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124610182,3,1772124610182,1772124610264,82,0,109.1113,102.92569,28.12308,1
1772124610614,8,1772124610614,1772124610661,47,350,77.47083,125.10346,12.25212,1
1772124611483,2,1772124611483,1772124611549,66,822,87.28129,97.95883,36.85387,1
1772124611599,9,1772124611599,1772124611668,69,50,58.96417,88.24213,44.00686,1
1772124613153,4,1772124613153,1772124613199,46,1485,75.14147,97.19318,62.79078,1
1772124613249,6,1772124613249,1772124613314,65,50,157.43906,126.30216,29.97152,1
1772124614858,3,1772124614858,1772124614939,81,969,120.56573,82.93746,37.18599,2
1772124615366,8,1772124615366,1772124615438,72,427,123.49901,108.00864,52.72206,2
1772124616558,2,1772124616558,1772124616642,84,1120,124.10927,148.96726,30.3053,2
1772124617045,9,1772124617045,1772124617101,56,403,132.9669,87.48417,21.47384,2
1772124617151,4,1772124617151,1772124617217,66,50,101.6544,104.53386,31.65158,2
1772124617907,6,1772124617907,1772124617946,39,690,136.47985,120.51996,35.64543,2
1772124619272,3,1772124619272,1772124619335,63,100,50,61.84644,44.69733,3
1772124619385,8,1772124619385,1772124619423,38,50,72.543,58.49625,46.62557,3
1772124621757,2,1772124621757,1772124621810,53,2334,105.63451,84.9403,42.90683,3
1772124622551,9,1772124622551,1772124622601,50,741,116.91577,128.2474,62.58126,3
1772124623869,4,1772124623869,1772124623938,69,1268,146.6511,103.72112,15.4195,3
1772124625269,6,1772124625269,1772124625309,40,1331,72.21319,126.86168,36.17591,3
1772124629323,3,1772124629323,1772124629394,71,2277,108.00992,82.82861,37.44672,4
1772124629481,8,1772124629481,1772124629527,46,87,82.67171,105.45433,54.44268,4
1772124630403,2,1772124630403,1772124630449,46,876,62.32554,99.72005,43.84068,4
1772124631377,9,1772124631377,1772124631450,73,928,177.96163,135.72988,52.0791,4
1772124631784,4,1772124631784,1772124631850,66,334,66.12329,137.23421,55.23178,4
1772124632939,6,1772124632939,1772124633004,65,1089,128.31966,110.50113,41.68731,4
1772124635854,3,1772124635854,1772124635911,57,2157,110.4381,109.36138,31.90188,5
1772124637193,8,1772124637193,1772124637242,49,1282,102.62907,107.0359,59.34305,5
1772124637292,2,1772124637292,1772124637346,54,50,153.89511,122.33671,27.58624,5
1772124638830,9,1772124638830,1772124638900,70,1484,101.60436,96.94012,5.18021,5
1772124639374,4,1772124639374,1772124639442,68,474,123.91596,118.51905,41.66758,5
1772124639645,6,1772124639645,1772124639696,51,203,80.60606,134.73481,24.65542,5
