timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662377629,3,1773662377629,1773662377727,98,0,127.72842,121.33214,1,1
1773662378950,8,1773662378950,1773662379049,99,1223,95.22121,204.29077,68.69548,1
1773662379895,2,1773662379895,1773662379991,96,846,144.66447,141.82519,65.06885,1
1773662380777,9,1773662380777,1773662380881,104,786,151.04565,147.86864,38.03637,1
1773662381833,4,1773662381833,1773662381900,67,952,97.11961,112.62888,50.69354,1
1773662382604,6,1773662382604,1773662382677,73,704,124.4309,144.77704,27.03284,1
1773662385043,3,1773662385043,1773662385144,101,1134,139.70744,139.28958,34.3462,2
1773662386512,8,1773662386512,1773662386594,82,1368,93.04833,141.58981,51.83128,2
1773662387864,2,1773662387864,1773662387959,95,1270,122.99655,142.91696,56.71928,2
1773662388239,9,1773662388239,1773662388330,91,280,130.76201,149.20667,35.5938,2
1773662388970,4,1773662388970,1773662389040,70,640,107.59018,98.38299,59.90891,2
1773662391048,6,1773662391048,1773662391118,70,2008,136.17776,111.36876,53.65772,2
1773662393630,3,1773662393630,1773662393705,75,403,115.71141,146.45785,45.22525,3
1773662393735,8,1773662393735,1773662393799,64,30,85.43648,183.87526,12.30172,3
1773662393829,2,1773662393829,1773662393904,75,30,54.0717,155.33491,34.40271,3
1773662395142,9,1773662395142,1773662395200,58,1238,180.22287,140.94556,46.24459,3
1773662396101,4,1773662396101,1773662396162,61,901,146.67758,153.7789,39.46126,3
1773662397334,6,1773662397334,1773662397405,71,1172,144.97405,166.90997,41.75491,3
1773662399189,3,1773662399189,1773662399261,72,402,159.1271,195.57209,11.51746,4
1773662399291,8,1773662399291,1773662399367,76,30,133.72391,158.30964,66.61649,4
1773662400474,2,1773662400474,1773662400557,83,1107,118.86067,98.11822,54.70439,4
1773662402038,9,1773662402038,1773662402130,92,1481,150.0586,152.7107,20.34125,4
1773662402701,4,1773662402701,1773662402780,79,571,137.50358,103.05874,33.37622,4
1773662402810,6,1773662402810,1773662402878,68,30,126.44789,134.12328,1,4
1773662404971,3,1773662404971,1773662405041,70,1035,103.51353,159.21167,13.1384,5
1773662405071,8,1773662405071,1773662405163,92,30,83.26834,164.13405,50.51107,5
1773662405193,2,1773662405193,1773662405276,83,30,134.18652,176.0,40.43349,5
1773662405306,9,1773662405306,1773662405417,111,30,129.92192,117.3991,84.97078,5
1773662406422,4,1773662406422,1773662406498,76,1005,185.5223,145.23984,25.30049,5
1773662406528,6,1773662406528,1773662406592,64,30,117.18121,161.29497,62.48682,5
