timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1773662305488,45,79,627,false
1773662305650,40,80,82,false
1773662306522,35,125,392,false
1773662305971,38,121,40,false
1773662310612,34,113,1168,false
1773662308698,50,110,532,false
1773662307102,30,97,172,false
1773662306412,33,92,40,false
1773662306464,41,82,40,false
1773662306901,32,117,40,false
1773662313148,44,110,656,false
1773662315916,40,149,799,false
1773662320152,29,94,1128,false
1773662329395,47,122,1717,false
1773662310416,36,120,232,false
1773662323563,35,126,1079,false
1773662312304,43,99,327,false
1773662307919,41,103,40,false
1773662309898,37,116,129,false
1773662317363,37,108,517,false
1773662336968,37,87,1487,false
1773662308470,36,102,40,false
1773662308568,38,100,40,false
1773662308846,32,106,40,false
1773662328984,45,104,875,false
1773662308888,30,96,40,false
1773662332112,40,118,906,false
1773662348580,50,97,1499,false
1773662309744,50,88,64,false
1773662329587,29,122,709,false
1773662310078,44,113,40,false
1773662351120,49,93,1379,false
1773662310320,39,111,40,false
1773662336739,39,113,834,false
1773662318884,50,106,288,false
1773662347173,53,86,1105,false
1773662310636,37,103,40,false
1773662347557,31,121,1016,false
1773662376282,34,87,1776,false
1773662311689,48,119,40,false
1773662321128,49,104,287,false
1773662363380,50,102,1310,false
1773662347446,37,69,930,false
1773662359367,30,118,1135,false
1773662334528,29,111,549,false
1773662311653,30,97,40,false
1773662329546,29,72,451,false
1773662383978,44,107,1563,false
1773662311200,49,79,40,false
1773662311711,52,87,40,false
1773662313438,39,119,40,false
1773662453949,36,124,2787,false
1773662337364,33,112,501,false
1773662312961,30,101,40,false
1773662377740,51,131,1207,false
1773662391618,31,84,1482,false
1773662374984,33,92,1149,false
1773662313924,46,108,40,false
1773662312042,43,73,40,false
1773662313453,49,95,40,false
1773662317368,34,106,92,false
1773662313723,42,95,40,false
1773662365628,48,107,863,false
1773662364393,35,96,839,false
1773662357520,29,96,717,false
1773662350923,35,86,613,false
1773662354922,33,94,655,false
1773662380327,42,90,1027,false
1773662314804,50,97,40,false
1773662314941,49,97,40,false
1773662314378,40,87,40,false
1773662375778,37,94,896,false
1773662418024,41,93,1470,false
1773662445137,42,119,1794,false
1773662359360,50,108,620,false
1773662331213,36,96,247,false
1773662362336,51,100,648,false
1773662315113,48,85,40,false
1773662363520,32,91,653,false
1773662318918,35,130,40,false
1773662421008,50,103,1341,false
1773662466516,29,96,1892,false
1773662315164,40,78,40,false
1773662317191,43,101,40,false
