timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124473017,3,1772124473017,1772124473079,62,0,108.30745,141.38788,23.66721,1
1772124473914,8,1772124473914,1772124473966,52,835,135.99071,131.10905,15.43773,1
1772124475293,2,1772124475293,1772124475371,78,1327,112.31854,117.21197,27.02232,1
1772124476182,9,1772124476182,1772124476231,49,811,88.94498,113.53233,19.65173,1
1772124476328,4,1772124476328,1772124476378,50,97,99.77459,96.14704,30.81366,1
1772124477739,6,1772124477739,1772124477804,65,1361,145.71244,151.78892,39.14292,1
1772124479878,3,1772124479878,1772124479944,66,1101,123.67808,89.00802,1,2
1772124481053,8,1772124481053,1772124481103,50,1109,133.30263,131.69847,16.53647,2
1772124482234,2,1772124482234,1772124482291,57,1131,127.4704,96.2866,16.12701,2
1772124482341,9,1772124482341,1772124482401,60,50,94.65929,109.78701,1,2
1772124483259,4,1772124483259,1772124483341,82,858,141.97188,165.161,15.80789,2
1772124485111,6,1772124485111,1772124485184,73,1770,111.198,86.23909,13.00979,2
1772124487746,3,1772124487746,1772124487793,47,1331,134.49824,110.28218,32.11809,3
1772124488711,8,1772124488711,1772124488773,62,918,101.68058,127.34728,22.3815,3
1772124488823,2,1772124488823,1772124488889,66,50,109.12519,98.63173,39.07909,3
1772124490677,9,1772124490677,1772124490749,72,1788,144.51416,93.349,1,3
1772124490799,4,1772124490799,1772124490872,73,50,102.47964,81.98282,16.94342,3
1772124491120,6,1772124491120,1772124491192,72,248,124.00096,156.74117,30.04557,3
