timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662306201,3,1773662306201,1773662306213,12,0,118.65558,42.71493,30.55548,1
1773662306243,8,1773662306243,1773662306275,32,30,53.45947,106.482,35.07488,1
1773662306428,2,1773662306428,1773662306440,12,153,112.48338,48.72981,7.95301,1
1773662306470,9,1773662306470,1773662306501,31,30,107.63059,133.93156,25.79096,1
1773662307100,4,1773662307100,1773662307144,44,599,79.7074,161.86609,65.77493,1
1773662307174,6,1773662307174,1773662307201,27,30,117.25152,126.73186,30.04688,1
1773662309074,3,1773662309074,1773662309116,42,329,91.37564,141.46217,18.44833,2
1773662309734,8,1773662309734,1773662309752,18,618,93.70232,98.86168,42.63066,2
1773662309782,2,1773662309782,1773662309794,12,30,78.26309,110.6119,12.50696,2
1773662310031,9,1773662310031,1773662310043,12,237,100.44184,67.12547,34.96716,2
1773662310483,4,1773662310483,1773662310529,46,440,119.77449,135.74756,33.57673,2
1773662311264,6,1773662311264,1773662311306,42,735,111.66565,137.34989,33.01301,2
1773662314327,3,1773662314327,1773662314343,16,701,124.36672,94.54762,54.08717,3
1773662314713,8,1773662314713,1773662314725,12,370,55.83694,209.20529,44.73944,3
1773662315064,2,1773662315064,1773662315076,12,339,30,112.87051,15.38263,3
1773662315650,9,1773662315650,1773662315664,14,574,73.84576,107.92439,48.84806,3
1773662316419,4,1773662316419,1773662316465,46,755,89.35984,108.00614,45.88531,3
1773662316878,6,1773662316878,1773662316925,47,413,30,120.21434,6.91622,3
1773662318074,3,1773662318074,1773662318129,55,296,60.65284,63.0894,24.46044,4
1773662318447,8,1773662318447,1773662318459,12,318,95.97507,56.41322,11.42142,4
1773662318623,2,1773662318623,1773662318635,12,164,74.9232,79.82938,37.69935,4
1773662319048,9,1773662319048,1773662319072,24,413,116.21134,97.50116,43.988,4
1773662319804,4,1773662319804,1773662319867,63,732,82.09571,141.63801,32.47764,4
1773662320782,6,1773662320782,1773662320811,29,915,130.16053,196.26942,55.35704,4
1773662322994,3,1773662322994,1773662323016,22,325,91.94112,46.60015,30.14667,5
1773662323619,8,1773662323619,1773662323631,12,603,79.08365,78.46186,18.9173,5
1773662323851,2,1773662323851,1773662323863,12,220,58.10769,108.55262,44.03907,5
1773662324132,9,1773662324132,1773662324160,28,269,111.6137,119.10992,28.68588,5
1773662324190,4,1773662324190,1773662324219,29,30,95.57262,116.15432,60.57316,5
1773662324518,6,1773662324518,1773662324556,38,299,100.91829,153.34031,2.86874,5
