timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124469091,3,1772124469091,1772124469128,37,0,129.84243,123.32427,32.40554,1
1772124470160,8,1772124470160,1772124470171,11,1032,145.19967,103.95774,33.84138,1
1772124471151,2,1772124471151,1772124471211,60,980,138.80837,111.79065,52.50336,1
1772124472905,9,1772124472905,1772124472943,38,1694,162.99336,102.88858,33.57686,1
1772124473312,4,1772124473312,1772124473363,51,369,130.2288,99.74468,47.79719,1
1772124473413,6,1772124473413,1772124473489,76,50,100.62424,142.21992,27.97639,1
1772124475497,3,1772124475497,1772124475567,70,1318,113.8779,95.88318,44.06899,2
1772124475940,8,1772124475940,1772124475999,59,373,135.59545,135.53732,21.18859,2
1772124476819,2,1772124476819,1772124476878,59,820,118.13465,109.10475,38.43822,2
1772124477750,9,1772124477750,1772124477810,60,872,149.32371,111.10918,38.81767,2
1772124478927,4,1772124478927,1772124478991,64,1117,134.33956,120.83777,28.58084,2
1772124479908,6,1772124479908,1772124479961,53,917,93.55657,124.14646,35.4258,2
1772124481666,3,1772124481666,1772124481716,50,160,115.36336,133.16653,39.84203,3
1772124482116,8,1772124482116,1772124482166,50,400,153.16643,105.47874,29.74788,3
1772124483581,2,1772124483581,1772124483637,56,1415,156.48084,127.54051,36.13874,3
1772124485396,9,1772124485396,1772124485449,53,1759,148.39511,89.88302,30.43491,3
1772124486128,4,1772124486128,1772124486197,69,679,117.83072,96.12279,44.52529,3
1772124486640,6,1772124486640,1772124486699,59,443,108.98819,80.75993,37.64963,3
