timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1773662322156,SWIPE_RIGHT,605.73247,818.71842,947.95783,816.53488,1.0,1.0,40,8555.8083,0,0,1.0
1773662323353,TAP,312.46057,490.06908,312.46057,490.06908,1.0,1.0,23,0.0,0.0,23,1.0
1773662323114,LONG_PRESS,347.57597,789.77227,347.57597,789.77227,1.0,1.0,1411,0.0,0.0,1411,1.0
1773662323368,SCROLL,646.70013,1393.92752,645.16539,1264.74682,1.0,1.0,169,764.3828,102.6195,0,1.0
1773662327220,TAP,217.12902,229.74542,217.12902,229.74542,1.0,1.0,40,0.0,0.0,40,1.0
1773662329466,LONG_PRESS,209.80822,440.29295,209.80822,440.29295,1.0,1.0,867,0.0,0.0,867,1.0
1773662333646,TAP,327.95051,1024.1378,327.95051,1024.1378,1.0,1.0,15,0.0,0.0,15,1.0
1773662329625,SCROLL,720.24072,627.84504,733.80365,438.08854,1.0,1.0,237,800.6603,346.7786,0,1.0
1773662332452,SWIPE_DOWN,174.93572,265.31626,159.95942,798.70216,1.0,1.0,74,7210.7583,0,0,1.0
1773662332038,TAP,88.32929,477.4709,88.32929,477.4709,1.0,1.0,30,0.0,0.0,30,1.0
1773662328696,SWIPE_DOWN,363.21589,726.43361,356.03435,1279.6239,1.0,1.0,173,3197.9012,359.9231,0,1.0
1773662326721,SWIPE_UP,864.24539,350.67319,879.8392,-225.55444,1.0,1.0,192,3002.2843,0,0,1.0
1773662340444,SWIPE_UP,871.02554,1192.92653,906.4984,953.12145,1.0,1.0,202,1200.0719,8.8716,0,1.0
1773662343554,TAP,815.11092,1184.86963,815.11092,1184.86963,1.0,1.0,57,0.0,0.0,57,1.0
1773662342764,TAP,884.72187,947.49067,884.72187,947.49067,1.0,1.0,47,0.0,0.0,47,1.0
1773662351406,LONG_PRESS,51.45136,775.1453,51.45136,775.1453,1.0,1.0,1279,0.0,0.0,1279,1.0
1773662333468,TAP,333.54242,1295.3452,333.54242,1295.3452,1.0,1.0,58,0.0,0.0,58,1.0
1773662343304,SWIPE_RIGHT,108.67461,1439.92531,414.64153,1436.21535,1.0,1.0,101,3029.5981,167.751,0,1.0
1773662352504,TAP,381.00287,1184.20791,381.00287,1184.20791,1.0,1.0,15,0.0,0.0,15,1.0
