timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662377539,3,1773662377539,1773662377625,86,0,107.05921,121.4455,39.23384,1
1773662378127,8,1773662378127,1773662378166,39,502,105.11855,86.21068,33.61629,1
1773662379653,2,1773662379653,1773662379718,65,1487,117.42314,81.5308,41.55851,1
1773662380752,9,1773662380752,1773662380801,49,1034,121.16321,82.40366,21.44196,1
1773662381071,4,1773662381071,1773662381140,69,270,117.8108,100.34926,31.67052,1
1773662381317,6,1773662381317,1773662381369,52,177,116.33514,80.42949,13.15114,1
1773662383482,3,1773662383482,1773662383539,57,307,97.28721,107.31336,4.31081,2
1773662385489,8,1773662385489,1773662385532,43,1950,143.16657,89.34674,42.59357,2
1773662386511,2,1773662386511,1773662386605,94,979,76.94734,93.80838,66.07521,2
1773662386635,9,1773662386635,1773662386693,58,30,127.27382,100.83729,44.42348,2
1773662386777,4,1773662386777,1773662386855,78,84,108.64002,80.95354,6.10297,2
1773662388172,6,1773662388172,1773662388227,55,1317,124.07048,117.91601,8.97586,2
1773662390800,3,1773662390800,1773662390860,60,80,168.62278,93.95692,29.18498,3
1773662391314,8,1773662391314,1773662391368,54,454,96.04697,107.50457,33.8828,3
1773662393059,2,1773662393059,1773662393133,74,1691,148.88787,90.03548,16.11964,3
1773662393740,9,1773662393740,1773662393795,55,607,132.94477,94.8694,23.02918,3
1773662394101,4,1773662394101,1773662394162,61,306,81.33685,93.19003,22.49969,3
1773662394192,6,1773662394192,1773662394242,50,30,124.38411,102.96434,36.23246,3
