timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124339437,3,1772124339437,1772124339509,72,0,98.37019,72.74677,22.60542,1
1772124341396,8,1772124341396,1772124341441,45,1887,105.6068,87.17482,17.36754,1
1772124343490,2,1772124343490,1772124343536,46,2049,106.19167,91.16364,10.14499,1
1772124343586,9,1772124343586,1772124343640,54,50,136.44538,93.26169,20.9431,1
1772124343920,4,1772124343920,1772124343966,46,280,141.25028,121.33064,42.217,1
1772124344078,6,1772124344078,1772124344140,62,112,119.43942,80.86317,25.47493,1
1772124347361,3,1772124347361,1772124347428,67,1585,67.03903,84.99018,37.93553,2
1772124348066,8,1772124348066,1772124348123,57,638,109.26194,102.53073,19.31116,2
1772124348573,2,1772124348573,1772124348618,45,450,125.4164,126.12309,1,2
1772124350212,9,1772124350212,1772124350285,73,1594,112.5747,93.48115,35.90431,2
1772124350835,4,1772124350835,1772124350871,36,550,81.0174,129.87817,29.576,2
1772124351789,6,1772124351789,1772124351846,57,918,128.089,129.1915,41.46757,2
1772124354780,3,1772124354780,1772124354817,37,1544,134.74239,114.16773,23.63273,3
1772124355921,8,1772124355921,1772124355993,72,1104,88.63318,92.5019,31.21705,3
1772124358237,2,1772124358237,1772124358277,40,2244,113.09339,93.7199,26.78227,3
1772124358327,9,1772124358327,1772124358386,59,50,90.7122,145.5072,21.56541,3
1772124359595,4,1772124359595,1772124359662,67,1209,103.57837,97.87888,1,3
1772124359734,6,1772124359734,1772124359806,72,72,108.82086,94.49896,23.37568,3
