timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124329943,3,1772124329943,1772124330013,70,0,106.96424,63.37741,17.86915,1
1772124330063,8,1772124330063,1772124330135,72,50,102.93753,50,43.14256,1
1772124330276,2,1772124330276,1772124330326,50,141,121.5798,91.15334,22.49198,1
1772124332543,9,1772124332543,1772124332606,63,2217,134.68716,81.82704,24.12602,1
1772124333961,4,1772124333961,1772124334022,61,1355,113.19833,83.51188,27.888,1
1772124335377,6,1772124335377,1772124335425,48,1355,125.52759,59.84594,29.15373,1
1772124337135,3,1772124337135,1772124337192,57,100,118.58642,67.87664,19.75116,2
1772124337495,8,1772124337495,1772124337561,66,303,107.14238,97.73611,49.76346,2
1772124338071,2,1772124338071,1772124338132,61,510,126.1809,139.91905,35.90879,2
1772124339179,9,1772124339179,1772124339249,70,1047,119.0686,73.90599,49.94766,2
1772124339299,4,1772124339299,1772124339356,57,50,100.88873,115.58359,35.21109,2
1772124342055,6,1772124342055,1772124342114,59,2699,142.08857,50,21.58009,2
1772124343538,3,1772124343538,1772124343588,50,100,131.49242,58.20585,10.90036,3
1772124345783,8,1772124345783,1772124345819,36,2195,111.4863,93.16683,21.88527,3
1772124346053,2,1772124346053,1772124346115,62,234,119.89505,87.80695,36.13755,3
1772124348801,9,1772124348801,1772124348878,77,2686,120.26743,56.07496,30.14604,3
1772124349042,4,1772124349042,1772124349107,65,164,89.92835,51.0218,34.29037,3
1772124349182,6,1772124349182,1772124349264,82,75,103.76482,85.32762,16.63621,3
