timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1772124329038,29,62,1123,true
1772124331187,32,46,2103,true
1772124332382,53,70,1602,true
1772124329428,47,80,50,true
1772124332842,32,85,866,true
1772124329578,45,58,50,true
1772124330148,39,89,96,true
1772124329899,37,73,50,true
1772124329894,46,57,50,true
1772124329983,46,55,50,true
1772124350678,30,69,2095,true
1772124341512,41,68,1066,true
1772124330454,38,68,50,true
1772124346536,38,83,1263,true
1772124330508,53,55,50,true
1772124349348,33,66,1288,true
1772124349310,50,80,1187,true
1772124330721,29,49,50,true
1772124374128,30,79,2426,true
1772124334320,54,96,182,true
1772124331998,41,98,50,true
1772124358186,34,82,1306,true
1772124351082,47,93,909,true
1772124332258,45,90,50,true
1772124331198,44,40,50,true
1772124361913,43,84,1231,true
1772124365568,49,77,1328,true
1772124367216,45,127,1287,true
1772124383750,44,54,1900,true
1772124332199,36,59,50,true
1772124332698,39,72,50,true
1772124357651,45,79,844,true
1772124332846,39,69,50,true
1772124387745,53,91,1688,true
1772124346446,52,108,404,true
1772124443418,41,50,3218,true
1772124383830,49,88,1434,true
1772124334144,41,88,50,true
1772124406976,38,94,1957,true
1772124358093,41,73,672,true
1772124386518,52,78,1359,true
1772124404027,38,101,1728,true
1772124379018,53,113,1077,true
1772124386056,52,74,1252,true
1772124358166,32,82,580,true
1772124409588,48,88,1702,true
1772124365838,42,40,760,true
1772124476806,52,76,3068,true
1772124347950,33,62,332,true
1772124461681,35,74,2633,true
1772124335138,38,72,50,true
1772124408190,50,72,1480,true
1772124511038,34,98,3402,true
1772124335292,32,68,50,true
1772124498922,48,56,3090,true
1772124426993,33,103,1678,true
1772124357206,51,82,421,true
1772124425083,42,63,1622,true
1772124425724,54,96,1571,true
1772124389749,33,69,960,true
1772124337498,34,91,50,true
1772124395589,31,36,1055,true
1772124336478,35,70,50,true
1772124339307,34,79,84,true
1772124504910,29,70,2678,true
1772124403593,38,73,1074,true
1772124336892,51,69,50,true
1772124399857,31,89,968,true
1772124538546,30,81,3000,true
1772124465727,38,82,1899,true
1772124405478,34,78,1014,true
1772124487368,48,71,2159,true
1772124526894,37,71,2677,true
1772124382109,46,67,660,true
1772124336660,35,53,50,true
1772124570388,54,119,3099,true
1772124340666,32,103,50,true
1772124350983,38,79,206,true
1772124458206,52,86,1570,true
1772124469974,44,91,1693,true
1772124563998,45,72,2865,true
1772124503026,47,59,2089,true
1772124338960,53,71,50,true
1772124339247,51,73,50,true
1772124405478,32,125,785,true
1772124406473,31,43,868,true
1772124405836,44,64,829,true
1772124475546,48,73,1611,true
1772124360806,43,61,300,true
1772124440466,33,73,1179,true
1772124487168,53,78,1679,true
1772124485467,42,52,1667,true
1772124544042,47,73,2264,true
1772124467794,48,64,1428,true
1772124368142,48,108,308,true
1772124548963,48,65,2250,true
1772124432430,37,90,987,true
1772124339805,47,61,50,true
1772124340504,51,67,50,true
1772124358342,45,109,187,true
1772124415338,32,70,793,true
1772124445289,49,99,1052,true
1772124357190,34,97,179,true
1772124398563,45,90,585,true
1772124540782,51,62,1974,true
1772124496828,35,67,1531,true
1772124428784,32,68,873,true
1772124343911,52,89,50,true
1772124472138,46,71,1254,true
1772124387898,29,81,459,true
1772124338718,30,38,50,true
1772124588667,36,87,2252,true
1772124409566,42,103,616,true
1772124396612,42,60,538,true
1772124349102,42,30,146,true
1772124451513,29,78,987,true
1772124422998,52,64,746,true
1772124343312,51,72,50,true
1772124597134,52,76,2196,true
1772124344032,34,76,50,true
1772124593878,51,50,2157,true
1772124345736,29,88,50,true
1772124437618,30,76,814,true
1772124434080,29,62,792,true
1772124461098,40,56,1009,true
1772124403913,35,67,532,true
1772124486664,52,34,1217,true
1772124433940,34,85,741,true
1772124563150,46,68,1761,true
1772124407212,39,81,525,true
1772124346588,35,85,50,true
1772124502744,46,95,1231,true
1772124407974,41,79,519,true
1772124380908,35,74,316,true
1772124534728,32,72,1463,true
1772124344563,29,65,50,true
1772124460822,39,89,880,true
1772124462476,49,47,927,true
1772124417634,30,47,595,true
1772124635116,39,61,2141,true
1772124347098,54,79,50,true
1772124608359,34,80,1901,true
1772124550984,37,50,1513,true
1772124613179,36,75,1912,true
1772124354238,45,62,113,true
1772124390228,36,95,327,true
1772124549498,46,80,1430,true
1772124348442,51,82,50,true
1772124600322,29,78,1755,true
1772124473121,40,64,903,true
1772124610588,46,65,1812,true
1772124353047,51,109,50,true
1772124464318,34,64,826,true
1772124538954,42,51,1321,true
1772124422054,54,65,539,true
1772124663218,48,81,2075,true
1772124602506,34,42,1711,true
1772124502523,50,65,1040,true
1772124347366,53,66,50,true
1772124345256,47,52,50,true
1772124345678,53,54,50,true
1772124672773,48,88,2047,true
1772124880324,30,83,3320,true
1772124525942,30,34,1174,true
1772124349866,43,77,50,true
1772124677023,41,51,2058,true
1772124345472,46,49,50,true
1772124689424,51,80,2078,true
1772124706870,42,53,2196,true
1772124497869,34,73,926,true
1772124506178,43,80,962,true
1772124578698,53,30,1430,true
1772124681294,42,82,1966,true
1772124414846,36,74,422,true
1772124503734,36,76,928,true
1772124725413,34,89,2176,true
1772124353502,46,89,50,true
1772124492586,35,79,845,true
1772125001700,45,62,3717,true
1772124566034,48,69,1255,true
1772124353338,41,85,50,true
1772124713301,50,70,2053,true
1772124349604,54,63,50,true
1772124354109,35,87,50,true
1772124552598,35,43,1172,true
1772124372698,44,50,186,true
1772124699178,42,99,1891,true
1772124675736,52,85,1769,true
1772124722710,31,62,2032,true
1772124401236,45,85,297,true
1772124555518,39,85,1107,true
1772124450132,49,81,553,true
1772124344398,32,30,50,true
1772124670648,49,80,1690,true
