timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662396792,3,1773662396792,1773662396885,93,0,129.96857,110.55378,44.70723,1
1773662398057,8,1773662398057,1773662398149,92,1172,135.68129,133.88887,55.85573,1
1773662399635,2,1773662399635,1773662399712,77,1486,106.85511,104.67175,32.49038,1
1773662399742,9,1773662399742,1773662399813,71,30,95.43811,152.05969,37.08788,1
1773662401417,4,1773662401417,1773662401498,81,1604,99.09617,154.3779,12.27486,1
1773662402995,6,1773662402995,1773662403059,64,1497,119.3028,121.25171,25.53632,1
1773662407904,3,1773662407904,1773662408003,99,2588,126.20076,139.42842,20.09255,2
1773662409752,8,1773662409752,1773662409810,58,1749,129.90031,112.34222,41.34889,2
1773662409840,2,1773662409840,1773662409918,78,30,114.66755,113.2462,51.61049,2
1773662412036,9,1773662412036,1773662412123,87,2118,164.89135,143.25768,8.98597,2
1773662413870,4,1773662413870,1773662413936,66,1747,109.77394,125.35478,38.90681,2
1773662415134,6,1773662415134,1773662415189,55,1198,90.13386,136.60291,42.84022,2
1773662420163,3,1773662420163,1773662420240,77,2998,113.59336,126.15552,29.01994,3
1773662420270,8,1773662420270,1773662420323,53,30,111.50589,121.23894,33.56773,3
1773662420811,2,1773662420811,1773662420856,45,488,91.57941,154.66825,36.03521,3
1773662420962,9,1773662420962,1773662421032,70,106,143.72706,104.63116,19.57088,3
1773662421425,4,1773662421425,1773662421523,98,393,124.60781,126.48233,12.48867,3
1773662421553,6,1773662421553,1773662421645,92,30,136.95604,143.18415,12.50015,3
