timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662402256,3,1773662402256,1773662402320,64,0,105.46547,143.08325,15.25629,1
1773662402697,8,1773662402697,1773662402742,45,377,103.58895,151.6343,52.09052,1
1773662403593,2,1773662403593,1773662403675,82,851,102.15294,156.92106,9.13676,1
1773662404418,9,1773662404418,1773662404511,93,743,142.06895,144.81576,62.38085,1
1773662404541,4,1773662404541,1773662404596,55,30,97.12475,174.7713,38.86499,1
1773662404706,6,1773662404706,1773662404773,67,110,122.83536,146.3882,97.95274,1
1773662405801,3,1773662405801,1773662405845,44,513,101.33247,125.13181,22.58055,2
1773662405875,8,1773662405875,1773662405940,65,30,122.21214,146.48494,54.11231,2
1773662406782,2,1773662406782,1773662406832,50,842,144.07847,123.44524,53.00787,2
1773662406871,9,1773662406871,1773662406935,64,39,155.24891,164.30405,44.3174,2
1773662406965,4,1773662406965,1773662407028,63,30,76.2979,144.05679,63.56202,2
1773662407309,6,1773662407309,1773662407353,44,281,129.10652,143.89759,30.80111,2
1773662410028,3,1773662410028,1773662410081,53,879,87.40736,144.83438,4.6693,3
1773662410651,8,1773662410651,1773662410699,48,570,94.77678,154.43453,56.209,3
1773662411005,2,1773662411005,1773662411058,53,306,130.00279,122.43073,42.27156,3
1773662411109,9,1773662411109,1773662411168,59,51,132.802,165.09641,17.78532,3
1773662412051,4,1773662412051,1773662412111,60,883,128.3072,154.26745,67.37267,3
1773662412946,6,1773662412946,1773662413008,62,835,151.11472,161.52303,47.87208,3
1773662414987,3,1773662414987,1773662415067,80,261,150.83032,155.3232,26.29279,4
1773662415641,8,1773662415641,1773662415699,58,574,71.16695,172.07704,43.74325,4
1773662417198,2,1773662417198,1773662417285,87,1499,124.73694,154.68742,71.02793,4
1773662417574,9,1773662417574,1773662417623,49,289,103.49811,153.32825,7.71825,4
1773662417659,4,1773662417659,1773662417733,74,36,103.02576,127.40441,79.21992,4
1773662418510,6,1773662418510,1773662418557,47,777,66.81391,131.55758,35.27216,4
1773662420605,3,1773662420605,1773662420679,74,221,109.35066,160.5469,56.1681,5
1773662420824,8,1773662420824,1773662420869,45,145,62.7653,167.80499,27.86269,5
1773662422153,2,1773662422153,1773662422217,64,1284,114.04431,122.46407,46.9596,5
1773662422369,9,1773662422369,1773662422440,71,152,60.10921,144.78536,55.85517,5
1773662422470,4,1773662422470,1773662422523,53,30,103.05861,140.33813,28.35868,5
1773662422660,6,1773662422660,1773662422694,34,137,141.43663,133.73773,14.57998,5
