timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124496423,3,1772124496423,1772124496494,71,0,50,148.51907,58.66494,1
1772124497210,8,1772124497210,1772124497272,62,716,95.15866,96.33069,39.76318,1
1772124498010,2,1772124498010,1772124498079,69,738,101.47537,127.13772,61.37433,1
1772124498651,9,1772124498651,1772124498688,37,572,101.49327,157.21382,105.68079,1
1772124499225,4,1772124499225,1772124499300,75,537,141.69133,113.76282,57.99186,1
1772124500052,6,1772124500052,1772124500099,47,752,93.37585,139.47539,29.31708,1
1772124502016,3,1772124502016,1772124502093,77,422,139.34444,130.57985,67.01069,2
1772124503735,8,1772124503735,1772124503796,61,1642,99.9871,130.32077,62.78685,2
1772124503947,2,1772124503947,1772124504008,61,151,125.92019,104.13069,56.724,2
1772124504058,9,1772124504058,1772124504113,55,50,136.47911,134.01807,49.15731,2
1772124504855,4,1772124504855,1772124504913,58,742,99.26034,131.40688,41.23296,2
1772124505753,6,1772124505753,1772124505825,72,840,151.86288,96.12613,79.52241,2
1772124508301,3,1772124508301,1772124508381,80,676,83.88095,134.70029,87.42733,3
1772124508652,8,1772124508652,1772124508714,62,271,86.85981,83.84874,106.49653,3
1772124509471,2,1772124509471,1772124509515,44,757,125.75658,120.15863,76.12384,3
1772124510389,9,1772124510389,1772124510471,82,874,155.26418,113.64174,49.13163,3
1772124510931,4,1772124510931,1772124510985,54,460,164.056,108.89284,51.52532,3
1772124511700,6,1772124511700,1772124511759,59,715,64.14323,156.50377,87.08052,3
1772124514760,3,1772124514760,1772124514824,64,1244,149.2708,90.7675,68.21455,4
1772124515970,8,1772124515970,1772124516045,75,1146,130.11821,152.61921,52.60888,4
1772124516578,2,1772124516578,1772124516656,78,533,103.42457,121.57793,43.98838,4
1772124517193,9,1772124517193,1772124517264,71,537,85.53366,163.43634,44.14346,4
1772124518893,4,1772124518893,1772124518947,54,1629,104.01167,50,65.38989,4
1772124519274,6,1772124519274,1772124519339,65,327,125.01259,121.85868,65.04288,4
1772124521010,3,1772124521010,1772124521048,38,1103,92.35148,112.28494,33.71939,5
1772124521834,8,1772124521834,1772124521902,68,786,92.54557,136.51324,29.23034,5
1772124522637,2,1772124522637,1772124522683,46,735,79.49955,146.94749,53.94045,5
1772124523444,9,1772124523444,1772124523491,47,761,112.1547,118.75974,57.545,5
1772124524403,4,1772124524403,1772124524477,74,912,88.25679,190.20097,59.63204,5
1772124524527,6,1772124524527,1772124524603,76,50,101.27354,159.76007,75.60906,5
