timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124517590,3,1772124517590,1772124517635,45,0,92.28751,148.9513,36.83321,1
1772124518702,8,1772124518702,1772124518786,84,1067,122.80839,106.58053,28.43602,1
1772124518836,2,1772124518836,1772124518908,72,50,91.84006,147.48526,68.34847,1
1772124519705,9,1772124519705,1772124519767,62,797,101.96112,110.54904,26.94249,1
1772124520547,4,1772124520547,1772124520593,46,780,147.93671,137.97201,41.54745,1
1772124520974,6,1772124520974,1772124521018,44,381,63.49687,80.63878,62.78118,1
1772124523834,3,1772124523834,1772124523915,81,1077,159.78036,159.75359,73.31162,2
1772124524782,8,1772124524782,1772124524838,56,867,129.92152,97.20345,49.15496,2
1772124525150,2,1772124525150,1772124525220,70,312,104.79833,109.46829,11.38135,2
1772124525288,9,1772124525288,1772124525338,50,68,153.2844,130.1843,22.72057,2
1772124526269,4,1772124526269,1772124526334,65,931,141.2832,139.173,53.26623,2
1772124526514,6,1772124526514,1772124526562,48,180,113.25981,136.63649,29.22959,2
1772124529754,3,1772124529754,1772124529796,42,1243,92.13092,118.30279,29.30694,3
1772124530413,8,1772124530413,1772124530478,65,617,147.28833,154.14206,48.25098,3
1772124531104,2,1772124531104,1772124531180,76,626,135.80822,97.14917,33.78169,3
1772124531297,9,1772124531297,1772124531350,53,117,100.32316,138.20717,44.57003,3
1772124532064,4,1772124532064,1772124532115,51,714,84.97688,95.25314,20.78243,3
1772124532536,6,1772124532536,1772124532622,86,421,107.63545,125.80604,32.94832,3
