timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662360622,3,1773662360622,1773662360719,97,0,107.32012,90.52379,23.98305,1
1773662361074,8,1773662361074,1773662361158,84,355,112.17112,139.44504,36.34274,1
1773662361228,2,1773662361228,1773662361327,99,70,135.8738,97.21727,20.0857,1
1773662362685,9,1773662362685,1773662362771,86,1358,86.82228,84.73613,52.19879,1
1773662363784,4,1773662363784,1773662363861,77,1013,134.51255,148.88259,3.14813,1
1773662363891,6,1773662363891,1773662363982,91,30,139.06804,145.67242,8.14728,1
1773662367171,3,1773662367171,1773662367228,57,2305,118.09839,69.77852,27.64591,2
1773662367945,8,1773662367945,1773662368004,59,717,106.95313,120.06054,29.38705,2
1773662368113,2,1773662368113,1773662368219,106,109,116.1236,127.48656,57.16954,2
1773662368571,9,1773662368571,1773662368656,85,352,138.78241,100.86626,5.88896,2
1773662370001,4,1773662370001,1773662370094,93,1345,127.21241,122.5205,48.10542,2
1773662370448,6,1773662370448,1773662370544,96,354,90.27049,106.74591,29.6,2
1773662373345,3,1773662373345,1773662373443,98,1225,74.1716,114.68637,47.00554,3
1773662373473,8,1773662373473,1773662373573,100,30,92.24096,101.9454,25.55924,3
1773662373853,2,1773662373853,1773662373941,88,280,107.42138,112.03676,6.92846,3
1773662374780,9,1773662374780,1773662374851,71,839,44.34303,156.43185,13.94112,3
1773662375241,4,1773662375241,1773662375297,56,390,143.56622,126.40145,29.74246,3
1773662375472,6,1773662375472,1773662375554,82,175,135.63321,96.46738,69.52381,3
