timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124564576,3,1772124564576,1772124564634,58,0,78.78419,114.89763,78.2626,1
1772124565663,8,1772124565663,1772124565726,63,1029,120.41407,89.69402,86.28053,1
1772124567931,2,1772124567931,1772124568026,95,2205,99.93235,81.60583,37.10342,1
1772124569930,9,1772124569930,1772124569989,59,1904,79.04761,78.23274,31.98163,1
1772124570039,4,1772124570039,1772124570112,73,50,121.40231,104.99044,93.83266,1
1772124571246,6,1772124571246,1772124571331,85,1134,115.81239,123.04814,34.41016,1
1772124574019,3,1772124574019,1772124574115,96,1489,120.22022,95.06869,45.29535,2
1772124575390,8,1772124575390,1772124575472,82,1275,71.29996,77.91509,79.99284,2
1772124576234,2,1772124576234,1772124576271,37,762,128.84035,106.00818,36.51376,2
1772124576321,9,1772124576321,1772124576406,85,50,92.99076,78.09725,60.12479,2
1772124576461,4,1772124576461,1772124576543,82,55,140.2165,62.536,62.30048,2
1772124579112,6,1772124579112,1772124579161,49,2569,121.06886,95.42865,44.57053,2
1772124581454,3,1772124581454,1772124581548,94,733,83.52065,119.10497,25.3042,3
1772124581598,8,1772124581598,1772124581701,103,50,90.26208,50,64.95231,3
1772124581751,2,1772124581751,1772124581825,74,50,136.6666,85.64907,56.14525,3
1772124584643,9,1772124584643,1772124584696,53,2818,147.64722,67.87054,40.69288,3
1772124586632,4,1772124586632,1772124586710,78,1936,111.31484,83.69502,31.38273,3
1772124587986,6,1772124587986,1772124588045,59,1276,82.349,76.31771,32.46855,3
1772124590024,3,1772124590024,1772124590103,79,332,101.63515,73.06598,58.0702,4
1772124591334,8,1772124591334,1772124591409,75,1231,111.99221,90.01643,66.61809,4
1772124591459,2,1772124591459,1772124591535,76,50,106.26132,92.66467,47.61116,4
1772124591640,9,1772124591640,1772124591710,70,105,68.67089,128.08916,48.1879,4
1772124592198,4,1772124592198,1772124592289,91,488,117.61766,87.95903,34.11811,4
1772124593213,6,1772124593213,1772124593280,67,924,109.60725,124.33456,46.46186,4
1772124595474,3,1772124595474,1772124595537,63,1428,75.66927,50,46.42496,5
1772124595785,8,1772124595785,1772124595852,67,248,74.8145,68.14326,81.62414,5
1772124596529,2,1772124596529,1772124596614,85,677,108.71333,93.59979,43.67249,5
1772124598292,9,1772124598292,1772124598368,76,1678,86.31891,99.96066,42.20723,5
1772124598418,4,1772124598418,1772124598503,85,50,95.42323,104.52572,33.59092,5
1772124598833,6,1772124598833,1772124598879,46,330,125.61985,110.40132,53.61807,5
